,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
2628,34,Self-emp-not-inc,116089,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3,1,60,United-States,>50K
2629,48,Private,192781,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,2,1,32,United-States,<=50K
2630,39,?,55765,Bachelors,13,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,59,China,<=50K
2631,37,Private,99448,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,5,1,40,United-States,>50K
2632,40,Private,160651,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,1,40,United-States,<=50K
2633,40,Private,163756,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,1,40,United-States,>50K
2634,61,Self-emp-inc,141963,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,1,81,United-States,>50K
2635,59,?,62440,Some-college,9,Married-civ-spouse,?,Husband,White,Male,0,1,40,United-States,<=50K
2636,38,Private,205505,Bachelors,13,Separated,Sales,Other-relative,White,Female,5,0,48,United-States,<=50K
2637,28,Private,299339,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,1,40,United-States,>50K
2638,46,?,314212,11th,12,Never-married,?,Not-in-family,Other,Female,0,0,33,Mexico,<=50K
2639,56,Federal-gov,175354,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,48,Greece,>50K
2640,40,Private,104782,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,14,0,40,Philippines,<=50K
2641,29,?,40925,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
2642,59,Self-emp-not-inc,191662,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,5,0,48,United-States,>50K
2643,53,Without-pay,170158,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
2644,41,State-gov,103307,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,8,0,40,China,<=50K
2645,21,?,191845,Some-college,10,Never-married,?,Own-child,Black,Male,1,0,17,United-States,<=50K
2646,34,Private,45862,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
2647,38,Private,113840,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1,40,United-States,>50K
2648,22,Private,181820,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
2649,90,Self-emp-inc,151933,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
2650,29,Private,180245,5th-6th,4,Divorced,Other-service,Not-in-family,Other,Male,18,0,40,Philippines,<=50K
2651,40,?,443043,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
2652,69,Private,186931,7th-8th,3,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,24,Mexico,<=50K
2653,35,Private,283760,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1,40,United-States,<=50K
2654,38,Private,270914,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,18,0,40,India,>50K
2655,50,Self-emp-not-inc,109135,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2961,0,43,United-States,>50K
2656,44,Private,365342,Bachelors,13,Separated,Machine-op-inspct,Unmarried,Black,Female,2,0,40,United-States,<=50K
2657,52,Private,81183,Preschool,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,1,40,?,<=50K
2658,37,Federal-gov,106758,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,16,0,40,United-States,<=50K
2659,19,Federal-gov,92388,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
2660,46,Private,141110,Bachelors,13,Separated,Prof-specialty,Wife,White,Female,13,1,49,United-States,>50K
2661,35,Self-emp-not-inc,80167,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,16,2210,40,United-States,<=50K
2662,42,Private,90416,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,47,United-States,<=50K
2663,44,Self-emp-not-inc,177904,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,40,United-States,<=50K
2664,48,Self-emp-not-inc,161753,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,1,50,United-States,<=50K
2665,38,Private,167554,11th,7,Divorced,Craft-repair,Other-relative,White,Male,4,1917,40,United-States,<=50K
2666,24,Private,176841,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1,33,United-States,<=50K
2667,47,Private,341360,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,2269,66,United-States,>50K
2668,35,Private,333187,Masters,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,10,0,40,Philippines,>50K
2669,50,Local-gov,24761,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
2670,39,Private,19464,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,51,United-States,>50K
2671,49,Private,350626,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,10,2098,40,United-States,>50K
2672,43,Self-emp-not-inc,182420,7th-8th,11,Divorced,Farming-fishing,Unmarried,White,Male,3170,0,73,United-States,<=50K
2673,51,Local-gov,151076,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,1,23,United-States,<=50K
2674,31,Private,325560,HS-grad,9,Divorced,?,Not-in-family,White,Female,3,1818,40,United-States,<=50K
2675,46,Private,171832,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,1,1,51,United-States,<=50K
2676,42,State-gov,27579,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,15,0,51,United-States,>50K
2677,49,Private,229281,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,1,34,United-States,>50K
2678,32,Private,279989,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1,40,United-States,>50K
2679,24,Private,188410,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,17,0,50,United-States,<=50K
2680,25,Local-gov,290057,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
2681,60,?,169418,Some-college,10,Never-married,?,Own-child,White,Male,0,0,34,United-States,<=50K
2682,47,Private,314476,12th,7,Never-married,Craft-repair,Not-in-family,White,Male,15,0,40,United-States,>50K
2683,45,Private,178556,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,59,United-States,>50K
2684,20,Private,121724,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1,40,United-States,<=50K
2685,27,Private,195121,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
2686,18,Private,26231,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
2687,45,Local-gov,193043,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,7559,0,40,United-States,>50K
2688,44,Local-gov,225835,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,44,China,>50K
2689,58,Private,194605,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,51,United-States,<=50K
2690,20,Private,391760,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
2691,55,Private,147866,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,1,6,Germany,<=50K
2692,51,Private,165459,Assoc-voc,11,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,1,40,United-States,<=50K
2693,31,Private,231570,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,50,Mexico,<=50K
2694,25,Private,358184,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,37,United-States,>50K
2695,30,Local-gov,38248,Masters,10,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
2696,39,Private,119451,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,3,1,40,United-States,<=50K
2697,42,Private,198938,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,3,0,23,United-States,<=50K
2698,58,Private,184143,12th,7,Married-civ-spouse,Other-service,Wife,White,Female,2,0,40,Thailand,<=50K
2699,49,Private,192206,10th,4,Divorced,Farming-fishing,Unmarried,White,Male,2,1,40,United-States,<=50K
2700,33,Private,335022,12th,7,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,8,0,40,?,<=50K
2701,37,Self-emp-not-inc,205940,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,1,35,United-States,>50K
2702,25,Private,387788,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,1,40,United-States,>50K
2703,38,Federal-gov,46631,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
2704,45,Private,170064,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,0,47,United-States,>50K
2705,31,Private,52177,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,21,1,49,Poland,<=50K
2706,42,Private,196382,HS-grad,12,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
2707,21,Private,197414,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,25,United-States,<=50K
2708,35,State-gov,139639,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,United-States,<=50K
2709,23,Private,254818,11th,7,Never-married,Other-service,Own-child,White,Female,0,1,40,United-States,<=50K
2710,22,?,211468,Bachelors,13,Married-AF-spouse,?,Not-in-family,White,Female,2,1,44,United-States,<=50K
2711,45,Self-emp-not-inc,96502,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,33,United-States,<=50K
2712,32,Private,109923,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1,40,Cuba,<=50K
2713,60,Federal-gov,357884,Bachelors,13,Never-married,Sales,Own-child,White,Female,2546,0,40,United-States,<=50K
2714,39,Private,104694,Assoc-acdm,10,Never-married,Exec-managerial,Not-in-family,White,Male,13,0,40,United-States,>50K
2715,31,Private,253480,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
2716,49,Private,256503,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,1,40,United-States,<=50K
2717,45,Local-gov,376326,Bachelors,13,Separated,Transport-moving,Not-in-family,White,Male,6,0,40,United-States,<=50K
2718,35,Local-gov,195349,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,3,0,40,?,<=50K
2719,86,?,335734,7th-8th,3,Separated,?,Unmarried,White,Male,10,1,40,United-States,<=50K
2720,55,Private,172358,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,9,0,40,Haiti,<=50K
2721,37,Private,339481,Some-college,10,Separated,Other-service,Unmarried,White,Female,1,1,21,United-States,<=50K
2722,37,Self-emp-not-inc,210515,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,3,0,60,United-States,<=50K
2723,50,Local-gov,340188,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7,1,68,United-States,>50K
2724,48,Local-gov,162737,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,50,United-States,>50K
2725,30,Private,145775,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,34,United-States,<=50K
2726,36,Private,145807,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2756,1,60,United-States,>50K
2727,44,Private,176777,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,2,0,40,United-States,<=50K
2728,44,Private,162901,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,16,1,48,United-States,>50K
2729,33,Private,177445,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
2730,29,Private,366137,Some-college,10,Never-married,Sales,Unmarried,White,Female,10,0,40,United-States,<=50K
2731,36,Private,136759,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,2,0,36,United-States,<=50K
2732,17,Never-worked,43551,Some-college,10,Never-married,?,Own-child,White,Female,0,1,23,United-States,<=50K
2733,41,Private,142813,Bachelors,13,Divorced,Prof-specialty,Wife,White,Female,7580,0,54,United-States,>50K
2734,32,Private,254309,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,13,0,49,United-States,>50K
2735,30,Without-pay,156235,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
2736,57,Private,74563,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,40,United-States,<=50K
2737,44,Private,41921,Some-college,10,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,40,United-States,>50K
2738,71,?,349421,5th-6th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,El-Salvador,<=50K
2739,30,Private,63944,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,49,United-States,<=50K
2740,51,Self-emp-not-inc,195286,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,1,40,United-States,>50K
2741,76,Federal-gov,327773,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,<=50K
2742,26,Private,181162,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
2743,36,Private,186689,Some-college,11,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,1,0,40,Thailand,<=50K
2744,33,Private,228639,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
2745,50,Local-gov,310880,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Male,15,0,40,United-States,<=50K
2746,52,Private,394647,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,49,United-States,>50K
2747,46,Private,275793,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,40,United-States,<=50K
2748,33,Private,245980,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,>50K
2749,56,?,161028,HS-grad,9,Married-AF-spouse,?,Not-in-family,White,Male,0,1,8,United-States,<=50K
2750,20,Never-worked,205422,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,36,United-States,<=50K
2751,49,?,334563,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2,1,40,United-States,<=50K
2752,38,Private,240928,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,1,46,United-States,>50K
2753,63,Self-emp-not-inc,326203,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,1,24,United-States,<=50K
2754,42,Private,168998,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,51,United-States,>50K
2755,33,Private,203249,10th,7,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,12,1,40,?,<=50K
2756,27,State-gov,125946,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,24,United-States,<=50K
2757,41,Private,218815,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
2758,27,Private,219064,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,40,United-States,>50K
2759,46,Self-emp-not-inc,165587,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2176,40,United-States,>50K
2760,49,Federal-gov,162077,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,1,50,United-States,>50K
2761,46,Private,245274,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,10,0,40,United-States,>50K
2762,51,Self-emp-not-inc,424893,Some-college,10,Divorced,Transport-moving,Own-child,White,Female,0,0,34,United-States,<=50K
2763,68,State-gov,187733,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,1,23,United-States,>50K
2764,50,Private,232584,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
2765,43,Local-gov,40497,7th-8th,4,Widowed,Protective-serv,Not-in-family,White,Female,4,0,40,United-States,<=50K
2766,24,Private,204620,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Female,1,0,40,United-States,<=50K
2767,21,Private,350914,7th-8th,4,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
2768,37,State-gov,149508,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
2769,60,Private,90819,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,4,1,30,United-States,<=50K
2770,64,Self-emp-inc,128727,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1,40,United-States,<=50K
2771,52,Local-gov,366490,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
2772,34,Private,92683,Bachelors,13,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,12,1,60,United-States,>50K
2773,46,Private,173071,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,47,United-States,>50K
2774,45,Self-emp-not-inc,177356,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,7,0,66,United-States,>50K
2775,31,Private,387361,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
2776,46,Local-gov,225415,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K
2777,82,Self-emp-not-inc,244209,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,40,United-States,<=50K
2778,61,Private,138985,Some-college,10,Divorced,Sales,Not-in-family,White,Female,1,0,37,United-States,<=50K
2779,35,Private,182510,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1,37,United-States,<=50K
2780,36,Private,99729,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,13,1919,40,United-States,<=50K
2781,28,Private,164171,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,1,35,United-States,<=50K
2782,52,Private,326557,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
2783,23,Private,216960,Preschool,7,Never-married,Other-service,Own-child,Other,Female,0,1,40,Guatemala,<=50K
2784,52,Local-gov,334750,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,1,40,United-States,<=50K
2785,27,Private,141916,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Philippines,<=50K
2786,37,Private,268806,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,46,United-States,<=50K
2787,28,Private,154846,9th,5,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,40,United-States,<=50K
2788,44,Private,83963,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,1882,60,United-States,>50K
2789,34,Private,200213,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,1,51,United-States,>50K
2790,45,Federal-gov,121549,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
2791,50,Self-emp-inc,99394,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,<=50K
2792,27,Private,150612,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,23,United-States,<=50K
2793,45,Private,144120,5th-6th,3,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,4,1,40,Philippines,<=50K
2794,20,Private,263903,11th,7,Never-married,Other-service,Unmarried,White,Female,0,1,33,United-States,<=50K
2795,45,Private,187906,9th,11,Married-civ-spouse,Craft-repair,Husband,White,Male,8,0,40,United-States,>50K
2796,21,Private,189064,11th,7,Never-married,Sales,Own-child,White,Male,0,0,37,United-States,<=50K
2797,66,Private,248918,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,9,1,48,United-States,>50K
2798,35,Private,108423,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,20,0,52,United-States,>50K
2799,31,State-gov,149781,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1,40,United-States,<=50K
2800,59,Local-gov,139953,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,13,1,40,United-States,>50K
2801,53,Private,46909,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,1,40,United-States,>50K
2802,40,Local-gov,312589,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Female,13,0,40,United-States,<=50K
2803,64,?,282399,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,31,United-States,<=50K
2804,71,?,397068,11th,7,Never-married,?,Not-in-family,White,Male,0,1,40,United-States,<=50K
2805,35,Private,332282,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,14,0,40,United-States,>50K
2806,19,?,371133,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,1,15,United-States,<=50K
2807,24,Private,262874,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
2808,33,Local-gov,356643,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
2809,47,Federal-gov,194281,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,8,0,40,United-States,<=50K
2810,51,Private,315243,Some-college,10,Separated,Exec-managerial,Unmarried,Other,Female,3,0,40,United-States,<=50K
2811,49,Private,225282,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,7778,0,40,United-States,>50K
2812,45,?,232989,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,3216,0,49,United-States,<=50K
2813,17,?,290172,Some-college,10,Never-married,?,Own-child,Black,Male,0,1,22,United-States,<=50K
2814,36,Private,340311,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,Peru,>50K
2815,22,Private,268331,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,<=50K
2816,20,Private,284599,10th,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
2817,54,Private,107708,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,12,1,40,United-States,>50K
2818,48,Self-emp-not-inc,204652,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2020,40,United-States,>50K
2819,62,Private,192949,HS-grad,9,Separated,Other-service,Unmarried,White,Male,0,1,40,United-States,<=50K
2820,32,Private,168361,Some-college,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,52,United-States,>50K
2821,47,Private,185609,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,0,1,40,United-States,>50K
2822,32,Federal-gov,307848,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,14651,2102,40,United-States,>50K
2823,44,?,222515,Bachelors,13,Separated,?,Not-in-family,White,Female,11,0,40,United-States,<=50K
2824,63,Local-gov,165593,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,40,United-States,<=50K
2825,46,Private,201429,HS-grad,9,Separated,Transport-moving,Unmarried,White,Female,16,0,40,United-States,<=50K
2826,61,State-gov,429237,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,40,China,>50K
2827,57,Private,110179,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,1,40,United-States,>50K
2828,65,?,180620,5th-6th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
2829,26,Private,209147,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,4,1,36,United-States,<=50K
2830,31,Private,346580,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,1,33,United-States,<=50K
2831,24,Private,316500,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,5,1,40,Mexico,<=50K
2832,67,Self-emp-not-inc,136754,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2,1,46,United-States,<=50K
2833,67,Private,150734,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,34,United-States,<=50K
2834,44,Local-gov,190618,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,40,United-States,>50K
2835,31,Local-gov,349273,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,4,0,40,United-States,<=50K
2836,51,Private,211275,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,13,0,40,United-States,>50K
2837,44,Private,419155,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,8,1,40,United-States,>50K
2838,17,Never-worked,198298,Some-college,10,Never-married,?,Own-child,White,Male,0,1,11,United-States,<=50K
2839,18,Local-gov,272021,10th,7,Never-married,Sales,Own-child,White,Female,15,0,40,United-States,<=50K
2840,51,?,325802,HS-grad,9,Married-spouse-absent,?,Unmarried,Black,Male,8,0,40,United-States,<=50K
2841,59,?,264603,Some-college,10,Married-civ-spouse,?,Husband,White,Male,6,1,40,Haiti,<=50K
2842,30,Private,118474,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,13,0,40,South,<=50K
2843,42,Private,240040,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,2,0,40,United-States,<=50K
2844,38,Private,350355,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,19,1,40,United-States,>50K
2845,26,Private,388721,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,7,1,60,?,<=50K
2846,59,Self-emp-not-inc,446024,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K
2847,19,Private,45478,Some-college,10,Never-married,Sales,Not-in-family,White,Female,1,0,23,United-States,<=50K
2848,18,Self-emp-not-inc,179527,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1,35,United-States,<=50K
2849,47,Private,312041,5th-6th,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,4541,1,40,Philippines,<=50K
2850,36,Private,232659,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1,40,Germany,<=50K
2851,37,Self-emp-not-inc,187738,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,1874,49,United-States,>50K
2852,40,Private,267235,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,54,United-States,>50K
2853,40,Private,177013,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,1,40,United-States,<=50K
2854,31,Private,161811,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,Peru,<=50K
2855,28,Self-emp-not-inc,29950,10th,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,14,United-States,<=50K
2856,57,Private,278313,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,12,1,40,United-States,<=50K
2857,29,Private,211498,12th,7,Never-married,Craft-repair,Not-in-family,White,Male,10,1,40,United-States,<=50K
2858,43,Self-emp-not-inc,179454,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14910,1,18,United-States,>50K
2859,31,Private,266830,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
