,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1091,30, Never-worked,282357, HS-grad,11, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,95519,46,65, Holand-Netherlands, >50K
1092,78, Self-emp-not-inc,323459, 10th,7, Married-civ-spouse, Sales, Husband, White, Female,54130,2,43, Cuba, <=50K
1093,63, Self-emp-not-inc,250217, Some-college,11, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,33952,27,36, Cuba, <=50K
1094,24, Private,166064, Some-college,9, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,69420,0,36, Holand-Netherlands, <=50K
1095,24, Self-emp-not-inc,115002, Bachelors,16, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,38220,5,37, Holand-Netherlands, <=50K
1096,30, Self-emp-not-inc,429557, Masters,8, Married-civ-spouse, Sales, Unmarried, White, Male,12238,120,58, Cuba, <=50K
1097,37, Self-emp-not-inc,166393, Preschool,4, Married-civ-spouse, Tech-support, Not-in-family, White, Male,87515,0,38, Holand-Netherlands, <=50K
1098,26, Self-emp-not-inc,85623, HS-grad,13, Married-civ-spouse, Tech-support, Husband, White, Male,8379,0,24, Holand-Netherlands, <=50K
1099,17, Self-emp-not-inc,131070, Bachelors,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,11807,0,40, Holand-Netherlands, <=50K
1100,27, Self-emp-not-inc,187110, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,49321,22,57, Cuba, <=50K
1101,43, Local-gov,176714, Assoc-voc,12, Married-civ-spouse, Other-service, Husband, White, Male,13649,0,29, Cuba, <=50K
1102,40, Self-emp-not-inc,232359, HS-grad,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,10295,1,52, Cuba, <=50K
1103,22, Self-emp-not-inc,304841, Some-college,9, Married-civ-spouse, Other-service, Husband, White, Male,321,48,47, Jamaica, <=50K
1104,30, Self-emp-not-inc,161580, Some-college,16, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,41349,0,32, Cuba, <=50K
1105,45, Self-emp-not-inc,51802, 7th-8th,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,21818,0,43, Cuba, <=50K
1106,30, Self-emp-not-inc,128820, HS-grad,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,484,5,50, Holand-Netherlands, <=50K
1107,29, Self-emp-not-inc,45938, 7th-8th,6, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,102,3,48, Jamaica, <=50K
1108,42, Self-emp-not-inc,117835, Assoc-acdm,10, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,1795,132,43, Holand-Netherlands, <=50K
1109,29, Never-worked,224642, HS-grad,14, Married-civ-spouse, Sales, Not-in-family, White, Male,53523,721,48, Holand-Netherlands, <=50K
1110,62, Private,228630, HS-grad,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,66028,290,60, Holand-Netherlands, <=50K
1111,47, Self-emp-inc,147302, Preschool,12, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,19994,0,52, Holand-Netherlands, <=50K
1112,42, Never-worked,43628, HS-grad,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,9474,0,52, ?, <=50K
1113,22, Self-emp-not-inc,209016, Some-college,11, Married-civ-spouse, Other-service, Husband, White, Male,51966,39,18, Holand-Netherlands, <=50K
1114,46, Never-worked,241085, 5th-6th,10, Married-civ-spouse, Other-service, Husband, White, Male,22038,23,27, Holand-Netherlands, <=50K
1115,38, Self-emp-not-inc,121116, Some-college,14, Married-civ-spouse, Sales, Husband, White, Male,7441,1,46, Holand-Netherlands, <=50K
1116,27, Never-worked,120214, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,48012,0,32, Holand-Netherlands, <=50K
1117,52, Self-emp-not-inc,263941, Prof-school,10, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,7802,0,31, Holand-Netherlands, <=50K
1118,55, Self-emp-not-inc,142118, Some-college,11, Married-civ-spouse, Craft-repair, Husband, White, Male,74521,0,26, Holand-Netherlands, <=50K
1119,53, Self-emp-not-inc,197238, HS-grad,11, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,92179,0,24, Cuba, <=50K
1120,56, Self-emp-not-inc,204884, Some-college,15, Married-civ-spouse, Transport-moving, Wife, White, Male,26046,66,26, Holand-Netherlands, >50K
1121,57, Self-emp-not-inc,12285, Some-college,7, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,30634,1,24, Holand-Netherlands, <=50K
1122,59, Never-worked,294813, HS-grad,12, Married-civ-spouse, Transport-moving, Wife, White, Male,1356,0,42, Holand-Netherlands, <=50K
1123,50, Self-emp-not-inc,234198, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,87814,132,46, Holand-Netherlands, >50K
1124,50, Private,71842, Bachelors,16, Married-civ-spouse, ?, Not-in-family, White, Male,1890,322,62, Cuba, >50K
1125,36, Self-emp-not-inc,142669, Assoc-voc,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15829,25,37, Cuba, <=50K
1126,32, Never-worked,166571, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Male,41086,13,46, Jamaica, <=50K
1127,72, Self-emp-not-inc,148550, Masters,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,224,26,44, Holand-Netherlands, <=50K
1128,45, Self-emp-not-inc,349841, HS-grad,7, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,26413,9,25, Holand-Netherlands, <=50K
1129,28, ?,296146, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,31232,28,22, Cuba, <=50K
1130,40, Self-emp-not-inc,231162, Some-college,6, Married-civ-spouse, ?, Unmarried, White, Male,44139,0,47, Holand-Netherlands, <=50K
1131,52, Never-worked,71858, Bachelors,11, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,87956,287,25, Holand-Netherlands, <=50K
1132,39, Self-emp-not-inc,145535, Some-college,7, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,17027,1,41, Cuba, <=50K
1133,25, Self-emp-not-inc,28622, Prof-school,8, Married-civ-spouse, Tech-support, Not-in-family, White, Male,71562,27,55, Cuba, <=50K
1134,28, Self-emp-not-inc,180343, 11th,9, Married-civ-spouse, Other-service, Own-child, White, Male,37103,0,50, Holand-Netherlands, <=50K
1135,40, Self-emp-not-inc,94689, HS-grad,14, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,34007,132,39, Cuba, <=50K
1136,38, Self-emp-not-inc,340592, Some-college,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,29757,3,20, Cuba, <=50K
1137,21, Self-emp-not-inc,365887, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,16309,0,21, Holand-Netherlands, <=50K
1138,21, Self-emp-not-inc,225164, Doctorate,9, Married-civ-spouse, Prof-specialty, Husband, Other, Male,692,273,36, Holand-Netherlands, <=50K
1139,56, Never-worked,116937, HS-grad,11, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,2667,1857,45, Holand-Netherlands, >50K
1140,46, Never-worked,66075, HS-grad,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,70338,0,14, Holand-Netherlands, <=50K
1141,54, Self-emp-not-inc,125745, 9th,11, Married-civ-spouse, Other-service, Husband, Other, Male,95042,1,31, Holand-Netherlands, <=50K
1142,41, Never-worked,226785, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, Other, Male,90711,0,49, Holand-Netherlands, <=50K
1143,27, Self-emp-not-inc,163796, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,6396,2,21, Cuba, <=50K
1144,42, Never-worked,217824, Some-college,8, Married-civ-spouse, Craft-repair, Own-child, Other, Male,512,0,54, Holand-Netherlands, <=50K
1145,33, Self-emp-not-inc,278477, HS-grad,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,14242,5,63, ?, <=50K
1146,64, Self-emp-not-inc,168071, Some-college,8, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,54104,121,28, Holand-Netherlands, <=50K
1147,47, Self-emp-not-inc,271054, 10th,8, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3286,33,54, Cuba, <=50K
1148,50, Self-emp-not-inc,153164, Some-college,10, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,4224,0,47, Holand-Netherlands, <=50K
1149,29, Self-emp-not-inc,148607, Some-college,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,61127,0,47, Holand-Netherlands, <=50K
1150,30, Never-worked,125748, HS-grad,11, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,62837,1,40, Holand-Netherlands, <=50K
1151,17, Never-worked,82421, Assoc-acdm,5, Married-civ-spouse, Prof-specialty, Own-child, White, Male,9754,0,41, Holand-Netherlands, <=50K
1152,55, Self-emp-not-inc,123905, HS-grad,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,65666,349,36, Jamaica, <=50K
1153,76, Never-worked,261654, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,14649,424,42, Cuba, >50K
1154,60, Never-worked,326189, Some-college,7, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,86670,0,56, Holand-Netherlands, >50K
1155,22, Private,301581, HS-grad,8, Married-civ-spouse, Transport-moving, Husband, White, Male,89276,0,33, Holand-Netherlands, <=50K
1156,48, Self-emp-inc,244727, HS-grad,10, Married-civ-spouse, Other-service, Not-in-family, Other, Male,64038,0,65, Holand-Netherlands, <=50K
1157,26, Never-worked,135046, Prof-school,11, Married-civ-spouse, Other-service, Unmarried, Other, Male,48517,18,41, Holand-Netherlands, <=50K
1158,36, Self-emp-not-inc,300500, Some-college,10, Married-civ-spouse, ?, Own-child, White, Male,188,0,35, Holand-Netherlands, <=50K
1159,22, Self-emp-not-inc,436549, Prof-school,7, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,67283,0,36, Holand-Netherlands, <=50K
1160,65, Self-emp-not-inc,66096, Some-college,7, Married-civ-spouse, ?, Not-in-family, White, Male,29405,0,55, Cuba, <=50K
1161,49, Never-worked,392635, Bachelors,15, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,29223,69,65, Holand-Netherlands, <=50K
1162,57, Self-emp-not-inc,85662, Bachelors,14, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,46255,1,49, Cuba, <=50K
1163,32, Private,178915, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, White, Male,35955,381,40, Holand-Netherlands, >50K
1164,40, Self-emp-not-inc,113458, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,339,9,40, Holand-Netherlands, <=50K
1165,45, Self-emp-not-inc,25632, Some-college,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,12295,0,44, Cuba, <=50K
1166,29, Never-worked,294866, Bachelors,13, Married-civ-spouse, Other-service, Not-in-family, White, Male,12220,4,41, Cuba, <=50K
1167,38, ?,205229, Some-college,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,42535,5,26, Holand-Netherlands, <=50K
1168,42, Self-emp-not-inc,152808, HS-grad,11, Married-civ-spouse, Other-service, Wife, White, Female,82471,4,30, Cuba, <=50K
1169,44, Self-emp-not-inc,184203, Preschool,3, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,236,4,35, Holand-Netherlands, <=50K
1170,45, Self-emp-not-inc,248400, HS-grad,8, Married-civ-spouse, Prof-specialty, Own-child, White, Male,89010,337,40, Cuba, <=50K
1171,33, Self-emp-not-inc,170902, 5th-6th,10, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,39312,0,53, Cuba, <=50K
1172,22, Private,195075, Some-college,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,6678,0,44, Holand-Netherlands, <=50K
1173,34, Self-emp-not-inc,195847, Assoc-voc,7, Married-civ-spouse, Tech-support, Not-in-family, White, Male,619,15,35, Holand-Netherlands, <=50K
1174,43, Private,114365, 9th,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,99891,0,40, Cuba, <=50K
1175,31, Never-worked,226422, 12th,5, Married-civ-spouse, ?, Not-in-family, White, Male,157,56,22, Cuba, <=50K
1176,41, Private,152312, HS-grad,14, Married-civ-spouse, Other-service, Not-in-family, White, Male,52735,105,44, Holand-Netherlands, <=50K
1177,44, Self-emp-not-inc,174329, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2910,153,54, Holand-Netherlands, <=50K
1178,35, Self-emp-not-inc,153352, 10th,11, Married-civ-spouse, Sales, Husband, White, Male,66023,38,59, Cuba, <=50K
1179,44, Self-emp-not-inc,258097, 9th,16, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,93497,6,45, Cuba, >50K
1180,25, Self-emp-not-inc,190544, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male,287,390,57, Holand-Netherlands, <=50K
1181,35, Local-gov,199113, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Male,4837,2,29, Holand-Netherlands, <=50K
1182,50, Never-worked,66045, Some-college,10, Married-civ-spouse, Tech-support, Not-in-family, White, Male,86978,46,40, Cuba, <=50K
1183,30, Private,91776, HS-grad,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,6984,0,56, Holand-Netherlands, <=50K
1184,22, Self-emp-not-inc,70907, Some-college,9, Married-civ-spouse, Other-service, Not-in-family, White, Male,47192,0,28, Holand-Netherlands, <=50K
1185,29, Self-emp-not-inc,108616, Some-college,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,62392,109,44, Jamaica, >50K
1186,32, Never-worked,278610, Bachelors,11, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,36114,356,50, Cuba, <=50K
1187,49, Private,63407, Bachelors,11, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,13893,7,39, Holand-Netherlands, >50K
1188,57, Self-emp-not-inc,181805, Some-college,8, Married-civ-spouse, Other-service, Husband, White, Male,13905,0,35, Holand-Netherlands, <=50K
1189,25, Self-emp-not-inc,82974, Some-college,10, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,40985,17,61, Cuba, <=50K
1190,33, Self-emp-not-inc,32474, 5th-6th,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,1472,1,64, Holand-Netherlands, <=50K
1191,52, Self-emp-not-inc,84449, 10th,11, Married-spouse-absent, Other-service, Own-child, White, Male,30562,0,40, Holand-Netherlands, <=50K
1192,61, Never-worked,253615, Some-college,10, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,39057,80,24, Holand-Netherlands, <=50K
1193,35, Self-emp-not-inc,55255, Masters,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,7682,0,55, Holand-Netherlands, <=50K
1194,42, Federal-gov,177196, 7th-8th,8, Married-civ-spouse, Exec-managerial, Wife, White, Male,1512,1,39, Holand-Netherlands, <=50K
1195,25, Self-emp-not-inc,93298, Some-college,14, Married-civ-spouse, Exec-managerial, Own-child, White, Male,20585,0,63, Holand-Netherlands, <=50K
1196,31, Self-emp-not-inc,328259, 5th-6th,10, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,1835,0,59, Greece, <=50K
1197,27, Self-emp-not-inc,179316, 12th,3, Married-civ-spouse, Sales, Husband, White, Male,66638,184,68, Holand-Netherlands, <=50K
1198,37, Self-emp-not-inc,134126, 7th-8th,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4395,0,45, Cuba, <=50K
1199,43, Self-emp-not-inc,181676, 9th,10, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,59353,263,28, Holand-Netherlands, <=50K
1200,19, Never-worked,68751, Some-college,7, Married-civ-spouse, Farming-fishing, Own-child, White, Male,94694,644,9, Cuba, <=50K
1201,58, Self-emp-not-inc,76348, 11th,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,44928,0,55, Holand-Netherlands, <=50K
1202,51, Self-emp-not-inc,171340, 7th-8th,9, Married-civ-spouse, Sales, Husband, White, Male,17888,7,26, ?, <=50K
1203,36, Self-emp-not-inc,199700, Some-college,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,2756,0,45, Holand-Netherlands, <=50K
1204,35, Never-worked,512905, Some-college,13, Married-civ-spouse, Other-service, Unmarried, White, Male,19002,123,58, Philippines, >50K
1205,23, Self-emp-not-inc,246573, Some-college,13, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,33123,0,26, Cuba, <=50K
1206,40, Self-emp-not-inc,430509, Masters,15, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,74752,0,50, Greece, <=50K
1207,39, Never-worked,41150, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,7431,0,40, Holand-Netherlands, <=50K
1208,17, Self-emp-not-inc,160560, HS-grad,9, Married-civ-spouse, Transport-moving, Unmarried, White, Male,62634,0,41, Holand-Netherlands, <=50K
1209,43, Self-emp-not-inc,168598, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,27881,21,51, Holand-Netherlands, <=50K
1210,69, Self-emp-not-inc,80604, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,38232,73,69, Mexico, <=50K
1211,34, Never-worked,142107, Prof-school,11, Married-civ-spouse, Tech-support, Other-relative, Other, Male,18305,144,47, Holand-Netherlands, <=50K
1212,37, Self-emp-not-inc,54053, 11th,14, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,2563,23,62, Cuba, <=50K
1213,58, Self-emp-not-inc,138453, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,8619,50,65, Holand-Netherlands, <=50K
1214,39, Self-emp-not-inc,12285, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,71703,0,24, Cuba, <=50K
1215,38, Never-worked,153993, Some-college,5, Married-civ-spouse, Other-service, Husband, White, Male,7174,0,27, Holand-Netherlands, <=50K
1216,55, Self-emp-not-inc,96344, HS-grad,13, Married-civ-spouse, Sales, Own-child, White, Male,72709,15,50, Holand-Netherlands, <=50K
1217,53, Self-emp-not-inc,69854, Some-college,7, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,55,1603,55, Holand-Netherlands, <=50K
1218,29, Private,271146, Some-college,9, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,25977,23,38, Holand-Netherlands, <=50K
1219,28, Self-emp-not-inc,151402, Prof-school,7, Married-civ-spouse, Tech-support, Not-in-family, White, Male,55337,0,49, Holand-Netherlands, <=50K
1220,70, Private,76282, HS-grad,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,11112,2,33, Holand-Netherlands, <=50K
1221,33, Self-emp-not-inc,186108, 7th-8th,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,53742,86,21, Holand-Netherlands, <=50K
1222,34, Self-emp-not-inc,480124, 11th,12, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,72079,21,33, Cuba, <=50K
1223,32, Self-emp-not-inc,129114, HS-grad,10, Married-civ-spouse, Sales, Not-in-family, Other, Male,66386,20,55, Holand-Netherlands, <=50K
1224,48, Self-emp-not-inc,178216, HS-grad,9, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,11675,0,37, Cuba, <=50K
1225,34, Self-emp-not-inc,235611, Some-college,11, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,62255,1,64, Holand-Netherlands, <=50K
1226,57, ?,231876, 7th-8th,7, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,64747,0,27, Cuba, <=50K
1227,48, Never-worked,80463, Bachelors,16, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,71632,0,49, Holand-Netherlands, <=50K
1228,28, Self-emp-not-inc,180485, Masters,11, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,1353,0,63, Holand-Netherlands, <=50K
1229,39, Never-worked,94796, Doctorate,15, Married-civ-spouse, ?, Wife, White, Male,68790,0,50, Holand-Netherlands, <=50K
1230,51, Private,53671, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,25065,51,39, Cuba, <=50K
1231,26, Never-worked,251276, Assoc-voc,8, Married-civ-spouse, ?, Husband, Other, Male,48309,1,22, Holand-Netherlands, <=50K
1232,20, Self-emp-not-inc,68555, 10th,9, Married-civ-spouse, ?, Not-in-family, White, Male,47580,12,32, Cuba, <=50K
1233,34, Self-emp-not-inc,132368, Some-college,11, Married-civ-spouse, ?, Husband, White, Male,75198,394,33, Holand-Netherlands, <=50K
1234,41, Self-emp-not-inc,219133, Some-college,7, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,63641,0,29, Holand-Netherlands, <=50K
1235,87, Self-emp-not-inc,216201, HS-grad,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4363,0,58, Holand-Netherlands, <=50K
1236,50, Self-emp-not-inc,24075, HS-grad,6, Married-civ-spouse, Sales, Unmarried, White, Male,71897,0,41, Cuba, <=50K
1237,27, Self-emp-not-inc,102977, HS-grad,16, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,52811,31,47, Cuba, <=50K
1238,45, Private,189397, Doctorate,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,87666,0,48, Holand-Netherlands, <=50K
1239,26, Private,78830, HS-grad,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,1486,113,44, Holand-Netherlands, <=50K
1240,44, Self-emp-not-inc,139824, Assoc-acdm,10, Married-civ-spouse, Sales, Not-in-family, White, Male,8189,16,45, Cuba, <=50K
1241,27, Never-worked,195632, Some-college,9, Married-civ-spouse, Sales, Other-relative, White, Male,31029,1,32, Holand-Netherlands, <=50K
1242,34, Never-worked,91985, HS-grad,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,19, Holand-Netherlands, <=50K
1243,42, Self-emp-not-inc,431098, HS-grad,10, Married-civ-spouse, Craft-repair, Unmarried, White, Male,5009,799,35, Holand-Netherlands, <=50K
1244,61, Self-emp-not-inc,273223, Some-college,10, Married-civ-spouse, Sales, Husband, Other, Male,10328,5,48, Holand-Netherlands, <=50K
1245,25, Never-worked,212819, HS-grad,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15509,0,51, Cuba, <=50K
1246,47, Self-emp-not-inc,167578, 7th-8th,11, Married-civ-spouse, Transport-moving, Husband, White, Male,88684,0,59, Mexico, <=50K
1247,23, Never-worked,165888, HS-grad,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,13566,0,21, Germany, <=50K
1248,44, Self-emp-not-inc,159437, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Male,33670,1,44, Holand-Netherlands, >50K
1249,20, Self-emp-not-inc,136944, HS-grad,11, Married-civ-spouse, Sales, Husband, Other, Male,60115,2,30, Holand-Netherlands, <=50K
1250,55, Self-emp-not-inc,86594, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,5215,6,65, Holand-Netherlands, <=50K
1251,17, Self-emp-not-inc,174176, 10th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,466,0,35, Cuba, <=50K
1252,42, Self-emp-not-inc,419051, Some-college,13, Married-civ-spouse, Sales, Unmarried, White, Male,484,3,47, Cuba, <=50K
1253,30, Self-emp-not-inc,182868, Bachelors,16, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,37312,0,46, Holand-Netherlands, <=50K
1254,25, Private,218837, HS-grad,10, Married-civ-spouse, Other-service, Wife, Other, Male,73154,2,40, Holand-Netherlands, <=50K
1255,31, Self-emp-not-inc,345452, Some-college,13, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,4955,0,31, Holand-Netherlands, <=50K
1256,21, Private,198968, Bachelors,11, Married-civ-spouse, Other-service, Husband, Other, Male,77483,0,43, Holand-Netherlands, <=50K
1257,62, Never-worked,127033, Some-college,11, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,13,1,48, Holand-Netherlands, <=50K
1258,38, Self-emp-not-inc,88716, HS-grad,11, Married-civ-spouse, Other-service, Not-in-family, White, Male,15850,5,47, Cuba, <=50K
1259,40, Self-emp-not-inc,101270, HS-grad,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,34502,0,25, Cuba, <=50K
1260,40, Self-emp-not-inc,113026, HS-grad,11, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,3576,0,33, Cuba, <=50K
1261,53, Never-worked,301756, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,7827,6,34, Holand-Netherlands, <=50K
1262,40, Never-worked,186619, HS-grad,13, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,65798,0,49, Holand-Netherlands, <=50K
1263,22, Self-emp-not-inc,157354, Some-college,11, Married-civ-spouse, Exec-managerial, Own-child, White, Male,33,2,20, Holand-Netherlands, <=50K
1264,39, Self-emp-not-inc,330452, HS-grad,12, Married-civ-spouse, Other-service, Husband, White, Male,76326,5,28, Holand-Netherlands, <=50K
1265,33, Never-worked,106276, Prof-school,10, Married-civ-spouse, Other-service, Husband, White, Male,80465,0,21, Cuba, <=50K
1266,65, Self-emp-not-inc,97360, Some-college,13, Married-civ-spouse, Craft-repair, Unmarried, White, Male,54189,37,42, Holand-Netherlands, >50K
1267,19, Self-emp-not-inc,364309, HS-grad,12, Married-civ-spouse, Craft-repair, Wife, White, Male,31204,690,47, Holand-Netherlands, <=50K
1268,30, Self-emp-not-inc,152049, 10th,7, Married-civ-spouse, Protective-serv, Other-relative, White, Male,12264,0,25, Cuba, <=50K
1269,36, Self-emp-not-inc,415341, 10th,9, Married-civ-spouse, Sales, Not-in-family, White, Male,37961,13,38, Cuba, <=50K
1270,20, Self-emp-not-inc,63491, Some-college,13, Married-civ-spouse, Other-service, Husband, White, Male,3789,0,36, Holand-Netherlands, <=50K
1271,40, ?,165344, Some-college,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,71194,0,46, Holand-Netherlands, <=50K
1272,42, Never-worked,303665, Bachelors,14, Married-civ-spouse, Sales, Unmarried, White, Male,14357,147,43, Cuba, <=50K
1273,35, Self-emp-not-inc,373831, Some-college,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4535,0,34, Holand-Netherlands, <=50K
1274,38, Self-emp-not-inc,318370, HS-grad,15, Married-civ-spouse, Craft-repair, Other-relative, White, Male,41077,76,39, Mexico, <=50K
1275,48, Self-emp-not-inc,386233, Assoc-acdm,10, Married-civ-spouse, Protective-serv, Unmarried, White, Male,21598,0,39, Holand-Netherlands, <=50K
1276,30, Self-emp-not-inc,255277, 1st-4th,7, Married-civ-spouse, Sales, Not-in-family, White, Male,37497,7,15, Holand-Netherlands, <=50K
1277,52, Self-emp-not-inc,111727, HS-grad,9, Married-civ-spouse, Sales, Not-in-family, White, Male,7427,0,42, Cuba, <=50K
1278,22, Self-emp-not-inc,391016, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,26,45, Mexico, <=50K
1279,24, Self-emp-not-inc,54821, Preschool,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,3559,4,48, Holand-Netherlands, <=50K
1280,35, Self-emp-not-inc,103890, 11th,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,95172,0,41, Jamaica, <=50K
1281,27, Self-emp-not-inc,95071, Assoc-voc,11, Married-civ-spouse, Transport-moving, Own-child, White, Male,58270,1,50, ?, <=50K
1282,23, Self-emp-not-inc,221774, Bachelors,11, Married-civ-spouse, ?, Husband, White, Male,4836,0,26, Holand-Netherlands, <=50K
