,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
2280,57,4,108630,11,9,2,6,0,4,1,0,0,19,39,0
2281,38,4,218702,9,13,2,1,0,4,1,0,0,40,39,0
2282,44,6,147912,12,13,0,12,1,4,1,1,0,59,39,1
2283,65,2,137946,11,9,2,3,0,4,1,4,0,40,39,0
2284,31,0,89500,15,10,2,0,0,4,1,3248,0,14,39,0
2285,51,4,110160,11,9,4,8,1,4,0,0,0,20,39,0
2286,21,4,94338,11,9,4,7,3,4,0,4,0,40,39,0
2287,27,4,198389,15,10,4,1,3,1,0,1,0,40,39,0
2288,50,4,78837,8,11,0,12,1,4,1,1,0,49,39,0
2289,30,0,120229,15,10,2,0,0,4,1,1,0,40,39,0
2290,34,0,110699,11,9,0,0,1,4,0,1,0,40,39,0
2291,41,4,214361,11,9,0,1,4,2,0,0,0,27,39,0
2292,32,4,271134,6,3,4,7,4,2,0,0,0,40,26,0
2293,44,4,76874,9,13,0,12,1,4,1,4916,0,50,39,1
2294,28,4,297535,5,3,4,8,3,2,1,1,0,40,39,0
2295,41,4,110594,9,13,0,10,1,1,0,4113,0,40,39,0
2296,24,0,108275,11,9,4,0,3,1,1,1,0,40,39,0
2297,50,2,114544,12,14,0,10,1,4,0,0,0,40,39,0
2298,60,0,101245,7,12,0,0,1,1,1,1,0,40,39,0
2299,62,4,98970,15,10,2,10,5,4,0,3,0,37,39,1
2300,26,4,95210,11,9,4,1,3,4,0,0,0,40,39,0
2301,56,6,125742,11,9,2,4,0,4,1,0,0,53,39,0
2302,22,2,231454,7,12,4,10,3,4,0,2,0,40,39,0
2303,65,0,75852,15,10,0,0,4,4,0,0,0,40,39,0
2304,28,4,179126,5,12,4,8,1,4,0,0,0,40,39,0
2305,56,6,147277,11,9,2,14,0,4,1,1,0,40,39,0
2306,40,4,112547,7,12,4,3,4,4,1,3,0,51,39,1
2307,24,4,187941,15,10,4,1,3,2,1,1,0,22,39,0
2308,43,0,133806,11,9,2,0,5,4,0,0,0,23,39,0
2309,40,4,94840,11,9,4,8,4,2,0,2,0,40,39,0
2310,40,4,211373,11,9,0,1,3,4,1,0,0,40,39,0
2311,29,6,100408,7,13,2,5,0,4,1,0,0,64,39,0
2312,40,6,109815,9,13,2,3,0,4,1,1,0,54,39,1
2313,33,4,112025,15,10,2,8,0,4,1,0,0,40,39,0
2314,34,4,164283,8,11,5,1,4,2,0,2,0,40,39,0
2315,42,4,127648,11,9,2,12,0,4,1,0,0,50,39,1
2316,24,4,109669,8,11,4,3,1,4,1,0,0,49,39,0
2317,23,4,93879,1,7,4,8,1,4,0,0,0,40,39,0
2318,56,0,108016,12,14,2,0,0,4,1,0,0,10,39,0
2319,26,4,90675,0,6,2,8,0,4,1,0,0,40,39,0
2320,37,4,91945,15,10,0,10,1,4,1,14997,0,40,39,1
2321,23,4,106161,11,9,5,12,4,4,0,0,0,22,39,0
2322,37,4,158613,0,5,2,14,0,4,1,0,0,40,39,1
2323,60,4,137179,11,9,2,12,0,4,1,2,0,40,39,0
2324,33,4,132447,11,9,2,3,0,4,1,0,0,40,39,0
2325,33,4,158901,9,13,2,4,0,4,1,0,0,40,39,0
2326,34,4,115740,15,10,0,3,1,4,1,1,0,25,39,0
2327,35,4,54152,11,9,5,4,4,4,1,1,0,40,39,0
2328,55,7,116735,11,9,2,1,0,4,1,2,0,22,39,0
2329,41,4,129141,11,9,2,14,0,4,1,3,0,40,39,0
2330,38,6,169658,15,10,2,14,0,4,1,1,0,40,39,0
2331,51,6,121604,1,7,2,12,0,1,1,7,0,40,39,0
2332,41,4,195229,9,13,4,4,1,4,0,0,0,40,39,0
2333,35,4,219098,11,9,4,7,1,4,1,0,0,40,39,0
2334,25,4,130377,11,9,4,8,2,1,1,0,0,40,30,0
2335,48,4,71657,11,9,0,1,4,4,0,0,0,35,39,0
2336,29,4,93590,1,7,2,3,0,4,1,0,0,40,39,0
2337,37,6,114294,11,9,2,4,0,4,1,0,0,55,39,0
2338,36,6,80510,11,9,0,8,1,4,0,1,0,30,39,0
2339,38,2,100359,15,10,4,4,1,4,1,3,0,40,39,0
2340,21,4,128802,11,9,4,8,3,4,0,0,0,21,39,0
2341,27,4,74828,0,6,4,7,1,4,0,2,0,40,39,0
2342,23,1,411915,11,9,4,1,1,2,1,0,0,40,39,0
2343,26,4,80785,9,13,4,1,1,2,1,0,0,40,39,0
2344,28,2,144182,0,14,2,10,0,4,1,0,0,12,39,0
2345,44,2,64922,9,13,2,1,0,4,1,0,0,40,39,1
2346,26,4,186855,11,9,2,7,0,4,1,0,0,40,39,0
2347,23,4,52772,7,12,2,8,5,4,0,2,0,23,39,0
2348,30,4,96428,1,7,2,6,0,4,1,2,0,40,39,0
2349,54,4,94393,11,9,2,3,0,4,1,4,0,40,39,0
2350,45,4,191829,11,9,2,12,0,4,1,1,1847,49,39,1
2351,40,4,135973,0,6,2,3,0,4,1,0,0,50,39,0
2352,43,4,235825,11,9,2,7,0,2,1,3,0,40,39,0
2353,53,4,115482,11,9,2,8,0,4,1,0,0,26,39,0
2354,43,6,121838,9,13,2,5,0,4,1,2,0,9,39,0
2355,33,4,96346,11,9,2,3,0,4,1,0,0,40,39,0
2356,30,4,98272,11,9,2,14,0,4,1,0,0,40,39,0
2357,34,4,96028,12,14,4,4,1,1,1,0,0,40,19,1
2358,23,4,143298,0,5,4,8,1,4,1,0,0,16,39,0
2359,36,4,98988,11,9,5,12,4,4,1,0,0,40,39,0
2360,26,6,132876,11,9,4,8,1,4,0,0,0,30,39,0
2361,42,4,104461,10,16,2,10,0,4,1,1,0,40,39,0
2362,58,0,200316,11,9,2,0,0,4,1,1,0,37,39,1
2363,29,4,131189,15,10,2,3,0,4,1,0,0,40,39,0
2364,38,4,105338,9,13,2,4,0,4,1,1,0,49,39,1
2365,28,4,199346,9,13,2,1,0,4,1,7508,0,40,39,1
2366,25,4,130197,11,9,4,14,1,4,1,0,0,40,39,0
2367,26,4,159949,9,13,4,10,1,4,1,0,0,50,39,0
2368,45,4,205036,15,10,5,1,1,4,0,0,0,40,39,0
2369,41,2,58560,12,14,2,10,0,4,1,0,0,40,39,1
2370,61,2,125782,15,10,2,3,0,4,1,0,1914,40,39,1
2371,48,4,130606,15,10,5,1,1,4,0,3,0,40,39,0
2372,61,6,102641,1,7,2,12,0,4,1,0,1911,40,39,1
2373,29,4,70815,11,9,2,3,0,4,1,0,0,40,39,0
2374,27,2,91309,15,10,2,11,0,4,1,1,0,40,39,0
2375,21,4,46803,5,4,4,5,1,4,1,0,0,40,39,0
2376,38,4,105935,8,11,2,4,0,4,1,1,0,40,39,1
2377,38,6,137129,1,7,0,8,1,4,1,0,0,40,39,0
2378,38,4,96059,11,9,0,3,1,4,1,0,0,40,39,0
2379,39,4,127022,15,10,5,4,4,4,0,2,0,40,39,0
2380,42,4,148468,12,14,3,4,1,1,1,3,0,40,19,0
2381,30,0,200197,11,9,4,0,1,4,0,0,0,40,39,0
2382,33,4,140609,15,10,4,4,1,2,1,0,0,40,39,0
2383,51,2,166470,11,9,0,1,4,4,0,0,0,40,39,0
2384,42,4,79189,6,5,0,3,1,1,1,0,0,40,39,0
2385,54,0,108444,7,12,2,0,5,4,0,0,0,40,39,0
2386,42,2,94131,9,13,2,10,0,4,1,2,0,40,39,1
2387,63,0,85882,15,10,2,0,0,4,1,0,0,40,39,0
2388,35,4,79565,15,10,0,3,1,4,1,2923,0,40,39,0
2389,32,2,102525,9,13,4,10,1,4,1,0,0,49,39,0
2390,53,4,101664,11,9,2,4,0,4,1,15028,0,40,39,1
2391,42,4,140055,15,10,4,12,1,4,1,0,0,40,39,0
2392,40,4,128722,11,9,5,7,4,2,1,0,0,40,39,0
2393,27,4,119559,3,2,4,8,1,2,1,0,0,40,39,0
2394,39,4,82659,9,13,2,10,0,4,1,4,0,40,39,0
2395,34,4,95729,11,9,4,3,1,1,1,3,0,40,39,0
2396,42,4,187884,11,9,2,12,0,4,1,0,1903,40,39,1
2397,25,6,114376,9,7,4,5,3,1,1,0,0,40,39,0
2398,49,4,107041,1,7,0,3,1,4,1,1,0,40,39,0
2399,31,4,120969,8,11,0,3,1,4,1,0,0,40,39,0
2400,39,5,149795,9,13,2,4,0,4,1,0,0,58,39,1
2401,59,7,103157,10,16,0,10,1,4,1,4529,0,40,39,0
2402,29,4,118653,9,13,4,0,3,4,0,1,0,40,39,0
2403,23,4,134467,11,9,4,8,3,4,0,0,0,40,39,0
2404,31,4,207940,11,9,0,6,2,4,1,0,0,40,39,0
2405,47,4,134889,9,13,4,7,4,2,0,2,0,40,30,0
2406,57,4,164072,1,7,0,6,1,4,1,4486,0,40,39,0
2407,25,4,88412,9,13,4,12,3,4,1,2,0,40,39,0
2408,57,6,115991,9,13,0,10,1,4,1,1,0,59,39,0
2409,24,4,85702,10,16,4,12,3,4,1,2,0,50,39,1
2410,25,4,225563,9,13,4,1,1,4,1,3,0,40,39,0
2411,30,4,134567,9,13,2,10,0,4,1,2,0,44,39,1
2412,36,4,97588,9,13,2,12,0,1,1,1,0,40,30,0
2413,47,4,150043,11,9,0,14,1,4,1,0,0,40,39,0
2414,35,7,170375,15,10,2,11,0,4,1,2,0,40,39,0
2415,42,1,357072,11,9,2,1,0,4,1,0,0,40,39,1
2416,38,4,167882,7,15,2,10,0,1,1,0,0,40,39,0
2417,24,4,94177,11,9,4,1,3,4,1,0,0,40,39,0
2418,24,4,106141,11,9,2,7,3,4,0,0,0,51,39,0
2419,29,4,218798,8,11,4,10,3,4,0,0,0,16,39,0
2420,57,2,115923,11,4,2,11,0,4,1,0,0,40,39,0
2421,33,4,57228,11,9,4,5,1,4,1,2,0,40,39,0
2422,58,4,121289,11,9,2,1,5,4,0,7010,0,40,39,1
2423,47,4,224279,11,9,0,1,1,4,1,0,0,40,39,0
2424,67,4,131638,5,4,0,8,2,4,0,0,0,40,26,0
2425,35,4,123191,11,9,2,3,0,4,1,0,0,43,39,0
2426,59,6,120915,15,10,2,14,0,4,1,0,0,40,39,0
2427,42,2,78599,15,10,2,4,0,4,1,2,0,40,39,1
2428,32,4,92262,11,9,2,4,0,4,1,7383,0,40,39,1
2429,59,6,91740,11,9,2,4,0,2,1,0,0,40,39,1
2430,35,4,111647,14,15,4,10,1,4,1,1,0,40,39,0
2431,33,4,84743,11,9,4,12,1,4,1,0,1818,43,39,1
2432,40,4,221976,15,10,0,3,1,4,1,0,0,40,39,0
2433,36,6,98128,12,14,2,5,0,4,1,0,0,57,39,0
2434,26,2,127213,11,9,2,1,0,4,1,1,0,40,39,0
2435,47,4,122639,10,16,0,10,1,4,1,0,0,40,39,0
2436,22,0,98296,3,4,4,0,1,4,0,0,0,40,39,0
2437,28,6,87990,15,10,2,4,0,4,1,0,0,40,39,0
2438,28,4,145712,12,14,2,10,0,4,1,0,0,40,39,0
2439,62,4,117497,9,13,2,10,5,4,0,1,0,11,39,0
2440,38,4,187058,11,9,2,13,0,4,1,0,0,40,39,1
2441,59,2,216310,11,9,6,1,1,4,0,2986,0,40,39,0
2442,27,4,106620,12,14,4,12,1,4,1,1,0,49,39,0
2443,34,4,102677,7,12,4,4,1,4,1,1,0,40,39,0
2444,18,0,127549,11,9,4,0,3,2,1,1,0,40,39,0
2445,32,6,117977,6,5,2,14,0,4,1,1,0,40,39,0
2446,30,4,103868,11,9,2,7,0,4,1,3,0,40,39,0
2447,47,4,192869,9,13,4,1,4,2,0,1,0,40,39,1
2448,40,4,155977,15,10,2,3,0,4,1,0,0,40,39,0
2449,22,4,112509,15,10,4,12,1,4,1,0,0,50,39,0
2450,26,6,108708,8,11,4,4,3,4,1,0,0,57,39,0
2451,33,4,85205,11,9,2,1,5,4,0,1,0,40,39,0
2452,23,4,214569,5,4,4,6,1,4,0,1,0,40,39,0
2453,35,2,109322,12,14,2,10,0,4,1,2,0,40,39,0
2454,20,4,94216,1,7,4,8,3,4,0,0,0,20,39,0
2455,43,4,93384,11,9,0,4,1,4,0,0,0,45,39,0
2456,30,4,213758,9,13,4,1,1,4,1,0,0,44,39,0
2457,27,4,267202,6,3,2,5,0,4,1,0,0,40,26,0
2458,32,4,100149,9,13,2,10,0,4,1,0,0,40,39,1
2459,20,4,105427,11,9,4,8,1,4,1,0,0,40,39,0
2460,25,4,95724,11,9,2,7,0,4,1,0,0,40,39,0
2461,21,4,93086,12,14,4,10,3,4,0,0,0,8,39,0
2462,53,4,192843,9,13,2,10,5,4,0,0,0,36,39,1
2463,24,4,196010,11,9,4,7,1,4,0,0,0,40,39,0
2464,72,6,63886,11,9,2,14,0,4,1,3,0,17,39,0
2465,58,4,66954,11,9,2,14,0,4,1,0,0,40,39,0
2466,36,4,213988,8,11,0,13,1,4,1,3,0,40,39,0
2467,30,4,70499,11,9,4,3,1,4,1,2,0,45,39,0
2468,62,4,126919,15,10,2,4,0,4,1,0,0,40,39,1
2469,28,2,102615,9,13,2,10,0,4,1,2,0,50,39,0
2470,55,4,123592,0,6,2,8,5,4,0,0,0,22,39,0
2471,28,6,130712,15,10,4,5,1,4,1,1,0,40,39,0
2472,33,4,114498,11,9,2,1,0,4,1,0,0,43,39,1
2473,53,4,111385,15,10,0,4,1,4,1,4,0,58,39,0
2474,40,6,130280,11,9,2,5,0,4,1,0,0,40,39,0
2475,44,4,161107,15,7,2,6,0,4,1,0,0,40,39,0
2476,52,2,85467,12,14,0,10,1,4,0,0,0,40,39,1
2477,37,4,129463,10,16,0,10,1,4,1,0,0,49,39,0
2478,27,4,114323,11,9,2,0,5,4,0,0,0,40,39,1
2479,28,4,130545,11,9,4,0,4,2,0,1,0,40,39,0
2480,20,0,114365,6,5,4,0,3,4,1,1,0,40,39,0
2481,28,4,137793,9,13,4,10,3,4,1,0,0,40,39,0
2482,38,4,92858,11,9,4,4,1,4,0,14613,0,40,39,1
2483,34,4,93194,8,11,4,12,1,4,1,0,0,50,39,0
2484,66,0,131717,3,1,2,0,0,4,1,0,0,40,39,0
2485,25,4,99871,9,13,4,1,1,4,0,0,0,15,39,0
2486,38,4,116352,0,5,2,14,0,4,1,0,0,40,39,1
2487,56,4,107393,15,10,2,10,0,4,1,0,0,40,39,0
2488,32,4,128135,11,9,2,7,0,1,1,0,0,40,30,0
2489,37,4,54602,11,9,4,12,3,4,1,0,1816,50,39,1
2490,51,1,167368,11,9,2,11,0,4,1,0,0,40,39,1
2491,25,4,130007,0,6,0,7,1,4,1,0,0,40,39,0
2492,56,4,48873,9,13,4,6,1,4,1,1,0,18,39,0
2493,56,4,93718,7,12,2,3,0,4,1,0,0,40,39,1
2494,44,2,75141,8,11,2,14,0,1,1,2,0,40,39,0
2495,41,4,96728,12,14,2,13,0,4,1,1,0,40,39,1
2496,71,4,69269,6,5,2,1,0,4,1,0,0,40,39,0
2497,62,4,105606,6,4,0,8,1,4,0,3,0,10,39,0
2498,38,4,128942,11,9,2,3,0,4,1,0,0,40,39,0
2499,37,4,104773,11,9,5,4,1,4,1,0,0,40,39,0
2500,43,6,113790,12,14,2,4,0,4,1,0,0,55,39,0
2501,24,4,115419,11,9,4,8,3,2,0,0,0,40,39,0
2502,23,4,89901,15,10,4,4,3,4,1,0,0,40,39,0
2503,37,6,222117,7,12,4,5,1,4,1,1,0,40,39,0
2504,26,4,72834,0,6,4,3,3,2,1,3,1822,40,39,0
2505,45,4,91952,12,14,2,12,0,4,1,0,0,40,39,1
2506,43,6,110785,9,13,0,4,1,4,1,2,0,59,39,0
2507,31,4,99208,0,14,4,3,1,4,1,2,0,50,39,0
2508,45,4,162839,9,13,2,4,0,4,1,2,0,40,39,1
2509,34,0,87550,14,15,2,0,0,4,1,3607,0,40,39,0
2510,26,4,94461,9,13,4,4,3,4,0,1,0,40,39,0
2511,40,2,110586,14,15,2,10,0,4,1,0,0,56,39,1
2512,47,1,73445,11,9,2,11,0,4,1,1,0,40,39,1
2513,43,2,86776,9,13,2,4,0,4,1,0,0,57,39,1
2514,35,6,24393,11,9,2,5,0,4,1,0,0,57,39,0
2515,21,4,91068,11,9,4,8,2,4,0,3,0,40,39,0
2516,27,4,150717,9,13,4,7,1,4,0,0,0,40,39,0
2517,36,4,111827,9,13,2,10,0,4,1,0,0,40,39,1
2518,63,4,137955,0,6,2,3,0,4,1,1,0,40,39,0
2519,21,2,88064,12,14,4,10,3,4,1,2,0,40,39,0
2520,60,4,113363,11,9,6,7,1,4,0,0,0,40,39,0
2521,34,4,266838,11,9,2,14,0,4,1,0,0,40,39,1
2522,31,4,96342,11,9,2,10,0,4,1,0,0,45,39,0
2523,22,4,184143,1,7,4,6,3,4,1,1,0,50,39,0
2524,27,4,111553,15,10,4,3,3,4,1,0,0,49,39,0
2525,24,4,71456,11,9,4,8,1,4,0,0,0,40,39,0
2526,32,4,124513,7,12,0,10,1,4,0,0,0,8,39,0
2527,64,6,169966,15,10,2,12,0,4,1,3,0,21,39,0
2528,27,4,125231,9,13,4,10,4,4,0,0,0,5,39,0
2529,45,4,193720,10,16,0,10,4,4,0,0,0,40,39,1
2530,46,4,115445,8,11,0,4,4,4,0,0,0,40,39,1
2531,41,4,181654,9,13,5,7,1,4,1,2,0,40,39,0
2532,39,4,216985,11,9,0,7,4,4,1,2,0,40,39,0
2533,30,4,121370,11,9,4,14,1,4,1,0,0,40,39,0
2534,22,4,82539,11,9,4,6,1,4,1,2,0,45,39,0
2535,40,4,98628,9,13,0,10,1,4,1,0,0,51,39,1
2536,57,7,110857,11,9,4,1,1,4,0,0,0,40,39,0
2537,39,6,87617,15,10,0,10,1,4,0,0,0,55,39,0
2538,43,4,103104,9,13,2,10,0,4,1,1,0,40,39,1
2539,35,4,151901,15,10,2,12,0,2,1,0,0,40,39,0
2540,42,4,132654,9,13,2,4,0,4,1,3,0,40,39,1
2541,38,2,160401,15,11,4,10,1,4,0,2,0,40,39,1
2542,28,4,95356,11,9,0,8,2,4,1,0,0,40,26,0
2543,33,4,139391,9,13,0,12,1,4,1,14820,0,50,39,1
2544,35,4,90125,15,10,0,12,1,1,1,0,0,40,39,1
2545,67,4,142299,11,9,2,1,0,4,1,1,0,40,39,0
2546,38,0,124770,9,13,2,10,5,4,0,0,0,40,39,0
2547,51,4,138287,11,9,2,3,0,4,1,0,1862,40,39,1
2548,38,4,215088,12,16,0,4,1,4,1,0,1716,59,39,1
2549,27,4,88985,15,10,2,3,0,4,1,0,0,50,39,0
2550,35,4,90672,11,9,2,12,5,2,0,0,0,40,39,0
2551,57,0,115147,11,9,2,0,0,2,1,3129,0,22,39,0
2552,68,0,142556,15,10,6,0,1,4,1,0,0,40,39,0
2553,41,6,83010,0,6,0,14,1,4,1,0,1,56,39,0
2554,20,4,112694,11,9,0,6,3,4,0,1,0,21,39,0
2555,68,6,115114,14,15,2,10,0,4,1,2,0,40,39,1
2556,51,4,118795,0,7,5,7,4,4,0,0,0,40,39,0
2557,24,2,86645,15,10,4,1,3,2,0,1,0,40,39,0
2558,35,4,229526,9,13,2,13,1,4,1,4780,0,40,39,1
2559,47,4,85632,4,4,3,6,1,4,1,1,0,40,39,0
2560,21,4,134700,11,9,4,8,3,4,1,1,0,40,39,0
2561,46,6,170224,12,14,2,12,0,4,1,0,0,57,39,0
2562,26,4,115944,15,10,4,1,3,2,0,0,0,40,39,0
2563,21,4,122307,11,9,4,7,4,2,0,1,0,40,39,0
2564,20,4,44824,11,9,4,8,3,2,1,0,0,21,39,0
2565,24,4,210518,2,6,4,3,3,4,1,0,0,40,39,0
2566,32,4,117218,9,13,2,10,0,4,1,0,0,40,39,0
2567,27,4,172139,14,15,4,10,4,4,0,1,0,40,39,1
2568,35,4,146506,12,14,2,10,0,4,1,2,0,50,39,0
2569,40,4,137185,9,13,2,13,0,4,1,7569,0,40,39,1
2570,64,2,145647,11,9,6,8,1,4,1,0,0,40,39,0
2571,41,2,156300,11,9,2,4,3,4,0,0,0,40,39,1
2572,41,4,121641,15,10,2,3,0,4,1,1,0,40,39,0
2573,32,4,136791,11,9,2,8,0,4,1,0,0,40,39,0
2574,26,4,105926,15,10,2,12,0,4,1,2,0,40,39,0
2575,36,4,77708,11,9,0,3,1,4,1,1,0,40,39,0
2576,22,4,117319,15,10,4,6,1,4,0,2,0,30,39,0
2577,54,4,85165,11,9,2,7,0,4,1,0,0,40,39,0
2578,40,4,121192,12,14,2,10,5,4,0,0,0,40,39,1
2579,39,4,108730,9,13,2,1,0,4,1,7354,0,40,39,1
2580,61,4,203004,13,1,5,7,1,4,0,0,0,40,39,0
2581,39,4,110093,1,7,0,3,4,4,1,1,0,40,39,0
2582,42,4,177732,15,10,0,1,4,4,0,0,0,40,39,0
2583,37,4,170070,15,10,2,4,0,4,1,1,0,40,39,0
2584,39,4,122715,14,15,4,10,1,4,0,0,0,40,39,0
2585,30,4,120608,15,10,4,4,1,4,1,0,0,40,39,0
2586,35,4,145897,9,13,2,10,0,4,1,0,1935,50,39,1
2587,65,4,91824,11,9,6,8,1,4,0,0,0,45,39,0
2588,61,4,107926,12,14,2,0,0,4,1,0,1945,40,39,1
2589,19,4,213690,11,9,4,1,3,4,0,0,0,21,39,0
2590,40,0,234271,8,11,4,0,1,4,0,0,0,40,39,0
2591,34,4,123841,9,13,2,4,0,4,1,0,0,50,39,0
2592,26,4,115449,11,9,4,1,1,4,0,1,0,40,39,0
2593,41,4,84949,12,12,0,10,4,4,0,0,0,40,39,1
2594,55,4,107985,11,9,2,3,0,4,1,3,0,40,39,0
2595,40,4,149389,9,13,3,12,1,1,1,10,0,40,39,1
2596,44,7,83550,9,13,0,10,1,4,1,1,0,40,39,0
2597,37,4,77648,9,13,4,10,1,4,1,0,0,40,39,0
2598,58,7,142262,14,15,2,10,0,4,1,2,0,40,39,1
2599,32,4,62321,15,10,4,12,1,4,1,1,1724,40,39,0
2600,47,4,192724,11,9,0,1,4,4,0,0,0,22,39,0
2601,34,4,108846,15,10,0,12,1,4,1,0,0,40,39,0
2602,47,4,137759,8,11,2,4,0,4,1,1,0,40,39,1
2603,60,4,127850,1,7,2,3,0,4,1,2,0,40,39,0
2604,25,4,115665,3,3,2,3,0,4,1,1,0,40,26,0
2605,35,4,194682,9,13,4,1,1,4,1,0,0,40,39,0
2606,39,4,100932,9,13,2,4,0,4,1,1,0,50,39,1
2607,39,6,103676,15,10,2,3,0,4,1,0,0,40,39,0
2608,22,4,166670,11,9,0,3,1,4,1,0,0,45,39,0
2609,41,0,208716,11,9,0,0,4,4,0,0,0,36,39,0
2610,26,4,109333,6,5,4,7,4,4,0,0,0,40,39,0
2611,55,7,101630,0,6,2,0,0,4,1,0,0,40,39,0
2612,51,4,147452,11,9,2,12,0,4,1,1,0,40,39,1
2613,58,4,211538,5,4,2,8,0,2,1,0,0,40,39,0
2614,18,4,138706,11,9,4,12,3,4,1,0,0,42,39,0
2615,23,4,100296,11,9,4,8,2,2,1,0,0,40,39,0
2616,39,4,113858,11,9,2,3,0,4,1,4,0,49,39,0
2617,49,5,125218,15,10,2,12,0,4,1,0,0,40,39,1
2618,32,4,133562,6,4,2,7,5,4,0,0,0,40,39,0
2619,42,2,119882,9,13,2,10,0,4,1,7403,0,40,39,1
2620,20,4,86881,15,10,4,1,3,4,0,0,0,40,39,0
2621,36,4,177757,9,13,4,4,1,4,0,14547,0,40,39,1
2622,50,4,97788,8,11,0,7,1,4,1,1,0,43,39,0
2623,50,4,142552,11,9,2,7,0,4,1,0,0,44,39,1
2624,32,4,155142,2,13,2,12,0,4,1,2,0,40,39,0
2625,38,4,105510,11,9,0,12,1,4,1,3,0,51,39,0
2626,39,4,114510,7,13,0,7,1,4,1,0,0,40,39,0
2627,37,4,72845,12,12,2,10,0,4,1,0,0,40,39,1
2628,27,1,217263,15,10,4,1,1,2,0,3,0,40,39,0
2629,35,4,142171,11,9,2,14,0,4,1,3628,0,40,39,0
2630,34,0,94580,5,4,4,0,1,4,0,2568,0,40,39,0
2631,49,4,89885,15,14,4,10,1,4,1,1,0,40,39,0
2632,45,4,89070,12,14,0,4,1,4,1,0,1853,49,39,1
2633,22,4,137437,11,9,4,12,4,4,0,0,0,19,39,0
2634,38,4,120342,11,9,0,14,1,4,1,2,0,40,39,0
2635,34,4,107457,9,13,2,4,0,4,1,2,0,50,39,1
2636,36,4,96415,9,13,2,12,0,4,1,0,0,40,39,1
2637,64,0,178926,8,11,6,0,1,4,0,1,0,13,39,0
2638,48,4,84801,15,10,2,10,5,4,0,0,0,40,39,1
2639,60,0,141383,9,13,2,0,0,2,1,0,0,40,39,0
2640,58,0,122656,11,9,0,0,1,4,1,0,0,40,39,0
2641,23,4,244910,11,9,4,7,4,4,0,0,0,40,39,0
2642,17,0,223825,11,9,4,0,3,4,1,0,0,24,39,0
2643,42,4,158730,4,4,0,7,4,2,0,0,0,40,6,0
2644,45,4,184138,11,9,2,1,0,4,1,0,0,40,39,1
2645,27,4,102153,11,9,4,8,1,2,1,0,1677,40,39,0
2646,58,1,81928,11,9,2,14,0,4,1,2,0,40,39,1
2647,36,4,220243,6,5,2,8,0,4,1,0,0,40,26,0
2648,27,4,120992,9,13,4,12,1,4,1,0,0,30,39,0
2649,34,6,92469,7,12,4,3,1,1,1,1,0,40,39,1
2650,36,2,151022,12,14,2,10,0,4,1,14988,0,40,39,1
2651,28,4,122966,15,10,2,4,0,4,0,0,0,40,39,0
2652,36,4,176782,11,10,4,1,1,4,0,0,0,40,39,0
2653,38,4,112088,10,16,4,10,1,4,0,0,0,40,39,1
2654,42,4,119094,15,10,4,1,1,4,0,0,0,40,39,0
2655,37,6,69159,11,9,2,12,0,4,1,1,0,40,39,0
2656,60,4,86848,5,11,2,7,0,4,1,0,0,40,39,1
2657,32,4,107156,8,11,2,10,0,4,1,3,1870,57,39,0
2658,25,0,90653,0,6,4,0,1,4,1,3547,0,40,39,0
2659,58,4,94110,15,10,4,6,1,4,1,3,0,19,39,0
2660,34,6,51352,15,10,2,5,0,4,1,0,0,69,39,0
2661,33,4,169498,15,10,4,1,1,4,1,2,0,40,39,0
2662,36,4,178388,15,10,2,4,5,4,0,0,0,40,39,1
2663,59,4,151681,11,9,6,9,1,4,0,0,0,40,39,0
2664,50,4,65177,15,10,6,8,4,4,0,1,0,40,39,0
2665,43,4,102498,10,13,2,10,0,4,1,1,1818,50,39,1
2666,66,4,93008,9,13,2,10,0,4,1,0,1823,40,39,1
2667,33,4,167722,9,7,2,8,5,1,0,3550,0,40,39,0
2668,24,4,187717,1,7,4,12,3,4,1,0,0,23,39,0
2669,61,0,94557,8,11,2,0,0,4,1,7494,0,40,39,1
2670,41,5,131520,9,13,2,12,0,4,1,0,0,56,39,1
2671,39,4,64045,8,11,0,3,1,4,1,3,0,40,39,0
2672,46,4,144643,15,10,2,3,0,4,1,0,0,40,39,0
2673,25,4,102697,15,10,4,10,1,4,0,0,0,40,39,0
2674,39,4,116620,6,5,0,1,4,1,0,0,0,40,30,0
2675,46,4,202116,11,10,5,7,1,4,0,0,0,40,39,0
2676,22,7,156076,15,10,4,1,3,4,1,0,0,40,39,0
2677,35,1,186990,11,9,2,1,5,4,0,1,0,40,39,0
2678,51,4,113022,11,9,2,4,0,4,1,0,1741,40,39,1
2679,42,4,55538,12,14,2,10,0,1,1,3,0,40,39,1
2680,31,4,149324,11,9,2,4,0,4,1,2,0,40,39,0
2681,41,2,140691,11,9,2,1,5,4,0,0,0,40,39,0
2682,23,4,132370,15,10,4,1,3,4,0,0,0,40,39,0
2683,24,4,118370,1,6,2,8,0,4,1,0,0,40,39,0
2684,21,4,119995,0,6,4,8,1,4,1,0,0,10,39,0
2685,35,4,91765,11,9,2,3,0,4,1,2,0,29,39,0
2686,36,4,86837,11,9,0,8,2,4,0,0,0,40,39,0
2687,36,4,104705,9,13,2,10,0,4,1,0,0,40,39,1
