,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
2701,57,1,276372,12,14,2,13,0,4,1,0,0,40,39,0
2702,22,4,395584,15,10,2,3,2,4,1,0,0,20,39,0
2703,39,4,113422,14,15,2,10,0,4,1,13488,0,67,39,1
2704,48,6,25946,15,10,2,3,0,4,1,0,0,49,39,1
2705,43,4,206079,15,10,4,8,3,4,1,0,0,45,5,0
2706,19,4,136026,11,9,4,10,1,2,1,0,0,32,39,0
2707,50,1,204055,11,9,2,1,0,4,0,0,0,40,39,1
2708,48,0,143263,11,9,0,8,4,4,0,7531,0,7,39,0
2709,21,4,190998,15,10,4,13,3,4,0,0,0,40,39,0
2710,47,4,179064,12,11,2,10,3,4,1,0,0,48,39,0
2711,58,4,183372,11,9,2,4,0,4,1,5639,0,40,39,1
2712,25,4,88096,11,9,2,3,0,4,1,0,0,40,39,0
2713,49,4,234031,5,5,2,3,0,4,1,0,0,31,39,0
2714,28,4,34107,15,10,4,1,1,4,0,0,0,40,39,0
2715,51,4,301442,11,9,2,3,0,4,1,0,0,40,39,1
2716,46,2,208829,12,14,2,4,0,2,1,7865,0,47,39,1
2717,55,6,405122,15,10,0,4,1,4,1,0,0,47,39,0
2718,78,0,206745,15,4,5,0,4,4,1,0,0,40,2,0
2719,18,4,454546,1,7,4,8,3,4,0,0,0,30,39,0
2720,23,1,196912,15,10,4,3,3,2,1,0,0,40,39,0
2721,50,4,181361,8,7,0,4,1,4,0,0,0,40,39,0
2722,23,4,295038,9,13,4,10,2,4,1,4862,0,49,39,0
2723,32,0,170416,11,9,0,0,1,4,0,0,0,40,39,0
2724,19,4,148446,1,7,4,8,3,4,0,0,0,33,39,0
2725,48,2,222629,15,10,6,8,4,4,0,0,0,40,5,0
2726,50,5,57177,9,13,2,12,0,4,1,5802,0,44,39,0
2727,41,4,208738,5,3,0,7,4,3,0,0,0,40,16,0
2728,43,4,65628,11,9,2,4,0,4,1,0,0,60,9,0
2729,28,7,151545,11,9,4,13,4,4,0,0,0,40,39,0
2730,45,2,178315,11,9,2,1,2,4,0,5810,0,40,39,1
2731,20,4,210694,15,10,4,1,4,4,0,0,0,33,39,0
2732,53,4,343346,9,13,2,4,5,4,0,5457,0,40,39,1
2733,47,4,167220,11,9,2,3,0,4,1,0,0,40,39,0
2734,42,7,351103,11,9,0,10,1,4,0,4920,0,40,39,0
2735,55,4,186143,6,11,0,8,1,3,0,5550,0,32,39,0
2736,25,4,378656,15,10,4,8,3,2,0,0,0,40,14,0
2737,38,4,173519,15,10,0,1,3,4,0,0,0,43,39,0
2738,33,2,136406,9,13,2,4,0,4,1,0,0,40,39,0
2739,48,4,189453,9,13,2,10,0,2,1,0,0,48,39,0
2740,20,4,136562,11,9,4,8,2,4,1,0,0,40,26,0
2741,43,2,129387,15,10,2,4,0,4,1,0,0,40,39,0
2742,29,4,483555,9,13,0,10,4,4,1,0,0,40,26,0
2743,31,4,64798,9,13,2,3,0,4,1,5666,0,40,39,1
2744,18,4,27423,11,9,4,0,3,4,1,0,0,40,39,0
2745,73,4,182019,5,3,2,3,0,4,1,7638,0,40,39,0
2746,24,4,36624,15,10,4,1,3,4,0,0,0,40,39,0
2747,47,4,60241,12,14,2,10,0,4,1,0,0,40,39,0
2748,51,4,83297,11,9,4,1,1,4,1,0,0,40,39,0
2749,61,4,191292,5,4,5,3,0,4,1,0,0,40,39,0
2750,26,4,326328,6,9,4,7,3,4,1,0,0,40,39,0
2751,45,2,45270,15,10,5,8,2,2,1,0,0,40,39,0
2752,55,1,209021,11,9,0,7,4,4,0,0,0,40,39,0
2753,29,4,197405,11,9,0,3,3,4,1,0,0,40,39,0
2754,25,4,399335,9,13,4,7,1,4,1,0,1875,40,39,0
2755,51,4,160453,9,13,2,4,0,4,1,5122,0,48,39,1
2756,48,4,66948,1,6,4,14,2,4,0,0,0,40,5,0
2757,30,4,221395,0,6,0,8,1,2,1,0,0,40,39,0
2758,25,4,49547,4,4,4,8,1,1,0,0,0,20,23,0
2759,25,4,295666,15,10,2,1,0,4,1,0,0,49,39,0
2760,24,4,178249,1,5,4,6,3,4,0,6625,0,40,39,0
2761,37,5,172026,11,9,2,3,0,4,1,0,0,32,39,0
2762,50,7,164915,11,9,2,3,1,4,1,0,0,40,9,0
2763,43,4,295630,10,14,6,10,4,4,0,8636,0,40,39,1
2764,37,4,54590,11,9,4,3,3,1,1,0,0,40,30,0
2765,49,4,221569,11,9,0,7,4,2,1,0,0,40,39,0
2766,42,0,131630,5,11,2,1,5,2,0,6309,0,31,39,0
2767,38,4,203020,10,16,4,10,1,4,1,0,0,40,39,0
2768,17,4,52532,6,6,4,6,3,4,1,0,0,40,39,0
2769,46,4,508534,15,10,5,8,2,4,0,0,0,40,26,0
2770,19,5,338941,7,12,4,10,1,4,0,0,0,34,39,0
2771,34,4,176720,2,6,2,10,0,4,1,0,0,40,39,0
2772,25,4,457364,15,10,4,3,3,2,1,0,0,40,39,0
2773,39,4,52024,11,9,4,13,4,4,0,0,0,40,39,0
2774,61,0,102917,15,10,4,4,4,4,0,0,0,15,39,0
2775,42,4,68865,11,9,2,3,0,4,1,0,0,40,39,1
2776,57,4,33150,14,13,1,4,5,4,0,6028,0,33,39,0
2777,34,6,399476,11,9,4,10,4,4,1,0,0,47,39,0
2778,51,4,92281,11,9,4,13,3,4,0,0,0,40,39,0
2779,43,4,165934,11,9,0,3,1,4,1,0,0,40,9,0
2780,42,5,34652,15,10,4,12,4,4,1,0,0,59,39,0
2781,48,4,158290,15,10,2,11,0,4,1,0,0,45,39,1
2782,50,5,181435,12,14,2,10,0,4,1,0,0,46,39,1
2783,26,4,198060,11,9,4,8,3,4,0,0,0,40,39,0
2784,51,7,213208,7,12,1,1,5,2,0,0,0,40,39,0
2785,45,0,24569,1,10,0,0,1,4,0,0,0,32,39,0
2786,35,4,109697,9,13,2,10,0,4,1,7704,1935,46,39,1
2787,41,4,131926,9,13,2,10,0,4,1,9398,0,49,39,1
2788,26,4,340759,6,10,4,3,2,4,1,0,0,40,27,0
2789,28,6,331018,11,9,2,5,0,4,1,0,0,68,39,0
2790,18,4,152177,15,10,4,8,3,4,0,0,0,40,39,0
2791,44,2,289388,9,13,2,10,0,4,1,5362,0,40,39,1
2792,29,4,169747,11,9,2,5,0,4,1,0,0,40,39,0
2793,32,4,177484,15,10,2,8,0,4,1,6410,0,40,39,0
2794,60,5,138839,9,4,2,8,5,4,0,7028,0,32,39,0
2795,40,2,115099,0,4,5,8,2,4,0,0,0,40,2,0
2796,35,0,305232,11,9,4,0,1,4,1,0,0,40,26,0
2797,50,4,200551,12,14,2,10,5,4,0,0,0,46,39,0
2798,30,6,45624,15,10,4,3,3,4,1,0,0,40,39,0
2799,22,4,67194,11,9,4,8,3,4,0,0,0,40,39,0
2800,34,4,162426,11,9,2,6,0,4,1,0,0,40,39,0
2801,69,1,204243,10,16,2,10,0,4,1,0,0,40,39,1
2802,26,4,135362,11,9,4,8,2,4,1,0,0,40,39,0
2803,47,4,146979,15,6,2,0,0,4,1,6467,0,40,39,0
2804,38,4,167347,4,9,4,9,1,4,0,0,0,40,5,0
2805,33,4,105753,11,9,4,8,3,1,1,0,0,40,23,0
2806,25,4,297199,11,9,4,3,3,4,1,0,0,40,39,0
2807,54,6,51656,11,9,2,3,0,4,1,0,0,40,39,0
2808,29,4,186184,7,12,1,8,5,4,0,0,0,40,39,0
2809,20,3,73898,0,5,4,0,3,2,1,0,0,40,39,0
2810,52,4,135119,11,9,2,12,0,4,1,0,0,60,39,0
2811,21,0,169162,15,10,4,8,3,4,1,0,0,40,39,0
2812,19,4,84608,15,10,4,6,3,4,1,0,0,48,39,0
2813,40,0,47571,1,7,0,0,4,4,0,0,0,11,39,0
2814,29,4,446198,11,9,4,7,3,4,1,0,0,40,23,0
2815,19,4,67940,1,7,0,8,4,2,0,0,0,40,39,0
2816,48,0,203575,5,4,2,8,5,4,0,5023,0,40,39,0
2817,41,6,114745,0,6,2,5,4,4,1,0,0,40,39,0
2818,31,6,83903,11,9,2,3,0,4,1,0,0,40,39,1
2819,53,4,202254,11,9,2,3,0,4,1,7316,1966,40,5,1
2820,18,4,334169,1,7,4,8,3,4,1,0,0,35,39,0
2821,80,4,64548,15,10,4,8,2,4,1,0,0,16,39,0
2822,48,4,66131,11,10,2,7,0,2,1,0,0,40,39,0
2823,22,3,230388,0,7,2,0,0,4,0,0,0,40,39,0
2824,50,4,149037,4,3,0,8,1,4,0,0,0,40,26,0
2825,27,4,149628,9,13,2,11,5,4,1,6935,0,47,39,1
2826,24,4,85449,15,10,4,11,3,4,1,0,0,31,39,0
2827,46,5,120961,10,16,2,10,0,4,1,11740,0,65,39,1
2828,34,1,429490,8,11,4,8,2,2,1,0,0,40,39,0
2829,23,4,178864,9,13,4,12,2,4,0,0,0,40,39,0
2830,50,6,44011,11,9,2,5,0,4,1,0,0,34,39,0
2831,49,4,130853,8,12,4,10,3,4,0,0,1948,47,39,0
2832,53,2,67352,12,14,2,10,5,4,0,7070,0,40,0,1
2833,24,4,123283,15,10,4,13,3,4,1,0,0,35,39,0
2834,58,4,173315,7,12,2,12,0,4,1,0,1975,25,39,0
2835,29,4,118601,9,13,4,8,3,4,1,0,0,40,39,0
2836,42,4,131721,11,9,2,10,5,4,0,6045,0,40,39,0
2837,26,2,81656,9,13,0,10,4,2,0,5413,0,40,39,0
2838,34,6,258314,11,9,2,5,0,4,1,0,0,40,39,0
2839,47,6,237379,14,15,2,10,0,4,1,0,0,79,39,1
2840,45,4,136707,11,9,4,12,3,4,1,0,0,40,39,0
2841,32,4,116745,15,10,2,3,0,4,1,0,0,40,39,0
2842,28,4,251383,11,9,2,3,0,4,1,0,1829,40,39,0
2843,46,5,67419,10,16,2,10,0,4,1,0,0,40,39,1
2844,47,4,139038,0,4,2,7,2,4,1,0,0,40,13,0
2845,41,0,104951,9,10,4,8,4,4,0,0,0,7,39,0
2846,44,4,162319,12,14,2,3,0,4,1,0,0,40,39,0
2847,46,4,42220,15,10,4,6,3,4,1,0,0,40,39,0
2848,20,4,172910,11,9,4,6,3,2,1,0,0,40,39,0
2849,40,4,111247,11,9,2,8,5,4,0,0,0,40,39,0
2850,20,4,464183,15,10,4,1,3,4,0,0,0,40,39,0
2851,41,1,207514,15,10,0,11,4,0,1,0,0,40,39,0
2852,37,7,217280,11,9,2,11,0,4,1,0,0,40,39,0
2853,25,4,56644,15,10,2,3,0,4,1,0,0,40,39,0
2854,52,2,142709,2,7,2,7,0,4,1,7032,0,40,39,0
2855,37,4,167605,11,9,2,3,0,4,1,0,0,40,39,0
2856,18,4,61637,1,7,4,8,3,4,1,0,0,20,23,0
2857,26,4,34697,15,10,4,11,3,4,1,0,0,20,39,0
2858,24,4,188496,5,9,4,8,3,4,0,0,0,40,39,0
2859,24,0,139271,15,10,4,0,1,4,1,0,0,40,39,0
2860,51,2,185665,11,9,0,8,4,4,0,0,0,25,39,1
2861,47,4,62377,0,11,2,3,0,4,1,5469,0,40,39,0
2862,43,4,218137,8,11,0,11,1,4,1,0,0,34,39,1
2863,23,4,148159,15,10,4,1,1,4,0,0,0,15,39,0
2864,26,4,102080,15,10,4,8,3,2,0,0,0,32,39,0
2865,39,3,180800,0,7,2,0,1,4,1,0,0,34,39,0
2866,41,4,52319,11,9,3,3,1,4,1,0,0,40,39,0
2867,38,4,37956,1,7,0,8,4,4,0,0,0,16,39,0
2868,25,4,410521,15,10,4,9,1,4,1,0,0,40,39,0
2869,31,2,76176,12,13,2,10,5,4,0,7774,0,47,39,1
2870,26,4,117266,9,13,4,8,3,1,1,0,0,40,2,0
2871,39,4,234465,15,10,4,10,1,4,1,0,0,40,39,0
2872,27,4,127846,11,9,4,8,3,1,0,0,0,40,3,0
2873,20,4,123071,11,9,4,12,1,4,1,0,0,40,39,0
2874,43,3,24451,0,4,2,0,0,4,1,7094,0,40,39,0
2875,45,1,243634,12,14,2,10,5,4,1,11014,0,47,39,1
2876,61,4,190191,5,4,0,14,0,4,1,0,0,40,8,0
2877,35,2,304383,10,16,2,10,0,4,1,0,0,68,39,1
2878,48,4,225204,15,10,6,8,3,4,1,0,0,40,39,0
2879,46,2,112438,10,16,2,10,0,4,1,9551,0,60,39,1
2880,52,1,59109,11,9,5,3,4,2,1,0,0,40,39,0
2881,22,4,240898,15,10,0,8,3,2,0,0,0,40,11,0
2882,49,6,20889,7,12,0,8,1,4,1,6218,0,32,39,1
2883,17,4,99936,15,10,0,6,3,4,1,0,0,40,39,0
2884,26,6,34267,15,10,2,10,0,4,1,0,0,48,39,0
2885,67,0,172958,2,6,0,0,2,4,0,0,0,40,39,0
2886,31,4,435507,11,4,0,7,1,4,0,0,0,40,39,0
2887,31,6,199369,11,9,0,12,1,4,1,0,0,32,39,0
2888,42,5,191537,14,15,2,10,0,4,1,13114,0,48,39,1
2889,42,4,164288,0,6,2,8,0,4,1,4647,0,40,39,0
2890,22,4,196417,11,9,4,10,3,4,0,0,0,40,39,0
2891,18,4,192762,11,9,5,6,3,4,1,0,0,40,39,0
2892,21,4,151607,11,9,4,7,1,4,0,0,0,40,39,0
2893,21,4,63250,15,10,4,1,3,4,0,0,0,40,39,0
2894,39,6,38373,14,15,2,10,0,4,1,0,0,40,39,1
2895,51,4,77437,12,14,2,10,4,4,0,8631,0,40,39,1
2896,21,4,95087,11,9,4,8,3,4,0,0,0,40,23,0
2897,30,6,36092,0,12,2,3,0,4,1,0,0,34,39,1
2898,22,4,59982,15,10,5,1,3,2,1,0,0,40,39,0
2899,28,2,35554,7,11,1,1,2,4,0,0,0,40,39,1
2900,42,4,158121,9,13,2,4,5,4,0,5068,0,40,39,1
2901,30,4,118292,11,9,4,7,3,2,1,0,0,40,39,0
2902,44,1,309074,11,9,0,8,4,4,0,0,0,40,39,0
2903,23,4,182859,15,10,4,7,3,4,1,0,0,40,39,0
2904,52,5,99168,9,13,2,10,0,4,1,7564,0,48,39,1
2905,55,4,141199,9,13,2,10,1,4,0,0,0,40,24,1
2906,55,7,180847,15,5,5,8,4,2,1,0,0,40,39,0
2907,56,4,179690,11,9,2,14,0,4,1,7203,0,40,39,0
2908,40,4,31180,12,14,2,4,1,2,1,0,0,47,39,0
2909,58,3,135269,0,6,2,0,0,4,1,0,0,31,39,0
2910,47,4,83315,7,11,0,4,1,4,0,0,0,32,0,0
2911,65,4,305242,8,11,2,3,2,4,1,0,0,40,39,0
2912,39,4,299144,11,9,2,12,0,4,1,9747,0,46,39,1
2913,40,7,216636,9,13,1,4,5,4,0,0,0,40,39,0
2914,18,4,104955,1,7,0,9,3,4,0,0,0,40,39,0
2915,29,4,161169,11,9,0,7,1,4,1,0,0,40,39,0
2916,53,4,209335,7,11,2,8,5,2,1,11054,0,40,39,1
2917,37,4,227845,11,9,2,3,0,4,1,0,0,40,39,1
2918,24,1,210676,15,10,4,11,3,4,1,0,0,40,2,0
2919,47,7,210814,12,14,2,10,5,4,0,8670,0,40,39,1
2920,46,4,190472,15,10,2,3,0,4,1,7064,0,40,39,1
2921,67,0,195567,6,5,2,0,0,4,1,0,0,40,39,0
2922,62,5,27973,0,6,3,14,1,4,1,0,0,7,39,0
2923,40,6,303130,9,13,2,4,0,4,1,0,0,52,39,0
2924,47,4,152832,1,7,0,8,4,4,0,0,0,40,39,0
2925,50,5,88559,15,10,4,11,4,2,1,0,0,48,39,0
2926,43,4,194129,15,10,0,1,4,2,0,0,0,40,39,0
2927,61,0,137590,11,9,4,0,2,4,1,0,0,25,39,0
2928,49,6,170202,11,9,2,3,0,4,1,0,0,40,39,0
2929,18,4,389950,7,12,4,11,3,4,1,4989,0,40,39,0
2930,49,0,32020,5,6,0,10,1,4,0,7959,0,13,5,0
2931,40,4,274206,11,9,2,8,0,4,1,0,0,48,39,0
2932,31,4,148497,15,10,2,10,0,4,1,7484,0,40,39,0
2933,39,4,327703,15,10,0,14,1,2,1,0,0,40,39,0
2934,68,0,59479,11,9,6,8,1,4,0,0,0,19,39,0
2935,46,4,102322,11,9,2,5,0,4,1,0,0,40,0,0
2936,48,4,77779,11,9,2,8,0,4,1,0,0,40,39,0
2937,23,4,214166,8,12,4,12,3,4,0,0,0,40,39,0
2938,47,5,194452,12,14,2,4,0,4,1,0,0,59,39,0
2939,24,4,169437,15,10,2,3,3,4,1,5604,0,59,39,0
2940,50,7,317223,11,9,0,3,1,4,1,3426,0,40,39,0
2941,65,4,34196,2,6,2,3,0,4,1,0,0,40,39,0
2942,44,4,175733,9,13,6,10,1,4,1,0,0,40,39,1
2943,33,4,42167,8,12,0,3,1,4,0,0,0,32,39,0
2944,23,5,27441,15,10,4,5,1,2,1,0,0,50,39,0
2945,61,4,249796,11,9,4,0,3,4,1,0,0,40,39,0
2946,31,4,188418,9,13,4,8,3,4,1,0,0,40,39,0
2947,28,4,158002,15,10,2,14,0,4,1,0,0,40,26,0
2948,45,6,125307,10,16,2,10,0,4,1,0,1777,60,39,1
2949,65,2,157234,9,13,2,10,5,4,1,7277,0,34,39,1
2950,17,4,190638,11,9,4,8,3,4,1,0,0,40,9,0
2951,23,4,211336,15,10,4,3,3,4,1,0,0,40,39,0
2952,50,5,171462,11,9,6,4,4,4,1,0,0,40,39,1
2953,55,2,213935,11,9,0,10,4,1,1,0,0,40,39,0
2954,43,1,54408,8,11,0,12,1,2,0,0,0,29,39,0
2955,25,4,278296,15,10,4,8,4,4,0,0,0,40,39,0
2956,53,4,163245,11,9,2,3,0,4,1,8722,0,40,39,0
2957,22,4,106675,15,10,0,11,4,4,0,0,0,40,39,0
2958,41,4,310141,9,13,0,10,1,4,0,0,0,40,39,0
2959,32,6,121667,11,9,2,3,0,4,1,0,0,40,39,0
2960,28,4,183860,9,13,4,8,4,4,0,4884,0,40,39,0
2961,19,4,96973,15,10,4,3,3,4,1,0,0,40,39,0
2962,56,4,156867,11,9,4,8,3,4,1,0,0,40,35,0
2963,26,4,388562,15,10,4,6,1,4,1,0,0,31,39,0
2964,25,0,40191,11,9,4,0,2,2,1,6077,0,40,39,0
2965,44,4,213124,12,9,2,13,0,4,1,9084,0,47,39,1
2966,50,7,383126,9,10,0,11,4,4,1,6102,0,40,39,0
2967,48,6,34146,11,9,2,1,0,4,1,0,0,40,39,0
2968,31,4,168017,11,9,2,8,3,2,1,0,0,40,39,0
2969,19,5,119054,15,10,4,5,3,2,1,0,0,20,39,0
2970,23,4,215388,7,12,4,11,1,4,1,0,0,74,39,0
2971,17,4,179158,11,9,4,8,3,4,1,0,0,40,39,0
2972,64,4,31139,5,4,0,5,1,4,1,0,0,45,39,0
2973,19,4,75524,11,9,4,9,3,4,1,0,0,33,39,0
2974,35,1,149932,11,9,4,13,0,4,1,0,0,40,39,0
2975,67,4,139390,7,11,2,4,0,4,1,7482,0,45,39,0
2976,18,4,253652,4,4,4,6,3,4,1,0,0,40,39,0
2977,32,4,78745,11,9,4,6,3,4,1,0,0,40,39,0
2978,47,4,94345,12,14,4,10,1,4,0,0,0,40,39,0
2979,49,4,218393,7,11,3,8,2,1,0,0,0,40,35,0
2980,25,4,56584,11,9,2,3,0,4,1,0,0,40,39,0
2981,48,1,233727,10,16,2,10,0,4,1,10332,0,8,39,1
2982,51,1,94121,11,9,0,1,1,4,1,0,0,45,39,0
2983,47,4,18336,15,10,4,13,4,2,0,0,0,40,39,0
2984,53,4,133429,9,13,2,13,0,4,1,0,0,40,39,1
2985,59,6,46795,11,9,0,5,1,4,1,0,0,67,39,0
2986,47,5,122897,12,14,6,4,1,4,0,5084,0,40,39,0
2987,29,4,36296,9,13,4,3,4,1,1,0,0,40,30,0
2988,49,4,163916,11,9,6,8,4,0,1,9386,0,33,35,0
2989,32,4,192524,8,11,2,3,0,4,1,0,0,40,26,0
2990,41,3,78608,10,15,0,10,4,4,1,0,0,34,39,0
2991,52,6,31339,11,9,2,3,0,4,1,0,0,40,39,1
2992,46,4,36330,11,9,2,8,5,4,0,0,0,24,39,0
2993,28,4,250078,10,16,0,10,1,4,1,0,1829,40,39,0
2994,44,2,188781,14,13,0,10,1,4,0,7568,0,40,39,1
2995,21,4,374242,6,7,0,8,3,1,1,0,0,34,9,0
2996,38,4,173015,11,9,2,8,0,4,1,0,0,50,39,0
2997,50,4,36871,15,10,2,3,0,4,1,0,0,46,16,0
2998,27,4,257116,15,13,4,13,1,2,0,0,0,40,39,0
2999,17,4,219570,2,6,4,6,2,4,1,0,0,40,39,0
3000,29,4,103086,9,13,4,13,3,4,1,4728,0,40,39,0
3001,43,7,146101,2,5,4,8,3,4,0,0,0,40,39,0
3002,52,1,206319,2,11,2,4,0,4,1,0,0,40,39,1
3003,42,4,152098,9,13,2,8,0,1,1,0,0,40,23,0
3004,21,4,203718,15,10,4,6,3,4,1,0,0,40,39,0
3005,48,4,36011,15,6,4,3,1,4,0,0,0,25,39,0
3006,25,5,171273,11,9,4,3,3,2,1,0,0,40,39,0
3007,79,6,118559,5,4,2,5,0,4,1,6833,0,40,39,0
3008,35,4,40532,5,13,2,12,5,4,0,0,0,46,39,0
3009,46,4,214843,12,14,2,10,0,4,1,0,0,46,39,1
3010,47,4,36427,11,9,2,1,0,4,1,0,0,40,39,1
3011,43,2,186235,6,6,2,10,0,4,1,5822,0,40,39,0
3012,39,4,216168,9,13,4,7,4,4,0,0,0,40,2,0
3013,50,6,265666,6,4,2,5,0,4,1,0,0,40,39,0
3014,37,4,127875,15,10,4,12,3,4,1,0,0,47,39,0
3015,62,2,156744,15,10,0,1,1,2,0,0,0,40,39,0
3016,60,4,127557,8,11,2,12,5,4,0,5493,0,31,39,1
3017,31,4,74353,9,13,4,10,3,4,1,0,0,40,39,0
3018,67,5,110235,9,14,2,12,0,4,1,8471,0,47,39,1
3019,69,4,155703,12,14,6,10,1,4,0,0,0,32,39,0
3020,32,4,26339,11,9,2,3,0,4,1,0,0,40,39,0
3021,53,7,168972,11,9,2,3,0,4,1,7578,0,29,39,0
3022,51,4,119788,12,14,0,10,4,4,0,8178,0,48,39,1
3023,56,1,207552,12,14,0,10,1,4,0,8475,1814,15,39,0
3024,30,1,361018,10,16,2,10,0,4,1,9097,0,51,24,1
3025,46,4,201520,11,9,2,12,0,4,1,0,0,40,39,0
3026,45,4,30543,15,10,2,3,0,4,1,0,0,40,39,0
3027,25,4,191405,9,13,2,7,0,4,1,0,0,40,39,0
3028,22,1,45996,15,10,4,5,3,4,0,0,0,40,39,0
3029,17,4,34646,1,7,4,8,3,4,1,0,0,15,39,0
3030,33,4,182376,15,10,2,3,0,4,1,0,0,47,39,1
3031,33,2,283640,11,9,4,5,2,4,1,0,0,40,39,0
3032,66,2,134384,9,13,2,10,0,4,1,5948,0,40,39,1
3033,29,4,120264,15,10,4,3,3,4,1,0,0,40,39,0
3034,31,1,43168,11,10,0,3,1,2,1,0,0,40,39,0
3035,74,6,140154,15,10,6,3,1,4,0,4296,0,40,39,0
3036,75,0,197637,0,6,2,0,0,4,1,0,0,34,39,0
3037,30,2,275391,10,13,2,10,0,4,1,0,0,40,39,0
3038,46,4,134255,9,7,2,3,0,4,1,4357,0,40,39,0
3039,60,4,163782,5,4,6,9,1,4,0,10795,0,40,39,0
3040,41,7,195529,11,9,2,12,0,4,1,0,0,40,39,0
3041,57,4,270162,9,13,2,1,0,4,1,0,0,40,39,0
3042,20,4,177257,15,10,4,8,3,4,0,0,0,16,39,0
3043,40,6,173523,2,6,2,3,0,4,1,0,0,40,39,0
3044,25,4,188503,8,11,0,8,4,4,0,0,0,32,39,0
3045,39,4,114543,14,15,0,10,4,4,1,12025,0,50,39,1
3046,20,4,164798,15,10,4,5,1,4,0,0,0,40,39,0
3047,25,4,186454,15,10,5,7,1,4,1,0,0,40,39,0
3048,54,4,31541,8,11,2,13,5,4,0,0,0,30,39,0
3049,20,4,206546,15,10,4,11,3,4,0,0,0,40,39,0
3050,41,6,192573,11,9,2,5,0,4,1,3618,0,40,39,0
3051,26,4,137221,9,13,2,10,0,1,1,0,0,40,30,0
3052,21,4,460984,9,13,4,6,3,4,1,0,0,40,39,0
3053,43,5,151514,11,9,4,10,1,4,1,9038,0,46,39,0
3054,46,4,258824,7,11,2,13,5,4,0,0,0,40,39,0
3055,23,4,208145,4,3,0,7,1,4,1,0,0,40,26,0
3056,45,4,184011,9,13,2,4,0,4,1,8767,0,40,39,1
3057,49,6,136148,9,13,2,10,5,4,0,0,0,48,39,0
3058,19,0,379217,0,7,4,0,1,4,1,0,0,33,39,0
3059,18,4,23963,1,7,0,8,3,4,0,0,0,32,39,0
3060,53,2,89626,11,9,2,4,5,1,0,0,0,40,16,0
3061,53,6,66446,11,9,0,3,4,4,1,0,0,40,39,0
3062,31,4,150435,9,13,4,12,1,1,1,0,0,40,40,1
3063,41,4,184286,6,5,2,5,0,4,1,0,0,40,39,0
3064,50,5,64510,11,9,2,13,4,4,1,0,0,40,39,1
3065,51,2,157479,9,13,0,10,1,4,1,0,0,40,39,1
3066,83,5,100688,14,15,2,10,0,4,1,13214,0,31,39,1
3067,29,4,199959,15,10,4,10,3,2,1,0,0,40,39,0
3068,33,1,193868,10,16,2,10,0,4,1,11920,0,60,19,1
3069,55,0,82308,15,10,2,0,1,4,1,4178,0,40,2,0
3070,59,4,156711,9,13,4,10,1,4,1,0,1906,40,2,0
3071,17,4,455989,2,6,4,7,3,4,1,0,1920,40,5,0
3072,43,4,120303,11,9,4,3,1,3,1,0,0,40,0,0
3073,46,4,105010,15,10,2,12,0,4,1,0,0,47,39,0
3074,30,4,32079,11,9,4,1,1,2,0,0,0,33,39,0
3075,45,2,153789,15,10,2,14,0,4,1,0,0,40,39,0
3076,60,6,215133,14,10,6,10,1,4,0,6833,0,6,39,0
3077,48,2,162566,15,10,0,1,4,4,0,0,0,35,39,0
3078,43,4,306181,9,13,2,4,0,4,1,0,0,40,33,0
3079,26,2,218565,15,10,4,13,3,4,1,0,0,25,39,0
3080,22,3,62169,0,7,4,0,1,4,1,0,0,40,39,0
3081,64,4,91727,8,11,2,3,0,4,1,8310,0,40,39,0
3082,54,4,354809,9,13,2,8,5,4,0,0,0,40,39,0
3083,55,4,351317,9,13,5,4,1,4,0,0,0,40,39,0
3084,29,4,416981,4,5,3,3,4,3,1,0,0,40,9,0
3085,23,4,211048,9,13,4,3,3,4,1,0,0,40,39,0
3086,58,4,173692,8,12,0,1,4,4,0,0,0,40,39,0
3087,35,2,79763,9,13,2,10,5,4,0,0,0,47,39,1
3088,56,1,195784,11,9,2,3,0,4,1,0,0,40,39,1
3089,18,4,195172,15,10,4,12,3,4,0,0,0,31,39,0
3090,40,6,39204,0,13,2,4,0,4,1,5433,0,20,39,0
3091,50,2,63521,12,14,2,10,0,4,1,4805,0,40,39,0
3092,18,4,321135,8,4,4,6,3,4,1,0,0,48,39,0
3093,66,4,28847,11,9,2,3,0,4,1,7924,0,40,39,1
3094,22,4,213097,6,9,4,7,1,4,1,0,0,40,39,0
3095,44,6,27170,10,16,2,3,0,4,1,0,0,71,39,0
3096,20,4,174646,3,7,0,10,3,4,0,4427,0,40,39,0
3097,49,1,180743,15,10,4,4,1,4,1,0,0,34,39,1
3098,42,5,153823,9,13,2,4,5,4,1,0,0,32,39,0
3099,27,6,143617,7,11,2,3,0,4,1,0,0,40,39,0
3100,29,4,175313,11,9,2,3,0,4,1,0,0,40,39,0
3101,56,5,177472,11,9,2,3,0,4,1,0,2022,40,39,1
3102,37,2,301265,11,11,0,11,1,4,1,0,0,40,7,0
3103,48,0,144347,0,6,2,0,5,4,0,0,0,6,39,1
3104,41,4,328333,11,9,4,7,4,4,1,0,0,40,5,0
3105,51,4,133365,11,9,4,7,3,2,1,0,0,40,39,0
3106,56,6,153093,15,10,5,6,3,4,1,0,0,35,39,0
