,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
3153,38,Never-worked,236058,Some-college,13,Never-married,Craft-repair,Not-in-family,White,Male,19275,1,31,United-States,<=50K
3154,24,Local-gov,96236,Some-college,8,Never-married,?,Not-in-family,White,Male,31173,4279,25,Jamaica,<=50K
3155,48,Never-worked,99367,Some-college,7,Divorced,Prof-specialty,Husband,White,Male,1008,23,30,United-States,>50K
3156,32,Never-worked,54990,Some-college,8,Never-married,Prof-specialty,Husband,White,Male,42951,622,33,United-States,<=50K
3157,47,Never-worked,79289,Assoc-acdm,7,Divorced,Prof-specialty,Unmarried,White,Male,47037,268,53,United-States,<=50K
3158,34,Never-worked,293655,HS-grad,8,Never-married,Craft-repair,Husband,White,Male,151,234,48,United-States,<=50K
3159,35,Never-worked,229091,HS-grad,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,10416,950,16,United-States,<=50K
3160,73,Never-worked,151173,HS-grad,7,Married-spouse-absent,Sales,Husband,White,Male,23231,0,37,United-States,<=50K
3161,29,Local-gov,74574,HS-grad,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,40442,823,31,United-States,<=50K
3162,51,Never-worked,215143,Assoc-acdm,11,Married-civ-spouse,Sales,Not-in-family,White,Male,516,1809,65,United-States,<=50K
3163,38,Never-worked,135345,Some-college,14,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,54316,0,46,United-States,>50K
3164,23,Never-worked,240808,HS-grad,9,Never-married,Tech-support,Husband,White,Male,11778,0,45,United-States,<=50K
3165,52,Never-worked,311073,HS-grad,7,Separated,Other-service,Unmarried,White,Male,557,152,43,United-States,<=50K
3166,28,Local-gov,128821,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,20006,12,47,United-States,<=50K
3167,46,Never-worked,178861,HS-grad,6,Never-married,Exec-managerial,Not-in-family,White,Female,0,1086,31,United-States,<=50K
3168,20,Never-worked,129370,HS-grad,6,Never-married,Protective-serv,Husband,White,Male,65835,3181,37,United-States,<=50K
3169,42,Local-gov,101804,HS-grad,7,Never-married,Prof-specialty,Husband,White,Male,4028,196,32,United-States,<=50K
3170,25,Never-worked,464383,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,35514,52,40,United-States,<=50K
3171,35,Never-worked,136573,Some-college,11,Married-spouse-absent,Sales,Not-in-family,White,Male,11410,2871,38,Columbia,>50K
3172,37,Never-worked,333471,HS-grad,10,Divorced,Craft-repair,Husband,White,Male,37450,3053,40,United-States,<=50K
3173,19,Never-worked,409590,HS-grad,11,Never-married,Exec-managerial,Husband,White,Male,168,2682,45,United-States,<=50K
3174,24,Never-worked,99772,Some-college,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,11,2,37,United-States,<=50K
3175,54,Never-worked,181003,HS-grad,9,Married-AF-spouse,Farming-fishing,Not-in-family,White,Male,43016,438,46,United-States,>50K
3176,29,Never-worked,102752,Some-college,8,Never-married,Craft-repair,Husband,White,Male,8450,510,50,United-States,<=50K
3177,45,Never-worked,57117,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,79061,63,20,United-States,<=50K
3178,61,Never-worked,195509,Bachelors,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,34806,1708,56,United-States,<=50K
3179,36,Never-worked,94630,Assoc-voc,13,Married-spouse-absent,?,Not-in-family,White,Male,16,1,61,United-States,>50K
3180,74,Never-worked,421540,Bachelors,15,Married-AF-spouse,Exec-managerial,Unmarried,White,Male,21007,1735,51,United-States,>50K
3181,35,Never-worked,62368,Some-college,12,Divorced,Adm-clerical,Husband,White,Male,32282,2662,47,United-States,>50K
3182,39,Never-worked,34750,Some-college,15,Married-civ-spouse,Sales,Not-in-family,White,Male,1079,1,55,United-States,<=50K
3183,45,Never-worked,150501,Masters,14,Never-married,Sales,Not-in-family,White,Male,25189,302,14,United-States,<=50K
3184,50,Never-worked,246242,Bachelors,13,Never-married,Tech-support,Wife,White,Male,6118,164,51,United-States,>50K
3185,19,Never-worked,180877,HS-grad,10,Never-married,Prof-specialty,Husband,White,Male,2785,3776,18,United-States,<=50K
3186,33,Never-worked,346934,Some-college,11,Never-married,?,Unmarried,White,Male,597,1276,45,United-States,<=50K
3187,24,Never-worked,337051,Assoc-acdm,7,Never-married,Craft-repair,Unmarried,White,Male,10,0,50,France,<=50K
3188,28,Never-worked,208733,HS-grad,7,Never-married,Other-service,Husband,White,Male,6028,683,39,United-States,<=50K
3189,24,Self-emp-not-inc,274407,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,88376,2864,35,France,<=50K
3190,19,?,327413,Some-college,6,Never-married,Craft-repair,Not-in-family,White,Male,5,853,68,United-States,<=50K
3191,27,Never-worked,193669,HS-grad,11,Never-married,Exec-managerial,Husband,White,Male,3528,110,41,United-States,<=50K
3192,26,Never-worked,101204,Assoc-acdm,13,Never-married,Prof-specialty,Husband,White,Male,20763,315,45,United-States,<=50K
3193,24,Never-worked,218724,Bachelors,8,Never-married,Exec-managerial,Husband,White,Male,74469,4,44,United-States,<=50K
3194,37,Never-worked,188136,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,56530,2405,39,United-States,<=50K
3195,32,Never-worked,153153,HS-grad,12,Never-married,?,Husband,White,Male,14707,658,38,United-States,<=50K
3196,35,Never-worked,67802,Some-college,15,Never-married,Transport-moving,Husband,White,Male,38741,2083,36,United-States,<=50K
3197,22,Never-worked,84788,HS-grad,7,Divorced,Other-service,Husband,White,Male,9,58,50,United-States,<=50K
3198,33,Never-worked,420061,Assoc-acdm,9,Married-civ-spouse,?,Not-in-family,Black,Male,13698,96,16,United-States,<=50K
3199,43,Never-worked,226153,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,29785,72,74,United-States,>50K
3200,42,Never-worked,267625,Assoc-acdm,10,Never-married,Craft-repair,Not-in-family,White,Male,44378,775,35,United-States,<=50K
3201,29,Never-worked,175664,Some-college,9,Never-married,Adm-clerical,Husband,White,Male,1700,4176,22,United-States,<=50K
3202,46,Never-worked,365646,7th-8th,11,Never-married,Sales,Other-relative,White,Male,58087,0,51,Cuba,<=50K
3203,25,Never-worked,180721,HS-grad,7,Never-married,Craft-repair,Husband,White,Male,2553,195,22,United-States,<=50K
3204,55,Never-worked,86638,Some-college,9,Separated,Other-service,Husband,White,Male,99955,822,39,United-States,<=50K
3205,30,Never-worked,234338,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7178,1314,59,United-States,<=50K
3206,34,Local-gov,91971,Assoc-voc,10,Married-AF-spouse,Prof-specialty,Husband,White,Male,52957,4330,53,United-States,>50K
3207,42,Never-worked,77314,Some-college,8,Separated,Craft-repair,Husband,White,Male,40449,1622,39,United-States,<=50K
3208,37,Never-worked,158995,Some-college,12,Married-civ-spouse,Other-service,Husband,White,Male,173,4000,51,Holand-Netherlands,<=50K
3209,18,Never-worked,48060,HS-grad,5,Never-married,Other-service,Husband,White,Male,3,8,10,United-States,<=50K
3210,18,Never-worked,85555,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,5499,371,33,United-States,<=50K
3211,35,Never-worked,213236,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,3862,73,51,United-States,<=50K
3212,26,Never-worked,338329,HS-grad,7,Never-married,Protective-serv,Husband,White,Male,1842,1867,38,United-States,<=50K
3213,56,Never-worked,238455,Some-college,14,Married-civ-spouse,Craft-repair,Husband,White,Male,89,137,60,United-States,<=50K
3214,25,Never-worked,179778,Assoc-acdm,7,Never-married,Other-service,Not-in-family,White,Male,0,67,22,United-States,<=50K
3215,27,Local-gov,182565,HS-grad,10,Never-married,?,Husband,White,Male,32667,34,48,United-States,<=50K
3216,54,Never-worked,116660,Some-college,6,Married-civ-spouse,Craft-repair,Husband,White,Male,20915,3580,37,France,<=50K
3217,41,Never-worked,278289,Some-college,13,Never-married,Handlers-cleaners,Husband,White,Male,64641,53,20,United-States,<=50K
3218,37,Never-worked,188474,Bachelors,12,Divorced,Prof-specialty,Husband,White,Male,21037,139,48,Holand-Netherlands,<=50K
3219,29,Never-worked,230426,HS-grad,12,Never-married,Sales,Husband,White,Male,89572,3684,50,United-States,<=50K
3220,37,Never-worked,328383,HS-grad,10,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,95504,433,47,United-States,<=50K
3221,20,Local-gov,246601,HS-grad,9,Never-married,Other-service,Husband,White,Male,88681,40,35,United-States,<=50K
3222,40,Local-gov,212586,HS-grad,11,Married-spouse-absent,?,Not-in-family,White,Male,82404,1162,44,France,>50K
3223,37,Never-worked,129954,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Male,2078,85,22,United-States,<=50K
3224,35,Never-worked,167269,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,93671,875,61,United-States,>50K
3225,58,Never-worked,71337,Some-college,13,Married-spouse-absent,Exec-managerial,Husband,White,Male,2131,852,54,United-States,>50K
3226,26,Never-worked,169535,Some-college,6,Never-married,Other-service,Husband,White,Male,4907,0,48,Holand-Netherlands,<=50K
3227,32,Never-worked,120643,Prof-school,15,Never-married,Transport-moving,Husband,White,Male,36210,0,34,United-States,<=50K
3228,62,Local-gov,30271,HS-grad,12,Married-AF-spouse,Sales,Husband,White,Male,1477,4147,27,United-States,<=50K
3229,40,Local-gov,377610,Bachelors,16,Married-spouse-absent,Sales,Husband,White,Male,34974,1748,53,United-States,>50K
3230,20,Never-worked,119729,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,2297,4280,52,United-States,<=50K
3231,19,Local-gov,328771,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Male,11536,4206,70,United-States,<=50K
3232,33,Never-worked,146043,HS-grad,9,Separated,Adm-clerical,Not-in-family,Black,Male,6481,6,19,United-States,<=50K
3233,43,Local-gov,240414,Assoc-acdm,8,Married-spouse-absent,Prof-specialty,Husband,White,Male,98111,30,27,United-States,<=50K
3234,37,Never-worked,56792,10th,5,Never-married,Other-service,Husband,White,Male,2665,1794,33,United-States,<=50K
3235,19,Never-worked,68796,Bachelors,11,Never-married,?,Husband,White,Male,16602,1,24,United-States,<=50K
3236,19,Never-worked,129254,Some-college,8,Never-married,Prof-specialty,Husband,White,Male,90065,0,27,United-States,<=50K
3237,27,Never-worked,130538,Some-college,8,Never-married,Other-service,Husband,White,Male,19028,516,17,United-States,<=50K
3238,54,Never-worked,298006,Assoc-acdm,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,95806,203,20,United-States,<=50K
3239,70,Never-worked,103243,Assoc-acdm,14,Never-married,Farming-fishing,Husband,White,Male,29754,2975,39,United-States,>50K
3240,25,Never-worked,161468,HS-grad,10,Never-married,Exec-managerial,Husband,White,Male,80692,2808,47,United-States,<=50K
3241,46,Never-worked,52642,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,38855,136,29,United-States,<=50K
3242,37,Never-worked,35572,HS-grad,8,Never-married,Craft-repair,Husband,White,Male,95609,161,31,United-States,<=50K
3243,26,Local-gov,401133,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,White,Male,82314,0,49,United-States,<=50K
3244,18,Never-worked,204253,HS-grad,12,Never-married,Exec-managerial,Husband,White,Male,1215,0,36,United-States,<=50K
3245,47,Never-worked,158043,HS-grad,8,Married-spouse-absent,Adm-clerical,Husband,White,Male,7255,55,55,United-States,<=50K
3246,48,Never-worked,103594,Some-college,8,Divorced,Exec-managerial,Husband,White,Male,83055,1956,24,United-States,<=50K
3247,28,Never-worked,135764,10th,13,Never-married,Sales,Husband,White,Male,55846,17,46,United-States,>50K
3248,34,Never-worked,233942,HS-grad,7,Never-married,Prof-specialty,Husband,White,Male,4192,259,46,United-States,<=50K
3249,25,State-gov,403069,Some-college,16,Never-married,Adm-clerical,Husband,White,Male,1146,252,57,United-States,<=50K
3250,28,Never-worked,352153,Assoc-acdm,9,Never-married,Farming-fishing,Not-in-family,Black,Male,3822,14,50,United-States,<=50K
3251,31,Never-worked,212980,Some-college,13,Married-civ-spouse,Transport-moving,Husband,White,Male,2922,4,53,United-States,>50K
3252,40,Never-worked,204182,Some-college,5,Married-civ-spouse,Tech-support,Husband,White,Male,99978,0,29,United-States,>50K
3253,28,Never-worked,142494,Bachelors,14,Never-married,Exec-managerial,Husband,White,Male,84,1714,26,United-States,<=50K
3254,25,Never-worked,82038,Some-college,9,Never-married,?,Husband,White,Male,57421,2,12,United-States,>50K
3255,28,Never-worked,316898,Some-college,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,74680,479,15,United-States,>50K
3256,25,Never-worked,297883,Prof-school,9,Never-married,Adm-clerical,Husband,White,Male,30973,21,35,United-States,<=50K
3257,19,Never-worked,241429,Some-college,9,Never-married,Sales,Husband,White,Male,248,3,36,United-States,<=50K
3258,25,Never-worked,98150,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,8306,3289,43,Mexico,<=50K
3259,37,Never-worked,145750,Assoc-acdm,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,88575,1677,28,United-States,<=50K
3260,26,Never-worked,182737,HS-grad,10,Never-married,Tech-support,Not-in-family,White,Male,55,7,46,United-States,<=50K
3261,52,Never-worked,57247,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,98151,4,43,United-States,<=50K
3262,38,Never-worked,299857,Assoc-acdm,8,Separated,Prof-specialty,Husband,White,Male,44646,602,44,United-States,<=50K
3263,37,Never-worked,95408,HS-grad,9,Never-married,Other-service,Wife,White,Male,57433,2704,49,United-States,<=50K
3264,25,Local-gov,201557,Assoc-acdm,7,Married-civ-spouse,Other-service,Husband,White,Male,0,1624,37,United-States,<=50K
3265,17,Never-worked,246509,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,48780,48,19,United-States,<=50K
3266,30,Never-worked,22979,HS-grad,12,Never-married,Handlers-cleaners,Husband,White,Male,119,4318,43,United-States,<=50K
3267,39,Local-gov,230760,HS-grad,8,Married-spouse-absent,Adm-clerical,Husband,White,Male,21396,4293,6,United-States,<=50K
3268,44,Never-worked,69598,Some-college,15,Separated,Prof-specialty,Husband,White,Male,1242,3,20,United-States,>50K
3269,40,Local-gov,407780,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,60301,2679,47,United-States,<=50K
3270,52,Local-gov,179492,HS-grad,6,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,31,1,24,United-States,<=50K
3271,18,Never-worked,197752,HS-grad,3,Never-married,Other-service,Husband,White,Male,17556,61,41,United-States,<=50K
3272,46,Never-worked,178161,Bachelors,8,Married-spouse-absent,Exec-managerial,Husband,White,Male,99773,4033,58,United-States,<=50K
3273,31,Never-worked,52705,Some-college,11,Never-married,Adm-clerical,Unmarried,White,Male,25445,3463,43,Holand-Netherlands,<=50K
3274,23,Never-worked,236902,HS-grad,11,Never-married,Prof-specialty,Not-in-family,White,Male,10697,0,47,Holand-Netherlands,<=50K
3275,27,Never-worked,174326,5th-6th,12,Never-married,Adm-clerical,Husband,White,Male,87089,1,58,United-States,<=50K
3276,31,Never-worked,99185,HS-grad,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,5915,542,31,United-States,<=50K
3277,60,Never-worked,146217,Some-college,7,Married-AF-spouse,Adm-clerical,Husband,White,Male,381,4187,59,United-States,>50K
3278,25,Never-worked,330409,Some-college,10,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,42072,8,65,United-States,<=50K
3279,37,Never-worked,208234,HS-grad,5,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,27,583,40,United-States,<=50K
3280,57,Never-worked,65383,Assoc-acdm,10,Married-AF-spouse,Sales,Husband,White,Male,52347,1,62,United-States,>50K
3281,19,Never-worked,157629,HS-grad,7,Never-married,Prof-specialty,Husband,White,Male,11336,8,29,United-States,<=50K
3282,39,Never-worked,385324,Some-college,11,Never-married,Exec-managerial,Not-in-family,White,Male,19670,4236,43,United-States,>50K
3283,43,Never-worked,209176,7th-8th,14,Married-spouse-absent,?,Husband,White,Male,34566,47,29,United-States,>50K
3284,28,Never-worked,240560,Some-college,12,Never-married,Craft-repair,Husband,White,Male,24000,19,34,United-States,<=50K
3285,54,Never-worked,119669,Assoc-acdm,6,Never-married,Exec-managerial,Husband,White,Male,42270,0,23,United-States,<=50K
3286,24,Never-worked,283350,HS-grad,6,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,460,23,26,United-States,<=50K
3287,64,Never-worked,218658,Some-college,8,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,1142,0,40,United-States,<=50K
3288,53,Local-gov,487678,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,33067,0,35,United-States,<=50K
3289,25,Local-gov,490453,HS-grad,10,Never-married,Other-service,Husband,White,Male,90338,8,42,United-States,<=50K
3290,32,Local-gov,248807,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,3,2313,17,Holand-Netherlands,<=50K
3291,31,Never-worked,73963,Assoc-acdm,15,Separated,Transport-moving,Husband,White,Male,99751,0,49,United-States,<=50K
3292,48,Never-worked,152149,HS-grad,8,Never-married,Craft-repair,Husband,White,Male,383,85,31,United-States,<=50K
3293,22,Local-gov,329000,Some-college,11,Married-civ-spouse,?,Husband,White,Male,52753,0,42,United-States,<=50K
3294,23,Never-worked,304407,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,80299,4,29,United-States,>50K
3295,30,Local-gov,126027,HS-grad,7,Married-spouse-absent,Adm-clerical,Husband,White,Male,59546,2747,54,United-States,<=50K
3296,53,Never-worked,178502,Bachelors,13,Never-married,Protective-serv,Husband,White,Male,98917,0,62,United-States,<=50K
3297,28,Local-gov,235372,HS-grad,5,Separated,Adm-clerical,Husband,White,Male,83,4355,24,United-States,<=50K
3298,24,Never-worked,120509,Bachelors,12,Divorced,Adm-clerical,Husband,White,Male,68356,0,31,United-States,<=50K
3299,24,Never-worked,120608,Some-college,9,Married-civ-spouse,?,Not-in-family,White,Male,1508,769,34,United-States,>50K
3300,40,Local-gov,121541,Bachelors,12,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,97711,5,36,Ecuador,>50K
3301,60,Never-worked,113470,Bachelors,13,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,75810,91,51,United-States,>50K
3302,49,Never-worked,19523,HS-grad,11,Married-spouse-absent,Craft-repair,Husband,White,Male,51538,2,37,United-States,<=50K
3303,47,Never-worked,237445,Some-college,12,Married-AF-spouse,Farming-fishing,Husband,White,Male,64654,2209,35,United-States,>50K
3304,47,Never-worked,195984,Assoc-acdm,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,94744,32,24,United-States,>50K
3305,46,Never-worked,91924,Some-college,14,Divorced,Transport-moving,Husband,White,Male,80,27,23,United-States,>50K
3306,68,Never-worked,130130,Some-college,13,Married-spouse-absent,Transport-moving,Unmarried,White,Male,94879,79,48,United-States,>50K
3307,35,Never-worked,220262,HS-grad,5,Never-married,Other-service,Husband,White,Male,76537,331,37,United-States,<=50K
3308,66,Never-worked,240304,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Male,59693,209,37,United-States,<=50K
3309,41,Never-worked,177811,Some-college,12,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,52208,3835,46,United-States,<=50K
3310,26,Never-worked,170664,Bachelors,7,Never-married,Craft-repair,Husband,White,Male,1053,50,32,United-States,<=50K
3311,29,Never-worked,129553,Some-college,11,Never-married,Adm-clerical,Husband,White,Male,2245,15,24,United-States,>50K
3312,37,Never-worked,357051,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,71205,4318,58,United-States,<=50K
3313,64,Never-worked,243302,Some-college,16,Divorced,Sales,Husband,White,Male,97610,1560,50,United-States,<=50K
3314,34,Never-worked,46563,Bachelors,11,Never-married,Adm-clerical,Husband,White,Male,847,2159,35,United-States,>50K
3315,52,Never-worked,122194,Some-college,16,Never-married,?,Husband,White,Male,48629,0,40,United-States,<=50K
3316,45,Never-worked,77038,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,483,203,28,United-States,<=50K
3317,33,Never-worked,299144,HS-grad,11,Divorced,Craft-repair,Husband,White,Male,14207,1412,36,France,<=50K
3318,22,Local-gov,44076,HS-grad,4,Never-married,Exec-managerial,Not-in-family,White,Male,6826,199,15,Puerto-Rico,<=50K
3319,19,Never-worked,90903,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,6,155,23,United-States,<=50K
3320,29,Never-worked,207944,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,96664,23,42,United-States,>50K
3321,24,Never-worked,301426,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,2714,2243,55,United-States,<=50K
3322,38,Never-worked,381737,Some-college,8,Married-civ-spouse,Sales,Not-in-family,White,Male,34552,1067,40,United-States,<=50K
3323,46,Local-gov,111517,Assoc-acdm,10,Separated,Farming-fishing,Wife,White,Male,56822,6,57,United-States,<=50K
3324,41,Local-gov,236829,Assoc-acdm,8,Separated,Exec-managerial,Not-in-family,White,Male,29,1292,24,Holand-Netherlands,<=50K
3325,22,Local-gov,266864,HS-grad,5,Married-spouse-absent,Prof-specialty,Husband,White,Male,5,527,30,United-States,<=50K
3326,41,Never-worked,202206,HS-grad,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,5630,4286,48,United-States,<=50K
3327,26,Never-worked,253665,HS-grad,12,Never-married,Handlers-cleaners,Husband,White,Male,6537,4241,71,United-States,<=50K
3328,26,Never-worked,198164,Bachelors,11,Never-married,Exec-managerial,Husband,White,Male,37,4193,39,United-States,>50K
3329,21,Never-worked,125912,HS-grad,6,Never-married,Other-service,Not-in-family,White,Male,600,243,51,United-States,<=50K
3330,62,Local-gov,39952,HS-grad,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,41863,0,42,United-States,<=50K
3331,25,Never-worked,161195,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,8350,78,28,United-States,<=50K
3332,27,Never-worked,150532,HS-grad,10,Divorced,Exec-managerial,Husband,White,Male,14529,16,25,United-States,<=50K
3333,30,Never-worked,222337,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,3545,2727,30,United-States,>50K
3334,31,Never-worked,213075,Assoc-acdm,8,Never-married,Exec-managerial,Husband,White,Male,92819,5,48,United-States,<=50K
3335,21,Never-worked,204817,HS-grad,8,Never-married,Exec-managerial,Husband,White,Male,27435,0,15,United-States,<=50K
3336,79,Never-worked,62530,Some-college,10,Married-AF-spouse,Protective-serv,Other-relative,White,Male,91391,2196,48,United-States,<=50K
3337,52,Local-gov,176814,Some-college,8,Never-married,Sales,Not-in-family,White,Male,97571,16,66,United-States,>50K
3338,62,Never-worked,308436,HS-grad,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,4515,53,57,United-States,<=50K
3339,23,Never-worked,74418,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,90539,0,24,United-States,<=50K
3340,29,Never-worked,250621,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,446,39,26,United-States,<=50K
3341,27,Local-gov,143701,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,63208,2657,38,United-States,>50K
3342,42,Never-worked,101611,HS-grad,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,29786,803,51,United-States,<=50K
3343,64,Never-worked,250084,Some-college,14,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,983,1467,63,United-States,<=50K
3344,28,Local-gov,82318,Assoc-acdm,6,Never-married,?,Husband,White,Male,5952,598,34,United-States,<=50K
3345,64,Never-worked,454289,Some-college,7,Married-spouse-absent,Craft-repair,Husband,White,Male,3534,34,41,United-States,>50K
3346,26,Never-worked,38261,Some-college,9,Divorced,Priv-house-serv,Husband,White,Male,591,38,53,United-States,<=50K
3347,44,Never-worked,351295,Assoc-acdm,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,1412,1176,32,United-States,<=50K
3348,32,Never-worked,164929,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,1606,2661,43,United-States,>50K
3349,18,Never-worked,130252,HS-grad,8,Never-married,Other-service,Husband,White,Male,2730,5,58,United-States,<=50K
3350,53,Never-worked,177769,Some-college,15,Never-married,Tech-support,Unmarried,White,Male,2217,3002,55,United-States,<=50K
3351,26,Never-worked,255169,Bachelors,11,Never-married,Adm-clerical,Husband,White,Male,179,58,50,United-States,<=50K
3352,61,Local-gov,407740,Assoc-acdm,12,Never-married,Sales,Unmarried,Black,Male,54542,0,61,United-States,<=50K
3353,45,Never-worked,235664,HS-grad,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,14583,1,50,United-States,<=50K
3354,39,Never-worked,162753,Bachelors,10,Divorced,Tech-support,Husband,White,Male,435,823,63,United-States,<=50K
3355,24,Never-worked,75592,Assoc-acdm,12,Never-married,Transport-moving,Husband,White,Male,596,2451,33,United-States,>50K
3356,27,Local-gov,435522,Some-college,10,Never-married,Protective-serv,Husband,White,Male,81150,3638,82,United-States,<=50K
3357,33,Never-worked,219153,Bachelors,15,Never-married,Craft-repair,Husband,White,Male,1914,0,53,Holand-Netherlands,>50K
3358,28,Never-worked,250138,HS-grad,6,Never-married,Sales,Husband,White,Male,1207,516,32,United-States,<=50K
3359,36,Never-worked,86378,HS-grad,5,Never-married,Exec-managerial,Not-in-family,White,Male,59713,0,29,United-States,<=50K
3360,55,Never-worked,190678,Some-college,11,Married-AF-spouse,Exec-managerial,Unmarried,White,Male,84161,26,67,United-States,>50K
3361,38,Never-worked,160036,HS-grad,12,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,398,17,39,United-States,<=50K
3362,27,Never-worked,85633,Some-college,7,Divorced,Adm-clerical,Husband,White,Male,63241,30,25,United-States,<=50K
3363,52,Never-worked,227580,Some-college,15,Married-spouse-absent,Prof-specialty,Husband,White,Male,72078,172,76,France,>50K
3364,33,Never-worked,173813,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,White,Male,16593,4065,44,Holand-Netherlands,>50K
3365,37,Never-worked,134279,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,5750,4067,39,United-States,<=50K
3366,21,Local-gov,170572,HS-grad,8,Never-married,Exec-managerial,Wife,White,Male,50857,799,52,United-States,<=50K
3367,47,Never-worked,102460,HS-grad,7,Married-spouse-absent,Exec-managerial,Husband,White,Male,2792,513,23,United-States,<=50K
3368,38,Never-worked,44194,7th-8th,14,Married-civ-spouse,Other-service,Husband,White,Male,278,0,48,France,<=50K
3369,33,Never-worked,97873,HS-grad,10,Divorced,Prof-specialty,Husband,White,Male,98863,54,30,United-States,<=50K
3370,36,State-gov,280098,HS-grad,12,Never-married,Prof-specialty,Husband,White,Male,370,4323,44,United-States,<=50K
3371,22,Never-worked,258387,HS-grad,8,Never-married,Adm-clerical,Husband,White,Male,24185,56,38,United-States,<=50K
3372,30,Local-gov,377453,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,7462,813,46,United-States,<=50K
3373,22,Never-worked,299203,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,49044,3,23,United-States,<=50K
3374,24,Local-gov,193456,Assoc-acdm,8,Never-married,Other-service,Husband,White,Male,78728,3258,36,Outlying-US(Guam-USVI-etc),<=50K
3375,46,Never-worked,139573,HS-grad,14,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1403,3388,32,United-States,<=50K
3376,47,Never-worked,164391,Bachelors,15,Never-married,Adm-clerical,Husband,White,Male,2567,100,42,Yugoslavia,<=50K
3377,32,Never-worked,535702,HS-grad,12,Never-married,Sales,Husband,White,Male,193,366,32,United-States,<=50K
