,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
2881,51,6,369884,4,4,0,5,4,2,1,0,0,10,8,0
2882,39,4,174093,12,14,2,4,0,4,1,0,0,48,39,1
2883,26,0,148775,15,10,1,0,5,4,0,0,0,32,39,0
2884,19,4,247031,15,10,4,11,3,4,1,0,0,40,26,0
2885,45,6,27315,14,15,2,10,0,4,1,0,0,60,39,0
2886,37,4,231794,11,9,2,4,0,4,1,0,0,50,39,0
2887,38,6,36330,14,15,2,10,0,4,1,8903,0,50,39,1
2888,34,4,146532,11,11,2,3,0,4,1,0,0,40,39,1
2889,29,4,249562,15,10,2,1,0,4,1,0,0,40,39,0
2890,48,2,233789,11,9,2,11,0,4,1,0,0,49,39,0
2891,23,4,87132,11,9,4,7,1,4,1,0,0,40,39,0
2892,26,4,32994,11,9,2,3,0,4,1,0,0,40,11,0
2893,32,7,48162,9,13,4,10,1,4,0,0,0,40,39,0
2894,46,0,112604,15,10,1,0,5,4,0,0,0,40,39,0
2895,28,4,86748,11,9,2,6,0,1,1,0,0,40,39,0
2896,22,4,35018,11,9,4,8,1,4,0,0,0,40,39,0
2897,49,4,280175,6,4,4,1,4,4,0,0,0,40,21,0
2898,62,4,107904,9,13,2,3,0,4,1,0,0,40,39,1
2899,28,4,30625,5,4,4,5,2,4,1,0,0,52,26,0
2900,28,4,151088,12,14,4,10,2,4,0,0,0,60,39,1
2901,67,0,211199,11,9,6,1,1,4,0,0,0,20,39,0
2902,31,2,26551,12,14,0,10,1,4,1,0,0,40,39,0
2903,30,2,136256,9,13,4,4,1,4,0,0,0,48,39,0
2904,35,4,200265,8,11,2,3,0,4,1,0,0,48,39,1
2905,44,4,290156,5,4,2,5,0,4,1,0,0,40,29,0
2906,21,4,103887,11,9,6,7,4,4,1,0,0,40,14,0
2907,44,4,166740,6,7,2,6,0,0,1,0,0,40,21,0
2908,45,4,168357,11,9,0,4,1,4,0,0,0,48,39,0
2909,41,4,98107,11,9,0,1,4,4,0,0,0,40,39,0
2910,33,4,27565,11,9,2,1,5,4,0,0,0,40,26,0
2911,51,6,316607,9,13,2,12,0,4,1,0,0,48,39,0
2912,32,4,125124,15,10,0,10,5,4,0,0,0,47,39,0
2913,31,4,387457,8,11,2,5,0,4,1,0,0,48,39,0
2914,23,0,154933,11,9,0,0,1,4,0,0,0,49,39,0
2915,32,4,410756,15,10,0,3,0,4,1,0,0,40,39,0
2916,42,4,386414,15,10,0,4,1,4,0,0,0,47,39,0
2917,43,4,227066,9,13,4,4,1,4,1,0,0,47,39,1
2918,26,0,84838,11,9,0,0,1,4,1,0,0,15,39,0
2919,52,4,204486,11,9,2,3,0,4,1,0,0,40,39,0
2920,33,4,28091,11,9,2,3,0,4,1,0,0,40,0,0
2921,49,5,109437,0,6,5,8,1,4,1,0,0,62,39,0
2922,41,4,363501,15,10,0,4,4,4,1,0,0,49,39,0
2923,29,4,326769,11,6,4,8,1,2,1,0,0,70,39,0
2924,28,4,244430,15,10,2,3,0,4,1,0,0,47,39,0
2925,23,5,199717,9,13,4,14,1,2,1,0,0,40,39,0
2926,25,4,370997,15,10,0,1,4,4,0,0,0,48,39,0
2927,37,4,38883,15,10,0,10,1,0,0,0,0,50,39,0
2928,50,6,305808,14,15,2,10,0,4,1,0,0,50,36,1
2929,37,0,30217,15,10,6,0,1,4,0,0,0,40,39,0
2930,38,4,176070,11,9,2,4,5,2,0,0,0,16,39,0
2931,25,4,211964,0,6,2,3,0,2,1,0,0,49,39,0
2932,41,4,399364,11,9,2,3,0,4,0,0,0,50,39,1
2933,36,1,411128,15,10,0,11,3,2,1,0,0,40,39,0
2934,58,7,31604,9,13,0,10,1,4,0,0,0,48,39,1
2935,30,0,272028,15,10,4,0,1,4,0,0,0,17,39,0
2936,38,4,42541,10,16,2,10,0,4,1,0,1805,51,39,1
2937,26,6,233767,7,12,2,1,0,4,0,0,0,40,39,0
2938,37,0,311622,15,13,0,4,1,4,0,0,0,34,39,0
2939,25,4,169160,9,13,0,1,1,4,0,0,0,32,39,0
2940,23,6,245682,9,13,4,3,1,4,1,0,0,51,14,0
2941,36,6,165072,11,9,2,12,0,4,1,0,0,40,39,0
2942,36,4,167953,11,9,0,10,1,4,0,0,0,20,39,1
2943,37,6,205234,10,16,3,10,1,4,0,0,0,47,39,0
2944,25,4,130314,15,10,4,4,1,4,1,5291,0,40,39,0
2945,62,4,184914,9,13,2,4,0,4,1,0,0,40,39,1
2946,54,7,134899,9,14,0,10,1,4,1,0,0,49,39,0
2947,36,4,204134,11,9,0,8,1,4,0,0,0,40,39,0
2948,31,4,211153,7,13,4,7,1,4,1,0,0,40,39,0
2949,48,1,292389,7,12,2,4,0,4,1,0,0,40,39,1
2950,36,4,249099,11,4,5,8,4,4,0,0,0,20,6,0
2951,22,0,390511,11,9,4,0,3,4,0,0,0,15,39,0
2952,38,4,273035,9,13,2,4,0,4,1,0,0,47,39,0
2953,45,4,326990,0,6,2,13,0,4,1,0,0,48,39,0
2954,31,4,75689,15,10,0,9,1,4,0,0,0,25,39,0
2955,45,3,77581,11,9,2,0,0,4,1,0,0,40,39,0
2956,18,4,58180,15,9,4,1,3,4,0,0,0,16,39,0
2957,30,4,47014,11,9,4,14,3,4,1,0,0,40,39,0
2958,27,2,295226,7,12,4,1,1,4,0,0,0,32,39,0
2959,60,4,158321,4,4,0,3,1,4,1,0,0,40,6,0
2960,21,4,261412,0,6,4,8,1,2,1,0,0,40,39,0
2961,59,0,177258,1,7,2,0,0,4,1,0,0,3,39,0
2962,41,2,296074,8,11,2,10,0,4,1,0,0,40,39,0
2963,45,4,129081,12,14,3,10,3,4,0,0,0,40,39,0
2964,36,4,234661,4,3,0,8,1,4,0,0,0,40,13,0
2965,26,4,97183,0,6,0,3,3,4,1,0,0,35,39,0
2966,32,4,245113,9,13,4,12,1,1,0,0,0,20,19,0
2967,21,4,206230,15,10,4,4,3,4,0,0,0,40,39,0
2968,40,4,193837,15,10,0,10,4,4,0,0,0,48,39,1
2969,52,4,144034,11,9,2,4,0,4,1,0,0,11,39,0
2970,19,4,399674,15,10,4,8,3,2,0,0,0,51,39,0
2971,49,4,116563,9,13,6,1,0,4,0,8755,0,48,39,0
2972,27,4,223059,11,9,4,6,1,4,1,0,0,40,26,0
2973,28,4,159340,9,13,4,10,1,4,0,0,0,60,39,0
2974,23,4,101962,11,9,4,1,3,4,1,0,0,21,39,0
2975,24,4,62767,15,10,4,8,3,4,0,0,0,36,39,0
2976,26,4,294873,0,6,2,8,0,4,1,0,0,16,39,0
2977,33,0,36155,11,9,6,0,1,4,1,0,0,40,39,0
2978,25,4,55148,11,9,2,4,5,4,0,0,0,51,6,1
2979,66,4,336827,5,4,2,5,0,4,1,0,0,40,39,0
2980,27,4,83079,11,9,0,10,1,4,0,0,0,6,39,0
2981,38,4,132875,9,13,4,4,1,4,1,0,0,52,39,1
2982,36,4,127416,14,15,2,10,0,4,1,0,1941,51,36,1
2983,29,4,306916,15,10,4,6,1,3,1,0,0,40,26,0
2984,43,4,269360,11,9,2,11,0,4,1,0,0,48,39,0
2985,29,8,286199,15,10,0,3,1,4,1,0,0,34,39,0
2986,29,4,187025,15,10,2,14,0,4,1,5337,0,40,39,1
2987,27,1,238894,11,9,2,3,0,4,1,0,0,40,39,1
2988,35,4,42854,11,9,2,5,0,3,1,0,0,7,39,0
2989,26,4,68610,9,13,4,13,1,1,0,0,0,40,30,0
2990,21,4,41277,11,9,4,4,4,4,0,0,0,40,39,0
2991,40,4,181406,0,6,2,3,1,4,1,0,0,50,39,0
2992,28,4,154622,11,9,2,4,0,4,1,0,0,40,39,0
2993,57,4,346529,5,4,6,8,1,4,0,0,0,16,39,0
2994,41,4,254632,11,9,2,7,0,4,1,0,0,40,39,1
2995,54,4,272073,7,13,2,4,0,4,1,9598,0,49,39,1
2996,39,4,234734,11,9,0,8,1,4,0,0,0,49,39,1
2997,27,4,181245,12,14,0,10,1,4,0,0,0,59,20,1
2998,45,4,111623,11,9,6,8,1,4,0,0,0,40,2,0
2999,22,7,256876,11,9,4,10,1,4,0,0,0,47,39,0
3000,37,4,233978,11,9,1,8,5,4,0,0,0,16,39,0
3001,23,4,173563,15,10,4,10,1,1,1,0,0,51,11,0
3002,39,6,120951,8,11,0,4,1,4,0,0,0,40,39,0
3003,27,2,101047,11,9,4,10,3,4,0,0,0,40,39,0
3004,25,4,337400,15,10,4,8,3,2,0,0,0,25,39,0
3005,27,4,86093,4,3,2,7,5,4,0,0,0,49,26,0
3006,25,4,526871,1,7,5,10,4,4,0,0,0,40,39,0
3007,30,4,80874,1,11,4,5,3,4,1,0,0,34,39,0
3008,25,4,67413,15,10,4,6,1,4,1,0,0,40,39,0
3009,29,4,284361,11,9,4,3,1,4,1,0,0,40,39,0
3010,35,4,184239,15,10,2,10,0,4,1,0,0,47,39,1
3011,36,4,375969,0,6,5,8,2,4,1,0,0,40,39,0
3012,39,1,33469,11,9,2,3,0,4,1,0,0,12,39,1
3013,33,6,314708,15,10,0,5,1,4,0,0,0,51,11,0
3014,45,4,211598,10,15,2,3,0,4,1,0,0,50,11,1
3015,26,4,270764,11,9,2,3,0,4,1,0,0,51,39,0
3016,40,4,158115,11,9,2,4,0,4,1,0,0,50,39,1
3017,24,2,274782,11,9,2,11,0,4,1,0,0,40,39,0
3018,26,4,34381,2,8,4,8,1,4,0,0,0,77,26,0
3019,36,4,85270,9,13,0,4,1,4,1,0,0,40,39,1
3020,27,4,175692,7,12,2,12,0,4,1,0,0,49,39,1
3021,26,4,209331,11,9,4,1,1,4,0,0,0,34,39,0
3022,29,4,247827,8,11,4,5,1,4,1,0,0,47,39,0
3023,28,6,443553,8,6,2,3,0,4,1,0,0,34,39,0
3024,29,4,381715,4,3,4,8,2,4,0,0,0,40,0,0
3025,49,6,304517,14,15,2,10,0,4,1,0,0,50,39,1
3026,45,4,167858,12,14,0,10,1,4,1,0,0,49,39,0
3027,39,4,192931,12,6,2,14,0,4,1,0,0,47,39,1
3028,61,6,225797,12,14,2,4,5,2,0,0,0,40,39,1
3029,20,4,174225,3,4,4,9,1,4,0,0,0,40,39,0
3030,22,4,132627,11,9,4,8,3,1,1,0,0,60,2,0
3031,35,4,27294,4,6,2,3,0,4,1,0,0,40,39,0
3032,31,4,175946,5,4,0,8,1,4,0,0,0,32,39,0
3033,24,3,186937,15,10,4,0,3,4,1,0,0,40,39,0
3034,18,4,177122,1,7,4,3,3,4,1,0,0,20,39,0
3035,42,4,162998,15,10,4,3,1,4,1,0,0,40,39,0
3036,38,3,420909,11,9,5,0,4,4,0,0,0,9,39,0
3037,17,1,122052,1,7,4,10,3,4,0,0,0,20,39,0
3038,23,4,275986,11,9,5,3,4,2,0,0,0,35,39,0
3039,28,7,254911,11,9,2,11,0,4,1,0,0,40,39,0
3040,43,4,161973,11,9,0,9,1,4,0,0,0,50,39,0
3041,24,0,257550,15,10,4,0,3,4,1,0,0,40,39,0
3042,19,4,33564,15,10,4,1,3,4,0,0,0,16,39,0
3043,30,2,145156,4,4,4,11,3,4,1,0,0,40,39,0
3044,20,4,208860,9,13,2,12,0,4,1,0,0,60,39,0
3045,26,7,79481,11,10,0,8,2,2,1,0,0,11,39,0
3046,50,4,193044,11,9,0,8,4,2,0,0,0,16,39,0
3047,24,6,67860,15,10,4,4,1,4,0,0,0,40,39,0
3048,39,1,190452,12,14,2,10,0,4,1,0,0,49,39,1
3049,24,4,87770,11,9,0,1,2,4,0,0,0,40,39,0
3050,28,0,62601,11,9,4,0,3,4,1,0,0,15,39,0
3051,58,4,322132,6,4,2,3,0,4,1,0,0,40,39,0
3052,42,4,282482,2,15,5,8,2,4,0,0,0,10,39,0
3053,41,4,164753,10,15,4,10,1,4,0,0,0,52,39,0
3054,51,4,178642,12,14,0,3,1,4,1,0,0,50,39,1
3055,24,4,332796,11,9,4,7,1,3,0,0,0,40,26,0
3056,21,0,359908,15,10,4,0,3,1,0,0,0,40,30,0
3057,53,0,330663,15,10,0,0,1,4,1,0,0,40,39,0
3058,23,4,233981,15,10,5,8,3,4,0,0,0,32,39,0
3059,26,4,313948,11,9,2,5,5,4,0,0,0,40,26,0
3060,44,4,194546,8,11,2,4,0,4,1,0,0,60,39,0
3061,18,4,33843,11,9,4,8,1,4,0,0,0,15,39,0
3062,23,4,176616,8,11,0,1,1,4,0,0,0,40,39,0
3063,27,4,383874,0,6,4,8,3,2,0,0,0,40,39,0
3064,21,0,83897,15,10,4,0,4,2,1,0,0,15,39,0
3065,29,0,306196,8,11,4,0,1,2,1,0,0,40,39,0
3066,41,4,512074,1,6,3,10,1,4,0,0,0,47,29,0
3067,29,4,312487,1,13,4,1,3,4,0,0,0,25,39,0
3068,37,4,138156,9,13,2,12,5,4,0,0,0,32,39,1
3069,30,6,30893,15,10,0,10,1,4,0,0,0,40,23,1
3070,42,4,461968,15,10,0,3,4,0,1,0,1823,40,39,0
3071,19,4,217709,15,10,4,8,3,4,0,0,1948,33,39,0
3072,52,4,428234,14,15,2,3,0,4,1,0,0,50,2,1
3073,31,6,373437,5,4,0,5,1,2,1,0,0,37,39,0
3074,47,4,285716,8,6,2,6,0,4,1,0,0,40,21,1
3075,23,4,518500,0,6,0,8,1,4,1,0,0,25,39,0
3076,30,4,30111,0,6,0,3,4,0,0,0,0,40,39,0
3077,47,4,326329,14,15,2,10,0,4,1,99999,1834,56,0,1
3078,38,4,30879,11,9,1,4,5,4,0,0,0,36,39,1
3079,24,4,156740,15,10,0,3,1,4,1,0,0,40,39,0
3080,30,4,35421,11,9,4,14,1,2,1,0,0,40,39,0
3081,39,5,188015,15,10,2,3,0,4,1,0,0,40,39,0
3082,49,5,178381,9,13,4,4,1,4,1,0,0,50,39,0
3083,48,1,258444,12,14,2,10,0,4,1,0,0,60,39,1
3084,41,4,173759,12,14,2,4,0,4,1,0,0,47,39,1
3085,31,1,163213,7,12,2,1,0,4,1,0,0,48,39,1
3086,27,4,429015,4,3,4,3,1,2,1,0,0,40,14,0
3087,29,4,48893,11,9,4,3,1,4,1,0,0,40,39,0
3088,29,4,256212,7,12,2,6,0,4,1,0,0,50,39,0
3089,77,2,46291,11,9,2,11,0,4,1,0,0,40,39,0
3090,45,4,230133,4,3,2,5,0,4,1,0,0,40,26,0
3091,47,2,171635,12,14,4,10,1,4,0,0,0,40,39,0
3092,50,2,306583,11,9,2,11,0,4,1,0,0,40,39,1
3093,30,2,206982,2,11,2,11,0,4,1,5901,0,33,39,0
3094,40,4,226809,11,9,2,13,0,2,1,0,0,40,39,1
3095,64,6,134418,7,13,0,12,1,3,0,0,0,35,39,0
3096,52,6,91536,9,13,6,4,4,4,0,0,0,55,39,0
3097,39,4,315465,5,4,2,4,0,4,1,0,0,60,25,1
3098,39,4,298181,12,14,5,4,1,4,1,0,0,34,39,0
3099,24,4,257170,15,10,4,3,1,4,1,0,0,40,39,0
3100,29,4,240481,15,10,4,1,3,2,0,0,0,34,39,0
3101,46,4,282924,11,9,2,6,5,4,1,0,0,16,6,0
3102,39,4,300351,11,9,6,14,4,4,0,0,0,40,39,1
3103,36,0,322148,15,10,0,0,4,4,1,0,0,40,39,0
3104,47,4,33620,9,13,3,4,0,4,1,6649,0,40,39,0
3105,38,4,265108,11,9,3,3,1,4,1,0,0,40,39,0
3106,34,4,289906,11,9,2,4,5,4,0,0,0,61,39,1
3107,26,7,170141,9,13,4,4,1,4,1,4432,0,40,39,0
3108,28,4,218527,11,9,2,7,0,2,1,0,0,40,26,0
3109,21,4,219279,15,10,4,13,1,2,0,0,0,40,39,0
3110,40,4,392958,11,9,6,8,4,3,0,0,0,31,33,0
3111,65,4,89751,15,10,4,12,1,4,0,0,0,40,39,0
3112,23,4,202499,11,9,2,12,2,4,1,0,0,40,39,1
3113,24,5,297178,15,10,0,4,2,4,1,0,0,33,39,1
3114,21,7,379274,15,10,4,1,4,2,0,0,0,40,39,0
3115,30,4,125956,9,13,0,4,4,1,0,0,0,40,29,0
3116,18,4,312527,2,8,4,10,3,4,0,0,0,20,39,0
3117,23,4,175119,11,9,4,6,1,4,1,0,0,40,33,0
3118,45,4,201511,11,9,2,6,0,4,1,0,0,40,39,0
3119,38,6,380043,15,10,0,10,1,2,0,0,0,40,39,1
3120,42,4,135865,11,9,0,7,1,4,1,0,0,51,39,0
3121,47,2,408849,15,14,0,11,4,2,0,5228,0,40,39,0
3122,35,4,275141,11,9,2,4,0,4,1,0,0,48,39,1
3123,28,4,306753,11,9,4,8,2,4,1,0,0,40,39,0
3124,23,4,155486,15,10,5,4,3,4,1,0,0,52,39,0
3125,29,4,270017,15,10,4,14,1,4,1,0,0,51,39,0
3126,27,4,28628,9,13,2,4,0,4,1,0,0,50,39,0
3127,42,6,277693,11,9,2,4,0,4,1,0,0,40,39,0
3128,25,4,91062,11,9,4,8,4,4,0,0,0,15,39,0
3129,34,2,96667,9,13,4,11,1,4,0,0,0,40,39,0
3130,87,4,110236,11,9,6,8,4,4,0,0,0,20,39,0
3131,25,4,122278,9,13,4,10,1,4,0,0,0,44,39,0
3132,29,4,99639,7,12,4,1,1,4,0,0,0,40,39,0
3133,24,4,31925,15,10,4,8,3,4,1,0,0,40,39,0
3134,24,4,116460,5,6,0,14,1,4,1,0,0,40,14,0
3135,49,4,201309,11,9,2,11,0,4,1,0,0,48,39,0
3136,44,4,27261,7,9,2,3,0,4,1,0,0,40,39,1
3137,54,4,348069,4,3,6,8,1,2,0,0,0,9,26,0
3138,40,4,31299,15,14,0,3,1,4,1,0,0,51,39,0
3139,45,1,70048,15,10,0,1,1,4,1,0,0,50,39,0
3140,30,4,259762,11,9,4,8,4,2,0,0,0,16,39,0
3141,55,2,497543,15,10,2,14,0,4,1,0,1666,60,39,0
3142,23,4,40117,11,9,4,3,1,4,0,0,0,40,39,0
3143,44,8,243276,3,4,2,4,0,4,1,0,0,60,39,0
3144,44,4,362484,1,7,4,8,4,2,0,0,0,15,39,0
3145,20,4,228273,2,8,4,1,3,4,0,0,0,37,39,0
3146,23,4,55562,11,9,6,10,1,2,1,0,0,40,39,0
3147,48,4,100743,1,7,6,8,1,2,0,0,0,40,39,0
3148,41,1,281089,15,10,3,3,4,4,1,0,0,40,6,0
3149,39,4,147774,12,14,4,11,4,2,1,0,1924,48,39,0
3150,43,4,211133,15,10,2,3,0,4,1,0,0,40,39,1
3151,29,4,29042,10,15,4,10,1,4,1,0,0,34,11,0
3152,61,4,463021,0,6,2,8,0,4,1,0,0,25,39,0
3153,31,0,32552,10,13,1,0,5,4,0,0,1828,40,39,0
3154,37,4,26464,12,14,2,8,0,4,0,0,0,40,39,1
3155,32,4,32932,2,9,4,8,1,4,1,0,0,16,39,0
3156,23,4,320143,15,10,4,3,1,4,0,0,0,10,39,0
3157,36,4,178568,1,7,0,3,1,4,1,0,0,4,39,0
3158,61,4,372666,9,13,2,10,0,4,1,0,0,40,39,1
3159,38,4,174030,15,10,0,10,4,4,1,0,0,60,39,0
3160,24,4,251237,15,10,4,12,1,2,0,0,0,52,39,0
3161,27,4,239557,11,9,4,8,4,4,0,0,0,15,39,0
3162,20,4,276919,11,9,4,8,2,4,1,0,0,40,39,0
3163,39,4,47577,15,10,2,12,0,4,1,8334,0,51,39,1
3164,22,4,61740,15,10,4,1,3,4,0,0,0,40,39,0
3165,30,4,184120,6,4,4,8,1,4,0,0,0,49,21,0
3166,43,7,252806,11,9,5,8,4,4,0,0,0,40,39,0
3167,41,4,247635,11,9,5,8,4,4,0,0,0,35,29,0
3168,51,4,84094,11,9,2,14,0,4,1,0,0,40,39,0
3169,55,4,299937,15,7,2,3,0,4,1,0,0,46,39,0
3170,49,4,384200,15,10,2,3,0,4,1,0,0,40,39,1
3171,52,4,161694,7,9,4,1,1,4,0,0,0,50,39,0
3172,42,6,156222,15,10,2,4,0,4,1,0,0,48,39,1
3173,47,2,198945,11,9,2,11,0,4,1,0,0,40,39,0
3174,42,4,265714,8,11,2,3,0,4,1,0,0,52,39,1
3175,28,4,76407,15,11,4,1,4,4,0,0,0,40,39,0
3176,28,4,224668,11,6,4,3,1,4,1,0,0,40,39,0
3177,32,4,23081,7,12,2,1,5,4,0,0,0,35,39,0
3178,55,4,25578,11,9,2,3,0,4,1,0,1757,49,39,1
3179,31,0,31917,15,10,2,0,5,4,1,0,0,46,39,1
3180,50,6,99433,9,13,2,12,0,4,1,7021,0,40,39,1
3181,24,4,321999,15,10,4,1,2,4,1,0,0,48,39,1
3182,24,4,42904,9,13,4,4,1,4,1,0,0,51,39,0
3183,42,1,180069,15,10,0,1,4,4,1,0,0,53,39,0
3184,42,5,253122,9,13,2,4,1,4,1,0,0,40,39,1
3185,18,0,268514,15,7,4,0,1,2,1,0,0,40,39,0
3186,21,4,199995,9,13,4,8,1,4,0,0,0,40,39,0
3187,55,4,233247,11,9,2,3,0,4,1,0,0,49,39,1
3188,43,4,209087,11,9,2,8,0,4,1,0,0,51,39,1
3189,31,4,109093,15,10,2,8,5,4,0,0,0,35,39,1
3190,36,4,226825,11,9,2,4,0,4,1,0,0,51,39,0
3191,59,4,104546,9,13,2,8,0,4,1,0,0,40,39,0
3192,29,5,416537,15,10,2,3,0,3,1,0,0,40,39,0
3193,30,4,273378,11,9,4,8,4,2,1,0,0,36,39,0
3194,18,4,307663,15,10,4,12,2,4,0,0,0,36,39,0
3195,26,4,47292,9,13,4,10,1,4,1,5334,0,47,39,0
3196,26,4,283456,11,9,4,6,4,4,1,0,0,47,32,0
3197,49,1,64343,9,13,2,8,0,4,1,0,0,40,29,0
3198,20,4,80123,7,3,4,1,3,2,0,0,0,20,39,0
3199,28,4,303091,11,9,4,8,3,4,0,0,0,40,39,0
3200,36,8,149850,0,6,0,3,3,4,0,0,0,40,39,0
3201,33,4,137814,9,13,4,1,1,3,0,0,0,40,21,0
3202,30,4,316439,15,10,2,3,0,1,1,0,0,40,30,0
3203,37,7,39094,15,10,4,4,4,4,1,0,0,50,39,0
3204,28,4,265387,12,14,2,10,0,4,0,0,0,46,39,1
3205,55,4,339477,14,15,5,10,1,4,1,0,0,51,36,0
3206,25,1,42184,15,10,4,4,4,4,1,0,0,74,39,0
3207,31,4,301306,9,13,5,10,4,4,0,0,0,40,39,0
3208,45,2,143023,15,10,2,11,5,4,0,0,0,40,39,0
3209,35,4,156102,9,13,0,1,1,4,0,0,0,40,39,0
3210,44,4,183352,11,9,2,10,0,2,1,0,0,16,39,1
3211,25,4,134277,0,6,4,8,3,4,0,0,0,32,6,0
3212,28,4,281101,2,10,4,3,1,4,1,0,0,47,39,0
3213,22,4,476615,5,4,4,9,3,4,0,0,0,31,39,0
3214,29,1,391788,12,14,2,4,0,4,1,0,0,40,39,1
3215,42,4,43257,11,9,2,5,0,4,1,0,0,9,39,0
3216,21,4,107259,15,10,4,4,4,2,0,0,0,40,39,0
3217,41,0,29382,9,13,2,0,1,4,1,0,0,34,39,0
3218,40,4,27718,15,10,0,1,4,2,0,0,0,36,39,0
3219,48,4,163509,9,13,2,4,0,4,1,7623,0,47,39,1
3220,81,0,185207,11,9,6,0,1,4,0,0,0,6,39,0
3221,28,4,100736,11,9,4,3,1,4,1,0,0,20,39,0
3222,35,7,68600,15,10,4,10,3,4,0,0,0,15,39,0
3223,29,4,184470,14,15,2,6,0,4,1,0,0,50,39,1
3224,37,4,332234,14,15,2,10,0,4,1,0,0,52,39,1
3225,40,7,344306,11,9,5,8,4,4,0,0,0,16,39,0
3226,55,4,187105,12,14,5,10,5,4,0,0,0,47,39,1
3227,35,4,221449,9,13,4,4,1,4,1,0,0,47,0,0
3228,50,4,102337,12,14,4,1,4,4,0,0,0,40,14,0
3229,25,4,200881,11,9,4,6,1,4,0,0,0,40,39,0
3230,32,4,194933,11,9,4,8,2,0,0,0,0,49,39,0
3231,40,4,238275,11,9,0,8,4,2,1,0,0,40,2,0
3232,44,4,239324,11,9,0,4,1,4,0,0,0,40,39,0
3233,28,4,80196,15,10,6,1,1,4,0,0,0,40,39,0
3234,27,4,274482,2,8,4,8,1,4,0,0,0,40,32,0
3235,87,0,176958,6,4,6,0,1,2,0,0,0,25,39,0
3236,44,4,99165,9,13,2,4,0,4,1,0,0,40,39,1
3237,46,4,31054,11,9,2,7,5,1,0,0,0,40,30,0
3238,43,4,214808,10,15,2,3,0,4,1,0,0,40,39,1
3239,33,1,237512,15,10,4,3,1,1,1,0,0,40,30,0
3240,24,0,182123,15,10,4,0,2,4,1,0,0,48,0,0
3241,35,1,48389,7,12,2,1,5,1,1,0,0,40,19,0
3242,82,0,216536,11,9,6,0,1,4,0,0,0,40,39,0
3243,23,4,357558,11,9,0,3,3,0,0,0,0,34,39,0
3244,22,4,58550,11,9,4,6,3,4,0,0,0,40,39,0
3245,31,4,204902,10,16,2,10,0,1,1,0,1826,49,39,1
3246,25,4,164207,11,9,2,6,0,4,1,0,0,40,26,0
3247,32,6,169797,15,10,4,11,1,4,1,0,0,40,39,0
3248,23,4,209996,11,9,4,7,2,2,0,0,0,40,0,0
3249,49,4,212162,11,9,2,12,0,4,1,0,0,50,39,1
3250,86,4,103406,12,14,0,10,1,4,0,0,0,4,39,0
3251,49,1,285469,12,14,2,4,1,4,0,5314,0,48,39,1
3252,37,4,26737,11,9,0,3,1,4,1,0,0,40,39,0
3253,50,4,346116,9,13,2,12,0,4,1,0,0,58,39,0
3254,22,4,56434,15,10,0,1,1,4,0,0,0,48,39,0
3255,25,4,339529,1,7,4,8,3,2,0,0,0,20,39,0
3256,44,4,120555,11,9,2,3,0,4,1,0,0,50,39,0
3257,44,4,177028,12,14,2,10,0,4,1,0,0,47,39,1
3258,46,1,158036,9,13,2,10,0,4,1,0,0,50,39,0
3259,31,4,169713,11,9,2,12,0,4,1,0,0,50,39,1
3260,43,4,282639,15,10,2,4,0,4,1,0,0,53,39,1
3261,23,4,200942,15,14,2,10,5,4,0,0,0,48,39,1
3262,26,7,218816,11,9,4,1,1,4,0,0,0,40,39,0
3263,32,4,282712,12,4,2,10,5,4,0,0,0,40,0,0
3264,27,4,356903,2,13,4,10,1,4,0,0,0,31,39,0
3265,41,4,97624,4,4,2,3,0,4,1,0,0,20,0,0
3266,28,4,244040,11,9,0,6,1,2,1,0,0,40,33,0
3267,31,4,86449,9,13,4,10,1,4,1,0,0,47,0,1
3268,42,4,355732,1,7,0,1,3,4,0,0,0,9,39,0
3269,45,4,108574,8,11,2,4,0,4,1,0,0,60,39,1
3270,37,6,31023,11,9,1,5,5,4,0,0,0,15,39,0
3271,40,6,231828,9,13,2,10,0,4,1,0,0,51,39,1
3272,27,4,310905,1,10,4,8,4,2,0,0,0,33,39,0
3273,51,6,27974,12,14,2,4,0,4,1,6101,1921,50,39,1
3274,56,4,285645,15,10,5,12,1,4,0,0,0,49,39,0
3275,38,4,139809,9,13,0,4,4,4,0,0,0,49,39,1
3276,43,4,333488,15,10,2,4,0,4,1,0,0,51,39,1
3277,37,4,35327,14,15,2,3,0,4,1,0,0,35,39,1
3278,26,4,296453,11,9,0,3,3,4,1,0,0,40,39,0
3279,52,4,188401,9,13,2,4,5,4,0,0,1717,60,39,1
3280,26,4,258857,11,9,2,6,0,4,1,0,0,40,21,0
3281,56,4,109780,11,9,0,3,1,4,1,5573,0,10,0,0
3282,24,4,148094,11,9,2,4,5,4,0,0,0,14,39,1
3283,23,4,34185,11,9,4,6,3,4,0,0,0,16,39,0
3284,58,4,173386,12,14,2,10,0,4,1,0,0,64,39,1
3285,26,6,97162,9,13,2,4,0,4,1,5541,1884,49,39,1
3286,25,4,89693,11,9,2,7,5,4,0,0,0,40,39,0
3287,50,4,293352,13,3,4,14,1,1,1,0,0,50,14,0
3288,26,4,195145,9,13,0,1,1,4,0,0,0,32,39,0
