,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
3008,10394,1111,1218,15,10798,2.798359,633,36
3009,12775,2208,1923,1,15029,2.8379858,2725,36
3010,18146,2315,722,13,17043,1.4972655,359,36
3011,11209,1358,3627,1,11996,8.105645,3280,36
3012,831,1625,1359,7,818,5.5710783,0,36
3013,10853,380,3723,1,13429,0.59889215,791,36
3014,18014,1562,2842,2,21706,1.9341276,0,36
3015,980,231,2276,0,666,3.6598797,373,36
3016,20765,1938,1709,2,21726,0.13884228,2137,36
3017,10016,1681,1292,1,11585,23.921663,3933,36
3018,9831,1623,272,3,6689,5.728147,2607,36
3019,17990,3576,2859,4,20855,11.528921,2071,36
3020,20418,2588,2134,1,21757,2.9305346,0,36
3021,13489,2771,847,1,11503,1.3117498,1995,36
3022,21016,2163,599,15,20643,-0.021355826,3644,36
3023,22161,2615,856,-2,12171,3.1214375,3152,36
3024,8222,2712,2932,7,13605,0.19083777,3464,36
3025,1696,1048,3306,2,1476,2.6152873,526,36
3026,4200,2906,2686,1,3674,4.75379,0,36
3027,11677,1012,2479,4,13863,3.595206,3086,36
3028,6289,178,331,6,8907,4.24576,0,36
3029,10639,236,335,15,12557,0.21450421,536,36
3030,566,706,1911,3,879,4.6088057,3112,36
3031,12847,2150,3022,8,13493,1.6447914,4096,36
3032,7365,2093,2526,82,8602,-0.3188912,3970,36
3033,15419,3345,1922,8,20593,0.08226546,1274,36
3034,3508,867,1741,3,4341,1.5700293,3101,36
3035,5985,1365,2996,4,5500,15.477386,560,36
3036,11278,75,188,1,9110,3.2644582,803,36
3037,12290,2633,1164,8,11259,1.1532347,866,36
3038,6962,345,2865,4,6763,3.400029,768,36
3039,20331,3666,1932,41,20407,0.7879254,4186,36
3040,7924,2100,2237,8,7348,2.6512172,130,36
3041,8293,1480,1318,9,9666,0.5549659,1994,36
3042,1263,3466,2120,28,2533,3.2335439,2185,36
3043,18166,1107,3012,19,14984,-0.19419198,963,13
3044,18012,698,1243,1,19018,5.562332,1770,36
3045,3093,2963,2779,4,2188,2.063345,0,36
3046,2106,196,3792,1,605,1.7472827,1706,36
3047,3905,1348,2390,1,1734,5.898564,1989,36
3048,16180,3056,3105,1,17231,3.3865244,0,36
3049,21655,922,3573,6,21200,1.2580127,2014,36
3050,10794,509,2380,24,9565,2.8159056,4069,36
3051,23835,913,719,3,22844,1.3307732,3564,36
3052,14044,1639,1951,23,4922,1.0482615,1466,36
3053,2574,104,1967,10,2182,1.9091468,1681,36
3054,4909,1709,1162,1,6058,6.8716116,2003,36
3055,4167,1598,2970,1,7446,5.215534,4049,36
3056,19815,2473,2817,2,23026,7.851131,1725,36
3057,15355,2016,2560,11,15858,3.499423,3181,36
3058,16949,3608,159,8,16537,2.6018574,2333,36
3059,15850,1152,1698,17,14383,2.6562524,338,13
3060,10250,739,3647,10,11742,0.24132961,686,36
3061,13525,2260,3718,1,17203,8.755972,1391,36
3062,4149,1071,1279,20,6119,2.2103627,4035,36
3063,8112,893,695,11,9567,1.699858,4038,36
3064,20167,3683,3906,25,19647,-0.08068945,352,13
3065,10788,1660,2078,8,10504,2.86109,4333,36
3066,15174,1236,2898,2,18104,11.096007,2027,36
3067,10299,1117,2623,7,14364,3.6035433,3358,36
3068,16226,1969,1955,9,18342,-0.15465584,1830,36
3069,2526,118,3231,5,1349,3.603666,1885,36
3070,7515,1649,1764,2,16077,5.2109585,2474,36
3071,2399,1497,590,1,2872,18.02882,2557,36
3072,11029,1555,2630,7,12038,1.710975,1239,36
3073,10806,3055,3225,16,11717,1.9255015,859,36
3074,3376,1572,2697,1,2760,1.329452,1193,36
3075,12723,3306,1574,2,15422,2.8161633,0,36
3076,7347,384,157,0,7469,4.4858613,0,36
3077,12849,1556,3586,1,13926,11.528109,956,25
3078,17405,3529,3835,14,15886,1.2345388,3158,36
3079,8340,491,3331,0,10751,11.480055,0,36
3080,5036,2672,1141,5,3278,8.292526,639,36
3081,19652,2365,2959,11,21108,0.1621689,1619,36
3082,5062,363,3596,1,5845,1.4925585,3020,36
3083,10603,2284,209,1,8553,1.7082886,931,36
3084,19981,1081,554,136,21690,-0.12434784,4220,36
3085,3968,1229,2907,1,5062,8.899877,3228,36
3086,12433,3495,1298,3,13426,1.1244177,0,36
3087,10323,755,3592,1,11411,1.6998948,0,36
3088,18491,2282,3901,1,20612,6.360754,0,36
3089,7439,1274,1856,6,4892,5.4403157,2926,36
3090,13792,1894,3832,1,17515,5.930975,0,36
3091,6844,2133,1257,2,6872,8.391179,2035,36
3092,17575,662,2452,1,19712,3.2023628,1626,36
3093,25848,2365,4027,33,19634,0.3733112,246,14
3094,18174,1188,1749,1,20593,3.7227561,1785,36
3095,11047,2184,762,48,11775,0.08490628,328,36
3096,15675,2189,328,9,16980,7.8229513,3243,36
3097,15714,1074,961,6,16014,1.3854945,1694,36
3098,3908,932,1667,5,10393,0.56523645,3064,36
3099,16702,1636,4009,1,9078,2.5182986,2957,36
3100,16222,2575,1290,15,13926,1.3511239,36,14
3101,21066,1651,3100,3,21711,0.505777,0,36
3102,21727,1688,2898,2,23130,3.6578517,0,36
3103,12709,1604,2338,6,14523,1.1030707,3221,36
3104,7193,1712,2230,1,4287,1.2831392,1741,36
3105,16925,2159,1686,8,17220,0.46673152,3420,36
3106,5637,1619,3687,0,6312,5.1600456,0,36
3107,6413,2267,1823,2,7854,3.9277585,3128,36
3108,6986,525,2371,2,5150,1.6251496,0,36
3109,1473,2614,1128,6,1196,6.4526324,0,36
3110,6752,1900,3129,3,8042,6.539613,3107,36
3111,17884,1887,1610,9,17180,0.7789424,597,36
3112,2038,1509,920,1,3182,3.0965824,1907,36
3113,6874,1296,2349,1,8869,4.7999263,1102,36
3114,11675,221,86,1,12753,0.57002133,4079,36
3115,3864,1317,2464,3,3973,4.0931816,0,36
3116,10141,862,2698,1,8059,2.1037858,4067,36
3117,19096,1846,3359,16,20468,0.6882471,3593,36
3118,14669,2051,619,5,16338,2.59256,1601,36
3119,11197,2235,2414,24,9967,0.12686658,529,3
3120,9130,2219,1986,1,8790,6.091551,0,36
3121,19487,2115,2985,1,20206,0.57390755,3334,36
3122,17193,582,2763,1,17377,1.3575295,327,36
3123,19373,3520,1931,1,16120,0.15908585,3437,36
3124,2131,1438,3665,2,690,5.5517173,0,36
3125,3155,1627,3438,24,2034,1.4344825,2528,36
3126,2458,772,2946,1,2755,5.736118,2349,36
3127,14703,2175,2115,1,16008,2.4407415,762,36
3128,13011,2164,2308,24,14962,0.4164361,1035,36
3129,2636,142,746,6,5021,1.5076257,0,36
3130,699,1586,3417,0,897,6.3328104,2339,36
3131,5387,2708,1251,2,3918,10.471709,801,36
3132,6789,3051,80,6,8904,1.734681,4016,36
3133,17892,2527,3491,8,18800,-0.07840635,3991,36
3134,9990,692,2043,10,9053,1.5639987,940,36
3135,2381,3314,906,7,2635,1.043506,0,36
3136,21186,1914,1751,3,23104,0.9411143,0,36
3137,21397,1806,2110,2,22053,0.016490296,2449,36
3138,16672,2271,2921,1,18367,0.7243386,3009,36
3139,3221,55,2784,1,2892,8.382392,1267,36
3140,10296,161,283,7,10944,3.9748342,2607,36
3141,14168,2348,3809,6,18712,3.2562122,0,36
3142,3305,1475,3612,14,2275,8.055321,2160,36
3143,4502,411,3968,0,4333,4.0872855,0,36
3144,19704,2360,1869,4,21477,1.1648436,743,36
3145,11200,434,1255,1,14116,1.7305259,1446,36
3146,4928,1197,2810,4,2142,1.722756,0,36
3147,16402,3457,2919,8,15172,5.708543,843,36
3148,1378,2538,771,4,2152,4.3125725,2010,36
3149,4073,1025,2718,6,995,4.0180573,499,36
3150,11889,846,30,4,16135,3.6594586,2286,36
3151,12990,3286,86,16,13970,0.6588269,0,36
3152,11308,1666,3184,1,15362,2.6238418,0,36
3153,25489,779,3048,-1,21554,1.2432809,0,36
3154,11518,878,3951,12,12218,3.5269012,1245,36
3155,21226,1096,51,10,20407,-0.25405267,389,36
3156,17137,676,3162,1,17842,0.9867259,0,36
3157,16969,887,1667,19,17608,-0.06799109,320,13
3158,18714,1311,2006,49,20931,0.1141823,2855,36
3159,4925,2601,332,2,5082,5.1517587,3981,36
3160,18243,2305,2615,10,20206,0.6350286,3271,36
3161,11129,1776,2425,9,10345,1.2691175,703,36
3162,584,3211,3008,1,534,5.2709208,1261,36
3163,1883,799,2461,2,2664,0.6058704,0,36
3164,2658,70,2733,0,2878,8.629152,0,36
3165,8441,2945,3137,1,4834,6.131518,0,36
3166,16560,1060,1654,8,9470,1.6999997,1988,36
3167,5682,111,2899,24,597,0.7941341,1511,36
3168,17826,1853,3579,6,20400,0.93202907,3253,36
3169,17740,1209,2037,11,20503,-0.53577965,973,13
3170,19822,886,2416,1,20593,0.7570028,4059,36
3171,7421,3410,3420,25,7881,1.0697383,3006,36
3172,17735,1895,2036,1,20326,3.1842263,2678,36
3173,15560,3546,211,11,16909,1.5331421,2144,36
3174,7513,2898,3128,0,9996,29.04705,0,36
3175,21774,1366,1753,2,23043,-0.061361678,1728,36
3176,6711,840,1340,13,3910,1.4974564,3185,36
3177,9820,83,3684,1,10972,14.085235,0,36
3178,13425,661,973,1,15282,3.3891046,0,36
3179,16008,1564,3174,1,16892,1.6956328,0,36
3180,17072,1787,1733,8,17374,1.8848302,465,36
3181,12294,524,2768,5,15812,2.0827646,378,14
3182,9306,1682,198,1,12021,5.542395,0,36
3183,14802,1134,1978,8,16389,3.2276106,2517,36
3184,1463,2671,1113,10,1658,14.914817,1387,36
3185,11010,701,3030,10,8844,8.016601,3135,36
3186,14593,3393,717,1,18871,4.532871,475,36
3187,16374,421,2758,3,17520,4.106905,0,36
3188,11364,547,1546,1,16203,2.1175654,1307,36
3189,15732,921,458,13,8396,0.23071563,2345,36
3190,844,1250,681,4,262,6.1829348,0,36
3191,6681,1475,252,0,8959,4.781084,0,36
3192,255,189,1436,1,467,1.4346119,0,36
3193,9427,570,3517,1,11392,0.6745894,3990,36
3194,7465,1309,2700,8,11072,0.92284185,646,36
3195,11196,2150,621,49,10097,3.5434647,679,36
3196,2333,3236,3990,10,1902,5.9756265,1321,36
3197,4649,658,1712,6,3729,1.7828487,1352,36
3198,14895,597,647,13,14896,-0.012771964,1612,36
3199,10515,65,203,6,10969,1.2056979,764,36
3200,11102,1719,2473,2,13779,3.146988,3919,36
3201,1232,1574,615,4,1310,2.0194325,0,36
3202,16246,1168,748,9,18929,3.1406584,2463,36
3203,5941,194,3382,1,10139,1.7273409,0,36
3204,6809,165,46,6,8035,0.9651418,1996,36
3205,9892,112,704,2,11841,1.448019,4064,36
3206,11023,2373,3932,0,11629,9.602327,27,36
3207,6825,512,3266,7,8785,1.5365696,681,36
3208,10100,398,1852,1,10203,1.103718,789,36
3209,19488,1512,4034,25,18384,-0.2280662,2720,36
3210,13514,439,2808,2,13186,7.9332647,3454,36
3211,1916,98,397,10,1509,2.6585863,3893,36
3212,14025,2220,3026,1,15919,0.94089496,1581,36
3213,3227,888,1356,9,2198,5.3008795,1728,36
3214,5018,1246,2469,1,9034,1.8975116,613,36
3215,2130,726,2720,23,117,0.8070692,350,31
3216,18511,1057,3941,15,18662,0.78265196,2415,36
3217,8531,1500,3555,16,8890,10.27196,4109,36
3218,19263,2499,2091,15,19524,-0.62566155,753,36
3219,6006,3502,3968,2,7186,3.4379952,0,36
3220,15603,3547,794,1,17487,2.4464405,3958,36
3221,2324,1623,2195,24,1760,4.059437,948,36
3222,8543,769,850,8,10354,2.3204234,588,36
3223,21794,1386,1894,249,22899,0.17371678,1763,36
3224,4117,1802,820,6,5983,5.7066913,1553,36
3225,6717,2136,3123,170,5214,1.8489237,2796,36
3226,4431,3265,353,1,8270,5.6877255,0,36
3227,17089,1707,602,3,15837,28.662796,0,36
3228,16685,1944,870,1,20719,7.725756,0,14
3229,19478,1674,2454,1,19018,9.10963,1759,36
3230,9345,1290,1903,9,8391,1.4238331,1763,36
3231,16601,2265,1784,12,19736,1.2693235,3283,36
3232,17087,2407,3361,25,17700,-0.07410744,1612,36
3233,5162,2593,3005,5,5795,1.7203367,2682,36
3234,16674,237,1904,1,19288,4.353189,1464,36
3235,10800,812,3064,1,12524,5.8780775,0,36
3236,19157,1988,1768,13,19158,0.11759566,3883,36
3237,15932,2285,2766,0,14494,4.065721,3081,36
3238,2975,1563,2200,2,2931,1.4727882,3928,36
3239,11601,923,3515,9,12451,8.145172,3113,36
3240,18649,3479,110,189,18713,0.13246097,4075,36
3241,12143,1371,2701,2,12419,4.4426956,739,36
3242,15104,2838,1376,1,12448,8.185982,0,36
3243,8243,304,2715,-1,4481,5.7323666,0,36
3244,14053,589,2599,1,16683,5.1702175,1454,36
3245,2171,215,3925,24,1901,4.533058,0,36
3246,3374,3235,2953,5,2613,6.066496,0,36
3247,17844,3681,3023,23,17291,0.9552373,4300,36
3248,16811,2523,1686,10,22108,-0.075948894,914,36
3249,5118,356,3121,1,7958,2.1293104,0,36
3250,14840,707,850,10,17254,0.53554636,771,24
3251,6400,969,2441,1,6800,3.6557763,3780,36
3252,106,206,2433,9,79,1.3997079,2135,36
3253,17415,555,1487,13,16105,7.823241,3960,36
3254,19628,1509,1020,2,20224,0.90572876,1401,36
3255,8003,1017,1860,1,12265,3.6220243,0,36
3256,19503,1160,1786,15,21260,0.50687283,2407,36
3257,17636,2454,1017,15,19380,1.8073298,669,24
3258,6170,2772,1307,2,6547,1.5777684,2981,36
3259,19448,2316,2862,2,19232,1.2154459,1438,36
3260,12987,2166,2263,1,14634,4.199962,0,36
3261,1719,293,791,33,497,1.698577,2357,36
3262,20039,775,1653,1,19935,1.8283925,841,36
3263,8625,206,1241,1,10100,11.205562,0,36
3264,15348,1725,1807,24,16307,0.6184587,3455,36
3265,11018,2947,2701,3,13590,0.7469737,3419,36
3266,14233,1627,787,2,17511,4.9160256,3105,36
3267,834,1515,3518,1,867,5.698479,0,36
3268,4131,2175,2516,1,6944,16.026472,0,36
3269,678,1765,937,1,959,3.9390988,2674,36
3270,15131,911,3934,1,17714,2.4979181,0,36
3271,970,1574,3083,0,1405,15.311776,0,36
3272,16876,592,3496,1,17682,0.56287307,1986,36
3273,19572,2228,1923,6,19063,1.3377997,0,36
3274,19615,1034,2607,6,18319,1.5340652,3154,36
3275,8916,374,3155,0,8556,0.7792721,1653,36
3276,18777,3448,1673,2,20867,0.9521137,2088,36
3277,12254,476,641,8,14216,4.3217335,0,36
3278,11418,1429,177,5,9457,4.2198014,2976,36
3279,6821,2653,3758,13,10190,4.1248474,601,36
3280,7280,3368,2911,5,6436,4.249627,1620,36
3281,17479,3334,1910,4,18214,2.7552626,4265,36
3282,7189,1452,2989,1,9944,3.515699,0,36
3283,16520,3421,643,12,15254,0.54806685,4131,36
3284,10425,101,349,2,12595,0.50879407,4030,36
3285,4054,400,3071,1,2839,17.843872,0,36
3286,18876,725,201,1,20339,3.1880264,3288,36
3287,5294,1239,1087,11,1857,3.2791483,1857,36
3288,11477,1618,2690,11,13253,2.0691123,3090,36
3289,19830,2403,3059,1,16700,1.072525,381,36
3290,25624,1091,3904,12,19992,0.66680115,392,36
3291,19420,1877,720,1,20598,13.20833,3990,36
3292,15676,2287,3818,12,15590,3.6146338,2868,36
3293,1365,224,22,1,891,1.3302692,0,36
3294,9917,3989,3199,0,8560,8.160747,0,36
3295,3496,753,1133,6,2879,1.8063202,1536,36
3296,20714,1703,3866,14,22418,0.60589564,983,36
3297,8712,1679,403,5,7676,3.2294533,397,14
3298,21266,1378,795,34,21861,0.80418503,2547,36
3299,1067,2720,329,0,1377,8.222897,3984,36
3300,16841,3504,1797,6,18439,0.5349147,0,36
3301,3416,1487,1424,0,1077,5.562983,1354,36
3302,4390,609,3209,0,4878,6.2266426,0,36
3303,13741,1532,2318,1,13289,1.959747,2992,36
3304,13864,1389,1600,4,16360,3.17456,606,36
3305,20791,3656,2074,1,21765,3.103452,0,36
3306,5834,1327,2883,23,3183,4.994214,2358,36
3307,8026,1202,3438,8,9273,1.6712073,2152,36
3308,25352,2142,179,-1,13501,1.4590863,609,36
3309,2894,1343,3128,5,5424,6.76079,0,36
3310,7759,703,2379,2,10405,8.549915,0,36
3311,5142,309,2793,24,5681,1.2256099,1105,36
3312,14105,3634,431,1,15679,3.4158776,1523,36
3313,7485,951,3036,4,5770,4.939192,1767,24
3314,19157,1251,1905,282,21673,-0.52852815,1985,36
3315,6728,1386,3126,5,3938,2.447916,2992,36
3316,13604,2071,1871,2,14727,7.681588,3942,36
3317,2557,142,831,3,2418,1.7689619,194,13
3318,21622,1566,494,45,22739,-0.26275495,508,13
3319,19336,2547,3924,16,22814,3.013228,3351,36
3320,10169,772,3673,1,10273,5.8470106,0,36
3321,21582,1252,1978,1,22278,0.08685355,474,36
3322,4343,1118,3203,1,4465,5.806538,0,36
3323,21433,3120,814,11,21373,0.60585594,1819,36
3324,21002,1657,2958,25,20006,-0.5479335,103,14
3325,5636,38,1088,1,4937,1.8829739,3179,36
3326,14345,1707,2427,2,17705,1.050577,0,36
3327,4365,600,34,1,2185,7.943501,712,36
3328,16118,2522,3845,24,15697,0.28482273,4235,36
3329,15406,1988,3189,1,16921,4.942169,2232,36
3330,704,3004,834,1,46,1.1790748,2560,36
3331,5887,1311,1803,1,7739,8.460586,2979,36
3332,5967,2608,987,1,7436,6.7127776,0,36
3333,13199,50,1656,1,14220,1.8148459,640,36
3334,8632,1748,1297,0,9485,2.2581697,811,36
3335,8165,311,1860,5,6820,1.5519677,283,36
3336,18377,1856,1752,18,21851,0.5576866,4127,36
3337,2922,1758,3019,24,1538,4.2432413,1639,36
3338,2143,1147,678,6,1804,2.2286375,1785,36
3339,18930,2517,1690,60,22416,-0.23279662,3656,36
3340,225,3924,3182,1,1342,30.308323,4008,36
3341,20434,1422,1978,12,22122,0.10598713,2443,36
3342,18717,1716,735,1,20392,3.596794,0,36
3343,7436,2694,1052,9,6056,11.37983,615,36
3344,12972,718,1784,1,14654,1.417463,4241,36
3345,20532,2262,3388,24,19533,0.31090334,2586,36
3346,2175,384,2428,1,5848,0.6919061,4125,36
3347,10717,2898,2960,11,12809,1.7074463,2652,36
3348,14558,1485,48,4,12475,2.2384534,3198,36
3349,10421,2156,1964,6,12968,8.123927,4199,36
3350,18658,2510,757,13,22276,0.027745973,4332,36
3351,13694,761,606,32,14664,0.34145713,829,36
3352,2863,3251,772,5,4870,0.7367826,2942,36
3353,2240,833,3093,13,2448,1.9920253,1369,36
3354,10572,2231,1846,1,13092,2.9620435,3437,36
3355,10542,1581,3605,1,12863,1.4456927,727,36
3356,6333,1428,638,1,7168,3.524407,1772,36
3357,17720,858,2670,10,20866,2.2102602,842,36
3358,8856,3973,2963,4,11448,4.357836,0,36
3359,1871,1307,3118,9,1151,2.293123,2781,36
3360,8736,614,2975,0,12805,5.435995,0,36
3361,353,1418,1393,1,354,5.854492,1686,36
3362,14019,1458,3545,3,16286,2.5844958,4073,36
3363,7431,2217,2156,2,7209,2.1713128,2609,36
3364,4955,1378,1905,2,5773,4.9289956,0,36
3365,18937,3125,1793,2,20734,0.39528164,3489,36
3366,3427,1168,3285,12,1551,4.543867,1594,36
3367,15915,912,3574,1,16537,10.8985195,0,36
3368,3064,1565,925,1,1331,1.8945591,0,36
3369,13866,1723,3397,5,13506,1.3507907,3440,36
3370,8941,3466,1769,8,12022,0.47569925,710,36
3371,18037,2065,452,3,20259,11.033931,3280,36
3372,22520,1047,603,4,18121,1.541573,120,14
3373,16959,834,3770,1,16641,1.9184402,463,14
3374,13211,2882,2643,1,10149,1.2452334,0,36
3375,7696,1514,2360,12,5161,1.269198,2329,36
3376,15733,1393,3464,4,10779,1.5084637,674,36
3377,21965,2420,2749,10,23204,4.01987,0,36
3378,16305,3061,1699,1,17075,0.73170674,3427,36
3379,3264,556,2896,24,2169,1.3194038,3438,36
3380,4928,112,2411,24,3096,0.8315887,3199,36
3381,17567,2299,2893,5,20538,1.6059976,0,36
3382,12874,826,3345,11,12822,2.9456642,621,36
3383,8199,1466,396,-10,7430,1.0422877,3488,36
3384,15200,3345,2874,11,14097,3.796374,3320,36
3385,18466,1821,3693,1,19839,-0.09096949,1800,36
3386,18891,2050,1495,1,21207,1.2540685,0,36
3387,20228,2229,2094,1,20594,0.6849545,2006,36
3388,7099,1024,3606,90,7697,1.6207883,273,31
3389,10743,2268,2380,0,6248,5.2295322,1644,36
3390,5201,2993,2865,2,2758,1.5234375,3847,36
3391,4767,1322,2937,5,4080,3.9363515,1740,36
3392,17785,2703,1169,27,17629,0.50452834,4019,36
3393,11516,221,1060,7,13498,3.5140376,2228,36
3394,14626,1518,2696,6,18111,3.5595417,2901,36
3395,18035,1534,1151,63,17124,0.6563947,249,36
3396,13784,2186,3520,26,18549,-0.0012695,736,36
3397,2295,1483,922,24,1478,4.399888,2087,36
3398,2217,3363,804,2,1870,4.438731,2610,36
3399,245,803,975,1,1138,6.2266273,0,36
3400,3687,54,3148,0,3961,5.6832814,0,36
3401,8556,395,1781,5,5323,4.0876875,1227,36
3402,16918,1972,76,6,18501,1.9895936,1616,36
3403,7543,1373,2088,0,4863,2.0209107,1362,36
3404,19901,2330,3455,5,21024,1.4380726,0,36
3405,21094,1311,3064,13,21180,0.38762897,1797,36
3406,7392,852,383,1,6015,4.348613,0,36
3407,18792,3717,1799,9,18579,0.15348904,2593,36
3408,19714,2898,3529,2,21160,3.3699207,454,36
3409,6784,3297,3654,1,6673,1.2178968,0,36
3410,14373,1432,1111,0,17315,0.4192245,678,36
3411,15865,2230,2810,49,16246,1.2385123,1720,36
3412,24935,3546,3883,3,22291,3.9999554,1537,36
3413,5875,1249,2456,2,5391,0.8845308,243,36
3414,15558,2259,2228,1,16585,8.672791,0,36
3415,10798,1667,294,8,10500,1.2440149,3558,36
3416,21546,1730,2847,8,21597,0.79290885,2727,14
3417,17035,3529,1960,5,16736,1.0935487,0,36
3418,21623,3215,1694,2,22583,0.8747311,1254,36
3419,1220,767,1148,24,840,2.500719,3991,36
3420,18650,1073,2036,1,22208,0.75045604,0,36
3421,12203,1531,2813,3,15025,3.994468,1208,36
3422,11821,145,2430,1,15720,3.417204,0,36
3423,6613,3428,3739,1,11102,1.2469572,1247,36
3424,3545,140,322,24,3262,1.0036602,2367,36
3425,12188,772,2736,10,10986,3.0119224,1105,36
3426,13375,3546,857,0,19247,7.5742807,0,36
3427,15908,1049,1652,2,15245,0.83105934,4224,36
3428,4652,2660,1552,2,3502,3.851235,1867,36
3429,15329,1780,3430,1,18530,13.360796,0,36
3430,17844,2431,3602,6,18258,0.737868,1783,36
3431,9515,557,3096,7,8965,2.457468,298,13
3432,7297,2089,91,8,11643,3.7842526,1545,36
3433,16732,2187,312,99,16728,0.52456135,4279,36
3434,21477,1061,571,8,23087,-0.17717993,3993,36
3435,18247,1331,2713,6,19652,8.428633,0,36
3436,19757,1961,973,12,20297,-0.16347712,2081,36
3437,19519,463,2812,1,17428,3.8359573,0,36
3438,2672,1113,1643,1,1253,5.492639,0,36
3439,21947,1528,449,38,22657,0.3912749,716,24
3440,2489,85,241,2,1545,4.513074,0,36
3441,21058,2491,1976,3,23018,1.2369964,0,36
3442,18733,3725,502,2,18977,-0.19302064,1878,36
3443,15269,2050,2786,1,17924,1.3303419,0,36
3444,8679,1646,1705,2,6984,3.9366727,3939,36
3445,20342,2506,2764,11,22878,0.741331,4280,36
3446,628,259,886,1,950,4.365605,0,36
3447,19008,1073,3955,50,20874,-0.31762692,780,36
3448,9358,278,3675,1,8966,2.1164827,1594,36
3449,661,1374,2989,1,3513,5.6820827,511,36
3450,6248,867,195,1,8312,11.223396,0,36
3451,25606,700,688,3,18912,4.167943,1362,36
3452,16192,1349,3688,8,15826,6.3957334,1790,10
3453,20840,1279,768,5,21814,1.0464776,0,36
3454,7762,199,3635,0,5671,4.000331,0,36
3455,10934,1325,1008,1,11479,4.234938,0,36
3456,6342,928,149,0,9160,1.2246203,159,13
3457,8998,2068,3776,-3,7585,3.1635346,2481,36
3458,869,1777,980,3,357,6.360623,2289,36
3459,13928,683,2020,26,16743,0.7075813,1533,24
3460,16470,3955,2439,0,16997,5.4517922,0,36
3461,1653,1238,3282,2,1601,5.2685823,0,36
3462,5590,1715,392,23,3364,4.025145,2005,36
3463,16943,619,2295,49,18180,0.969128,371,36
3464,21498,1555,1530,10,21349,0.62389815,187,13
3465,8690,1626,1282,3,3895,1.9148535,0,36
3466,460,1609,1450,24,1310,5.6608744,0,36
3467,11644,423,2779,8,14106,2.763008,582,36
3468,11646,1548,2415,13,13364,0.3450404,3325,36
3469,12879,3010,3496,1,13937,7.7762637,0,36
3470,20037,1268,3560,10,22417,1.0777671,2574,36
3471,7661,1031,3090,48,13632,0.43390337,283,36
3472,17476,2285,3704,11,18567,0.73785466,4080,36
3473,736,1409,2782,0,3229,14.583782,0,36
3474,4361,3254,851,2,3392,5.2139897,0,36
3475,129,1385,3600,1,702,6.1300507,390,36
3476,18416,1252,1704,13,17496,0.15582594,4327,36
3477,14176,410,3862,11,15189,0.31013238,3006,36
3478,19088,678,3935,2,21928,1.5890397,0,36
3479,11351,435,3523,11,12699,2.6394749,314,36
3480,19832,3142,3751,12,22590,2.2264214,2450,36
3481,2028,2645,825,8,830,1.6226926,1668,36
3482,19835,1552,3820,3,20210,0.6813035,603,36
3483,15343,2361,1731,15,17151,3.1080718,859,36
3484,16032,2379,1587,12,18208,0.6168052,3401,36
3485,15089,115,616,115,19048,0.4412732,125,13
3486,14798,2104,1453,1,19596,2.292181,4044,36
3487,5329,2609,2924,13,5297,7.9313974,3133,36
3488,15309,1886,2276,11,17389,1.0329119,3387,36
3489,14881,3640,3006,1,15702,2.6566348,0,36
3490,14756,2135,3189,9,14702,1.3594782,629,36
3491,20653,1453,1706,2,22000,0.44391882,2227,36
3492,17957,272,1991,6,15339,1.0232601,0,36
3493,18431,1733,2510,1,22039,0.38292703,2379,36
3494,7725,803,2453,11,7209,3.613629,3333,36
3495,10292,3504,876,25,10709,0.120336324,3092,36
3496,8628,1996,883,2,9696,2.351172,2201,36
3497,18324,2347,2305,1,20117,1.2640036,0,36
3498,13996,2410,1497,20,17122,0.85408366,1580,36
3499,25784,1048,2418,24,10162,-0.9342604,786,36
3500,14042,419,1353,5,16786,6.794535,1509,36
3501,17080,2081,2939,1,17435,2.6732428,0,36
3502,2503,660,2425,24,814,2.144169,3541,36
3503,7453,1738,1232,9,7960,13.964718,1621,36
3504,16436,965,240,10,16831,0.38957807,0,36
3505,18775,1535,2475,1,16039,1.4449313,487,36
3506,14184,1685,2013,11,14519,0.29941136,315,13
3507,25577,2946,1689,6,18062,1.0063621,4125,36
3508,7962,664,1580,12,7241,1.1209295,909,36
3509,13163,2207,3197,20,16032,0.49749196,1361,10
3510,22501,2003,802,21,17489,0.43286583,4165,36
3511,3069,1252,1234,11,1553,2.1826572,1233,36
3512,3633,303,2923,9,3349,1.821231,0,36
3513,11073,1084,3900,30,11532,3.1624207,479,36
3514,12133,1795,3102,1,11190,5.0275583,1425,36
3515,4785,313,3004,1,6193,4.0264115,624,36
3516,4386,115,3007,10,4010,1.1069534,1975,36
3517,9115,1964,2966,2,10082,8.347877,4140,36
3518,18046,818,2124,5,19265,0.5818255,1599,36
3519,19442,2334,776,9,20791,1.1304673,1214,36
3520,1413,393,3304,1,667,5.7667766,1711,36
3521,7296,1310,3091,22,7290,12.560212,2376,36
3522,15417,1852,1537,9,16419,2.2161393,3296,36
3523,14698,3381,3040,0,9582,1.7481879,1316,36
3524,2258,1563,2497,1,1919,6.32722,0,36
3525,12100,1622,1155,1,13731,4.1570554,0,10
3526,15754,889,925,2,13035,0.85979766,4043,36
3527,20124,2952,1948,8,21790,1.940953,1625,36
3528,15065,1770,2640,1,17785,5.310457,3215,36
