,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
1388,30,4,194143,7,12,0,1,1,4,0,0,0,40,39,0
1389,46,4,212444,8,11,5,7,1,4,0,2,0,40,26,0
1390,32,4,235712,9,13,2,1,0,4,1,2,0,40,39,0
1391,37,4,174114,11,9,5,13,1,4,0,1,0,95,39,0
1392,27,6,34448,15,7,2,3,0,4,1,0,0,50,39,0
1393,19,4,115846,1,7,4,3,1,4,1,2599,0,40,39,0
1394,26,4,94034,11,7,2,12,5,2,0,3,0,35,39,0
1395,28,4,204205,15,10,4,1,3,4,0,1,0,40,39,0
1396,44,4,103917,14,15,0,10,1,1,0,1,0,40,39,0
1397,41,4,158418,11,9,6,7,4,4,0,0,1,40,39,0
1398,31,4,171110,11,7,4,12,4,4,0,0,0,28,39,0
1399,26,4,166332,11,7,4,5,1,4,1,1,0,44,39,0
1400,29,2,100381,15,10,4,1,4,2,0,0,0,40,39,0
1401,42,2,185316,11,9,5,11,4,4,0,1,0,40,39,0
1402,44,2,233234,15,10,2,11,0,4,1,0,0,48,39,1
1403,21,7,31328,15,10,4,8,1,4,0,0,0,40,39,0
1404,63,6,185605,5,4,2,5,0,4,1,7044,0,54,39,1
1405,34,2,89728,15,10,2,11,0,4,1,1,0,40,39,0
1406,56,4,126128,11,7,0,4,1,4,1,0,1,50,39,0
1407,73,4,108250,11,9,0,13,4,4,0,2,0,31,39,0
1408,26,4,125139,15,10,2,1,1,4,0,0,0,40,39,0
1409,39,4,179730,15,10,4,1,1,4,1,0,0,40,39,0
1410,26,4,222267,15,10,0,5,1,4,1,1,0,40,39,0
1411,38,7,89208,15,10,2,11,0,4,1,1,0,89,39,1
1412,27,4,142648,15,10,0,14,3,4,1,0,0,40,39,0
1413,45,4,228503,12,14,4,10,1,4,0,0,0,40,39,0
1414,64,4,119109,7,12,2,4,0,4,1,1,0,40,39,0
1415,24,4,139829,15,10,4,12,3,1,0,0,0,20,39,0
1416,45,4,106825,9,13,2,4,0,4,1,0,0,60,39,1
1417,32,4,138416,5,3,0,5,1,4,1,1,0,40,39,0
1418,45,2,92313,15,10,2,1,0,2,1,1,0,40,39,0
1419,32,4,197517,9,13,0,1,4,1,0,1,0,33,30,0
1420,46,4,145029,11,7,5,12,4,4,0,0,1,40,39,0
1421,52,4,91020,9,13,2,10,0,4,1,1,0,60,39,1
1422,37,7,98365,15,10,5,8,1,4,0,1,0,56,39,0
1423,43,4,199770,11,7,0,8,1,4,1,0,0,40,39,0
1424,47,4,66519,11,7,2,6,0,4,1,2,0,60,39,1
1425,31,4,138219,15,10,2,1,0,2,1,0,0,40,39,0
1426,27,4,143832,9,13,2,3,0,4,1,0,0,53,39,0
1427,25,4,235382,15,10,4,12,2,1,1,0,0,40,39,0
1428,37,1,163056,11,9,2,1,0,4,1,99903,0,40,39,1
1429,47,4,161724,11,9,0,1,5,4,0,0,0,38,39,0
1430,47,4,162843,11,9,6,9,4,4,0,2,0,40,39,0
1431,59,6,106997,9,13,6,4,1,4,0,0,0,54,39,0
1432,46,6,217586,9,13,2,3,0,4,1,1,0,49,39,1
1433,54,4,218745,8,11,0,7,1,4,1,1,0,48,39,0
1434,29,4,94119,7,12,2,1,5,1,0,5194,0,34,30,0
1435,39,6,64311,11,9,2,3,0,4,1,0,0,40,39,0
1436,24,4,207320,11,9,2,7,0,4,1,0,0,40,39,0
1437,30,1,113051,15,10,4,1,1,4,0,1,0,40,39,0
1438,22,4,53794,11,7,4,5,1,4,0,2,0,30,39,0
1439,35,2,51481,15,10,4,8,3,4,1,1,0,40,39,0
1440,50,4,157274,5,4,2,3,0,4,1,1,0,40,39,1
1441,30,4,188588,9,13,0,4,1,4,0,2,0,49,39,0
1442,23,4,95232,15,10,4,12,1,4,1,0,1,40,39,0
1443,55,4,201162,9,13,5,9,4,4,0,1,0,40,39,0
1444,39,4,73680,9,13,2,5,0,4,1,3,0,40,39,0
1445,43,4,217768,9,13,5,4,4,4,0,2,0,40,39,0
1446,62,4,92537,12,14,0,10,1,4,0,0,1,40,39,0
1447,34,4,176935,1,7,2,5,3,4,1,1,0,52,39,0
1448,43,4,49762,11,7,2,6,0,4,1,0,0,47,39,0
1449,60,4,183918,5,6,2,8,0,4,1,0,0,40,39,0
1450,25,4,185756,11,7,4,12,1,4,1,0,0,40,39,0
1451,45,7,115911,9,13,4,1,1,4,0,0,0,40,39,0
1452,20,4,125278,15,10,4,1,3,4,1,4,0,22,39,0
1453,53,4,98942,9,13,6,4,1,4,0,99999,0,40,39,1
1454,58,4,189198,11,9,2,1,0,4,1,0,1,40,39,1
1455,28,4,106873,11,7,4,12,1,1,0,0,0,40,39,0
1456,55,6,200515,12,14,2,3,0,4,1,0,1,40,39,1
1457,38,4,112189,3,2,2,14,0,4,1,2,0,40,39,0
1458,36,4,84573,15,10,2,14,0,4,1,0,0,46,39,1
1459,22,4,364184,0,5,4,3,3,4,1,0,0,40,39,0
1460,60,6,149439,11,9,4,3,1,4,1,0,0,40,39,0
1461,37,4,140646,15,10,2,1,5,4,0,0,0,40,39,0
1462,63,4,117879,1,7,6,3,1,4,1,0,0,30,39,0
1463,53,4,215809,11,9,2,12,0,2,1,1,0,40,39,1
1464,60,4,202480,11,9,4,8,1,2,1,1,0,30,39,0
1465,29,4,123800,9,13,2,3,0,4,1,1,0,52,39,0
1466,26,4,221731,9,13,4,10,4,1,0,0,0,35,0,0
1467,24,4,233018,15,3,4,8,3,1,1,0,0,40,39,0
1468,38,4,104631,14,13,2,4,0,1,1,99999,1,51,36,1
1469,21,4,99245,9,13,4,10,1,4,0,0,0,40,39,0
1470,45,4,115189,8,11,0,12,4,1,0,1,0,35,39,0
1471,58,6,169222,11,9,2,14,0,4,1,0,0,48,39,0
1472,46,4,123122,15,10,0,4,4,4,0,0,0,27,39,0
1473,49,2,61267,9,13,2,10,5,4,0,1,0,88,39,0
1474,53,4,164446,11,9,2,1,5,4,0,2,0,40,39,1
1475,22,0,128902,11,7,2,5,0,4,0,0,0,28,39,0
1476,25,4,216696,8,11,2,7,0,4,1,1,0,40,39,0
1477,28,4,148490,1,7,2,3,0,4,1,0,0,40,39,0
1478,39,4,119999,15,10,5,8,1,2,0,0,0,40,39,0
1479,22,4,179127,1,7,4,1,1,4,1,0,0,38,39,0
1480,23,4,128003,5,4,4,7,3,2,1,2424,0,40,39,0
1481,21,4,168924,15,10,4,1,3,4,0,1,0,19,39,0
1482,21,4,130767,11,9,4,1,1,2,0,2,0,40,39,0
1483,32,4,111151,9,13,2,10,0,4,1,99999,2017,40,39,1
1484,19,4,214545,11,7,4,8,3,4,1,2,1,25,39,0
1485,67,4,193045,9,13,2,10,5,4,0,1,0,33,39,0
1486,64,4,147103,11,9,2,8,5,4,0,1,0,40,39,0
1487,33,4,132085,4,3,2,5,0,4,1,0,0,40,39,0
1488,18,4,154867,2,7,4,8,3,4,0,1,0,18,39,0
1489,41,4,87816,11,9,2,4,0,4,1,0,0,60,39,0
1490,34,4,80457,15,10,2,12,0,4,1,0,0,54,39,1
1491,30,4,186428,8,11,4,1,4,1,0,0,0,37,30,0
1492,21,4,230360,1,7,4,5,3,4,1,3,0,32,39,0
1493,32,4,229027,11,9,4,3,1,4,1,0,0,37,39,0
1494,32,4,104409,8,11,2,10,0,4,1,0,0,44,39,0
1495,28,4,207839,9,13,4,10,1,4,0,1,1,40,39,0
1496,29,5,142991,15,10,4,4,3,4,1,1,0,60,39,0
1497,23,0,138221,0,5,4,8,1,4,1,1,0,40,39,0
1498,34,7,71972,11,7,4,3,1,4,1,0,0,40,39,0
1499,21,4,166433,9,13,4,10,3,4,1,1,0,20,39,0
1500,37,4,102215,15,10,4,3,1,4,1,0,0,40,39,0
1501,61,4,141555,9,13,2,10,0,4,1,7473,1,47,39,1
1502,18,4,272183,15,10,4,5,3,4,0,0,0,13,39,0
1503,28,6,224037,11,7,2,4,0,4,1,4735,0,49,39,0
1504,21,4,210262,9,13,4,8,3,4,0,1,0,24,39,0
1505,24,4,92311,15,10,2,8,5,1,0,1,0,40,30,0
1506,36,4,97576,11,9,2,3,0,4,1,1,0,40,39,1
1507,48,1,120290,8,11,2,3,0,4,1,0,1951,40,39,1
1508,27,4,187246,8,11,4,13,3,4,0,0,0,40,39,0
1509,45,4,165434,15,10,2,1,5,4,0,0,0,40,39,1
1510,32,4,147919,9,13,2,0,5,4,0,1,0,60,39,1
1511,42,4,179306,7,12,2,5,0,4,1,0,1,88,39,0
1512,32,4,82772,11,9,4,14,3,1,1,1,0,40,39,0
1513,38,2,121557,12,14,0,10,1,4,0,0,0,40,39,0
1514,40,4,103272,15,10,2,3,0,4,1,0,0,48,39,1
1515,28,4,165118,12,14,4,10,1,4,0,0,0,40,39,0
1516,65,4,211233,11,7,6,12,1,4,1,2,0,27,39,0
1517,31,4,85741,11,9,4,1,3,4,0,3,0,40,39,0
1518,30,4,241251,11,9,4,7,1,2,1,1,0,40,39,0
1519,37,4,180034,11,7,5,7,1,4,0,2,0,40,39,0
1520,28,4,217929,11,7,4,8,3,4,0,1,1,40,39,0
1521,26,1,142728,15,10,4,1,1,4,0,1,0,40,39,0
1522,58,5,90045,5,4,2,12,0,4,1,0,0,54,39,0
1523,17,4,100525,11,7,4,12,3,4,0,1,0,40,39,0
1524,55,0,74748,9,13,2,0,0,4,1,99618,0,36,39,1
1525,66,0,103239,11,9,2,0,0,4,1,0,0,4,39,1
1526,41,4,108541,11,7,0,12,1,2,1,0,0,40,39,0
1527,20,6,224267,5,4,4,5,3,4,1,0,0,30,39,0
1528,64,7,76055,9,13,0,4,1,4,1,0,0,40,39,0
1529,36,6,109721,9,13,2,5,0,1,1,0,0,47,0,0
1530,46,5,26109,11,7,6,5,4,4,0,99999,0,85,39,1
1531,39,5,121647,1,7,2,12,0,4,1,2,0,48,39,1
1532,42,4,91424,11,9,2,1,5,1,0,1,0,34,30,0
1533,51,4,111573,11,9,0,3,1,4,1,0,0,48,39,0
1534,24,4,181899,11,7,4,8,3,4,0,1,0,24,39,0
1535,44,0,85760,15,10,4,5,4,4,0,0,0,40,39,0
1536,42,7,96276,15,10,0,1,5,4,0,3,0,40,39,0
1537,60,4,210532,5,4,4,5,1,4,1,1,0,40,39,0
1538,29,4,229270,11,9,4,7,3,4,1,0,0,49,39,0
1539,31,4,157099,4,3,4,10,1,4,0,0,0,40,39,0
1540,24,4,58680,1,7,4,8,3,4,0,0,0,40,39,0
1541,39,4,108214,8,11,2,13,5,4,0,0,0,45,39,0
1542,30,4,115820,11,9,4,13,1,4,0,3,1,40,39,0
1543,44,2,164030,12,14,2,10,0,4,1,7644,0,40,39,1
1544,26,7,119092,9,13,4,10,3,4,1,0,0,60,39,0
1545,63,6,204109,15,10,2,3,0,4,1,0,0,46,39,0
1546,30,2,102630,15,10,4,1,3,4,1,0,0,40,39,0
1547,61,0,126451,7,12,2,0,0,1,1,3208,0,40,39,1
1548,28,4,118565,15,10,4,1,3,2,0,0,0,40,39,0
1549,28,4,215082,15,10,4,12,3,4,1,0,0,21,39,0
1550,58,4,153155,0,6,2,14,0,4,1,0,0,40,39,0
1551,50,4,127569,15,10,0,3,1,4,1,0,0,40,39,0
1552,26,4,151185,11,7,2,6,0,4,1,1,0,40,39,0
1553,30,4,107645,11,7,0,5,3,4,0,0,0,59,39,0
1554,31,4,212796,9,13,0,4,4,4,0,0,0,40,39,0
1555,31,0,128088,11,7,2,5,0,1,1,0,0,50,39,0
1556,39,4,119615,9,13,2,12,0,4,1,0,0,52,39,0
1557,55,4,224995,11,9,2,8,5,4,0,3,0,28,39,1
1558,38,4,78970,12,14,2,4,0,4,1,1,1,45,39,1
1559,48,4,114074,7,12,2,1,0,2,1,1,0,40,39,0
1560,24,4,183959,0,3,4,9,4,2,0,0,1,5,39,0
1561,44,4,189764,12,14,5,10,1,2,1,2,0,40,39,0
1562,58,6,35367,11,7,2,3,0,4,1,0,0,53,39,0
1563,66,4,177498,11,9,2,3,0,4,1,0,0,40,39,0
1564,51,2,182757,8,11,4,11,1,4,1,1,0,45,39,0
1565,53,6,101541,5,4,2,3,0,2,1,1,0,40,39,0
1566,51,4,209232,9,13,2,3,0,4,1,0,0,49,39,1
1567,19,4,80114,9,13,4,1,1,4,1,0,0,40,39,0
1568,39,4,131583,11,7,2,5,0,2,1,0,0,60,39,0
1569,52,4,190200,7,12,2,3,0,4,1,3,1915,60,39,1
1570,43,4,115219,1,7,0,14,1,4,1,1,0,40,39,0
1571,19,4,103121,11,9,4,1,3,2,0,0,0,40,39,0
1572,30,4,137444,7,12,4,8,4,4,0,1,0,40,39,0
1573,44,6,227971,8,11,2,4,0,4,1,2956,0,44,39,1
1574,31,4,137677,11,9,2,3,0,4,1,1,0,40,39,0
1575,40,6,161689,11,9,2,3,0,4,1,1383,0,41,39,0
1576,39,4,177600,15,10,2,7,0,1,1,0,2105,40,39,1
1577,52,5,144599,15,10,2,4,0,4,1,0,0,45,39,1
1578,40,2,223510,12,14,2,10,0,4,1,0,1926,40,39,1
1579,50,6,174541,9,13,2,4,0,4,1,99615,1,60,39,1
1580,21,4,121334,9,13,4,0,3,4,0,0,1,16,39,0
1581,60,6,183771,15,10,2,3,0,4,1,0,1,44,39,0
1582,29,4,239475,15,10,4,8,3,2,0,0,0,40,39,0
1583,56,4,197200,9,13,6,10,4,4,0,5,1,28,39,1
1584,53,4,204977,9,13,2,6,0,4,1,2,1,50,39,1
1585,41,4,128084,15,10,2,12,0,4,1,3,0,60,39,1
1586,31,7,70482,9,13,2,10,5,4,0,2,0,40,39,1
1587,33,4,182295,11,9,4,13,1,4,1,0,0,51,39,0
1588,54,7,113459,7,12,2,12,0,4,1,0,0,40,39,0
1589,34,4,187292,9,13,4,12,1,4,1,0,0,40,39,0
1590,52,4,192593,9,13,0,3,1,4,1,0,0,40,39,1
1591,51,4,139485,12,14,2,4,0,4,1,8095,0,46,39,1
1592,32,4,130034,11,7,2,5,3,0,1,2,1,60,39,0
1593,32,2,94249,9,13,2,10,0,1,1,0,0,53,0,1
1594,32,4,90605,11,9,4,7,1,1,1,0,0,40,39,0
1595,34,4,205500,11,9,2,7,2,4,1,1,1,36,26,0
1596,28,4,143563,15,10,2,8,0,2,1,0,0,40,39,0
1597,46,7,40925,8,11,0,11,1,4,1,0,0,48,39,0
1598,40,4,110358,9,13,0,10,4,4,0,15222,0,35,39,1
1599,43,0,115853,11,7,2,5,0,2,1,0,0,83,39,1
1600,54,4,176992,1,7,4,7,1,2,1,2200,1,40,39,0
1601,41,4,104096,9,13,2,10,0,4,1,0,0,45,39,1
1602,24,4,166496,15,10,0,8,4,4,0,0,0,40,39,0
1603,55,4,92249,15,10,2,3,0,4,1,2,0,40,39,0
1604,27,4,133911,9,13,4,10,3,4,1,0,0,41,39,0
1605,27,4,194980,15,10,4,10,3,4,0,0,1,24,39,0
1606,43,4,52658,15,10,4,14,1,4,1,2,0,40,39,0
1607,25,0,60110,9,13,4,5,1,1,1,0,0,21,39,0
1608,39,5,81960,15,10,2,5,0,4,1,0,0,60,39,1
1609,54,4,50734,11,9,2,7,0,4,1,3544,0,40,39,0
1610,30,4,152172,9,13,2,4,5,4,0,0,0,40,39,1
1611,27,4,211802,15,10,2,12,0,4,1,0,0,40,39,0
1612,57,6,222676,4,3,2,3,0,4,1,2,0,48,39,1
1613,51,4,93029,11,9,2,7,0,4,1,0,0,40,39,0
1614,21,4,106978,11,7,4,6,1,4,0,0,0,40,39,0
1615,24,4,172366,9,13,4,12,1,4,1,0,0,40,39,0
1616,63,4,163085,6,5,2,10,0,4,1,15330,0,40,39,1
1617,56,4,165740,11,9,4,8,1,2,0,0,0,40,39,0
1618,31,7,120342,9,13,4,4,1,4,0,1,0,40,39,0
1619,52,4,206458,15,10,0,7,1,4,1,0,0,40,39,0
1620,60,4,94373,11,7,4,0,1,4,0,3,0,33,39,0
1621,66,6,125540,5,4,0,8,1,4,1,0,0,40,39,0
1622,52,4,171203,11,9,2,7,0,4,1,0,0,49,39,1
1623,34,4,121444,15,10,4,12,1,4,1,2,0,51,39,0
1624,63,6,112828,11,7,0,5,1,2,1,0,0,46,39,0
1625,51,4,130697,11,9,2,14,0,1,1,1,0,40,39,1
1626,21,4,218561,11,9,2,12,0,4,1,0,0,18,39,0
1627,47,1,106787,9,13,0,10,1,4,1,0,0,40,39,1
1628,57,4,214523,15,10,2,7,0,4,1,0,0,40,26,0
1629,21,6,167283,9,13,4,12,3,4,1,1,0,60,39,0
1630,34,4,88440,12,14,4,4,1,4,0,3,1,40,39,0
1631,63,6,196547,6,5,2,5,0,4,1,0,0,42,39,1
1632,32,7,120712,15,10,4,1,1,4,0,2,0,46,39,0
1633,29,4,199858,1,7,4,8,4,4,0,0,0,31,39,0
1634,20,4,98808,15,10,4,3,1,4,1,0,0,40,39,0
1635,26,4,104663,11,9,4,1,1,2,0,0,0,40,39,0
1636,39,4,212806,9,13,2,10,0,4,1,0,0,54,39,0
1637,31,4,146990,11,9,2,11,0,4,1,2,0,40,39,0
1638,32,4,94098,11,9,2,4,5,4,0,15173,0,40,39,1
1639,32,4,236401,11,9,2,7,0,2,1,0,1,40,39,1
1640,22,4,132634,7,12,4,1,1,4,0,0,0,39,39,0
1641,20,4,173629,15,10,4,1,4,4,0,0,0,29,39,0
1642,68,4,113209,11,7,2,3,0,4,1,0,0,28,39,0
1643,22,4,182668,11,7,2,14,0,4,1,0,0,40,39,0
1644,21,4,92279,15,10,4,13,3,4,0,1,0,40,39,0
1645,34,7,96244,7,12,2,11,3,2,1,1,0,40,39,0
1646,62,0,146518,0,6,0,0,1,4,0,1,0,10,39,0
1647,33,4,147873,11,7,4,8,1,4,0,0,0,49,39,0
1648,21,4,61288,11,7,4,12,3,4,1,0,0,40,39,0
1649,29,4,105171,8,11,2,10,5,4,0,1,0,40,39,0
1650,49,6,175384,11,9,3,14,4,1,1,0,1,40,39,0
1651,63,4,92140,11,9,2,4,0,4,1,1,1895,60,39,1
1652,31,4,101712,15,10,2,14,0,1,1,1,0,40,39,0
1653,28,4,227835,9,13,2,10,5,4,0,2,0,46,39,0
1654,72,0,86833,15,10,0,0,5,4,0,0,0,7,39,0
1655,25,4,93910,11,9,4,13,1,4,0,0,0,40,39,0
1656,30,4,201054,11,9,4,7,3,4,1,2,0,40,39,0
1657,34,6,82356,11,7,2,3,0,4,1,0,0,60,39,0
1658,26,4,202858,11,9,4,7,1,2,1,0,0,40,39,0
1659,46,5,98047,9,13,2,4,0,4,1,0,1915,49,39,1
1660,55,7,94787,8,11,4,3,1,4,1,0,1,40,39,0
1661,31,4,220347,15,10,2,7,0,4,1,0,0,61,39,0
1662,61,0,119605,4,15,2,0,0,4,1,1,1856,40,39,1
1663,45,6,142802,11,7,4,12,1,4,1,0,0,53,39,0
1664,28,4,197878,11,7,4,8,4,4,0,0,0,40,39,0
1665,22,4,114727,9,13,4,4,1,2,0,2,1,40,39,0
1666,58,6,175857,11,7,2,0,5,4,0,3,0,13,39,0
1667,18,4,71133,9,13,4,10,3,4,0,0,0,14,39,0
1668,31,2,204087,8,11,2,3,0,4,1,0,0,40,39,0
1669,28,4,184853,8,11,4,10,3,4,0,0,0,34,39,0
1670,30,4,144992,15,10,4,13,1,4,1,1,0,47,39,0
1671,17,2,97687,0,6,4,3,3,4,1,0,0,31,39,0
1672,49,7,48877,15,10,2,13,0,4,1,1,0,46,39,0
1673,57,4,147138,12,14,2,4,5,2,0,0,0,36,39,1
1674,27,4,137628,11,9,2,1,5,4,0,0,0,40,39,0
1675,49,5,69072,9,13,0,4,1,4,0,0,0,61,39,0
1676,62,4,189619,15,10,2,3,0,4,1,1,0,40,39,0
1677,63,5,73576,11,9,2,5,0,2,1,0,0,40,39,0
1678,56,4,91043,11,9,2,3,0,1,1,1,0,40,39,1
1679,65,4,100365,11,9,2,14,0,4,1,0,0,52,39,1
1680,45,4,151274,9,13,2,10,0,4,1,0,0,51,39,0
1681,35,4,222178,9,13,0,1,1,4,0,0,0,47,39,0
1682,20,4,173278,8,11,4,10,3,4,0,3,0,10,39,0
1683,59,6,195384,15,10,0,5,1,4,1,0,0,11,39,0
1684,58,4,159765,11,7,0,12,4,4,0,1,0,40,39,0
1685,36,4,105300,9,13,2,10,0,1,1,0,1,40,39,1
1686,23,4,202503,0,6,4,6,3,4,1,3,0,40,39,0
1687,56,4,110468,11,9,4,3,1,4,1,2,0,46,39,0
1688,48,1,118067,9,13,2,10,0,4,1,1,0,40,39,1
1689,53,4,66844,9,13,2,1,0,4,1,0,0,40,39,0
1690,28,4,161838,8,11,2,13,5,4,0,0,0,34,39,0
1691,28,4,53796,15,10,4,14,1,4,1,2,0,94,39,0
1692,54,4,157925,5,4,2,8,0,2,1,0,0,40,39,0
1693,57,4,96003,15,10,2,7,0,4,1,14915,0,51,39,1
1694,49,4,166027,11,9,6,1,4,4,0,15538,0,45,39,1
1695,40,0,122529,14,15,2,0,5,4,0,1,1,3,39,0
1696,43,4,134678,15,10,4,3,1,4,1,0,0,40,39,0
1697,28,4,95550,11,7,4,5,4,4,0,0,0,40,39,0
1698,61,0,177439,9,13,2,0,0,4,1,0,0,45,39,1
1699,40,2,83788,15,10,4,1,1,4,0,1,0,40,39,0
1700,40,4,215917,15,10,5,8,1,4,0,1,0,47,39,0
1701,17,4,181528,15,10,4,8,3,4,0,0,0,13,39,0
1702,35,1,126689,11,9,0,4,1,4,0,2,0,40,39,0
1703,34,4,167901,8,11,0,13,4,4,0,0,0,35,39,0
1704,40,4,134600,14,15,2,10,0,1,1,1,0,40,39,1
1705,33,4,207092,9,13,4,8,1,2,0,1,0,45,0,0
1706,31,4,184804,15,10,2,7,0,4,1,0,1,61,39,1
1707,50,5,127753,11,9,2,4,0,4,1,99932,0,48,39,1
1708,23,4,165688,9,13,4,10,3,4,1,0,0,49,39,0
1709,41,4,92121,9,13,2,10,0,1,1,1,0,46,30,1
1710,33,4,57460,15,10,2,1,5,4,1,4695,0,44,39,0
1711,30,4,135352,9,13,2,4,5,4,0,0,0,40,39,0
1712,23,4,203786,9,13,4,4,1,4,0,2,0,54,39,0
1713,25,4,109457,15,10,2,10,0,1,1,2,0,40,39,0
1714,23,4,158399,15,10,4,5,3,4,1,0,0,40,39,0
1715,40,4,98457,8,11,2,10,0,4,1,1,0,40,39,1
1716,63,2,106450,3,3,6,8,4,4,0,2,0,40,39,0
1717,36,4,56602,14,15,2,10,0,4,1,0,0,51,39,1
1718,62,4,94456,15,10,2,3,0,4,1,0,0,45,39,1
1719,47,4,86868,11,9,2,3,0,2,1,0,0,40,39,1
1720,50,4,84580,9,13,0,4,4,2,0,99870,0,40,39,1
1721,37,4,98075,15,10,2,14,0,4,1,0,0,40,39,1
1722,46,4,219612,11,9,2,3,0,4,1,0,0,54,39,1
1723,29,4,109887,9,13,0,10,1,4,0,0,0,40,39,0
1724,71,4,117051,11,9,6,9,4,2,0,14951,0,40,39,0
1725,48,4,181327,15,10,5,1,1,4,0,0,0,40,39,0
1726,51,4,135164,11,9,2,14,0,2,1,0,1,40,39,0
1727,47,2,98467,15,10,4,11,4,4,0,0,0,40,39,0
1728,21,4,221576,15,10,4,1,3,4,0,0,0,40,39,0
1729,75,0,188223,11,9,4,0,1,2,0,2658,0,11,39,0
1730,28,4,147696,11,9,0,10,1,4,1,0,0,40,39,0
1731,35,4,225624,9,13,2,3,0,1,1,0,0,48,19,0
1732,29,4,220148,11,9,4,7,1,4,0,0,1,40,39,0
1733,25,4,186379,7,12,4,13,1,4,1,1,0,33,39,0
1734,30,4,177902,11,9,2,7,0,4,0,0,0,48,39,0
1735,33,4,202165,11,9,2,3,0,4,1,1,1908,40,39,1
1736,31,4,223226,9,13,2,10,0,4,1,0,0,40,39,0
1737,38,4,209573,8,11,2,3,0,4,1,2,1945,50,39,0
1738,35,2,95927,11,9,0,1,4,1,0,0,0,35,39,0
1739,27,4,183962,9,13,2,4,0,4,1,0,1,60,39,0
1740,41,4,131228,15,10,2,1,0,4,1,0,0,55,39,0
1741,56,2,140485,11,9,0,1,4,4,0,3,0,40,39,0
1742,32,4,192248,9,13,5,1,1,4,0,0,0,40,39,0
1743,46,6,91553,15,10,5,12,4,4,0,0,0,47,39,0
1744,39,1,105397,7,12,4,14,3,4,1,1,0,40,39,0
1745,30,4,95373,15,10,2,13,5,1,0,0,0,40,39,0
1746,63,4,211038,5,5,6,7,1,4,0,2,0,40,39,0
1747,25,4,181579,15,10,4,8,3,4,0,0,0,14,39,0
1748,48,4,242151,0,6,4,14,1,4,1,1,0,40,39,0
1749,28,4,269578,9,13,2,4,1,4,1,0,0,40,39,0
1750,47,6,184594,11,9,2,3,0,2,1,0,0,67,39,0
1751,40,4,131006,9,13,2,10,4,4,0,15149,0,56,39,1
1752,29,4,198598,11,7,2,5,0,4,1,0,0,40,39,0
1753,53,5,43869,11,7,2,5,0,4,1,0,0,60,39,0
1754,49,4,233332,9,13,4,4,1,4,1,0,0,40,39,0
1755,27,4,219135,11,7,4,1,1,4,1,0,1,61,39,0
1756,60,4,96095,15,10,2,7,0,4,1,0,0,40,39,1
1757,44,4,133387,11,7,5,6,1,2,0,0,0,40,39,0
1758,25,4,73486,15,10,2,13,5,4,0,2925,0,40,39,0
1759,25,6,125283,11,9,4,3,1,4,1,0,1,40,39,0
1760,55,4,165483,15,10,0,3,1,4,1,0,0,40,39,0
1761,36,0,116921,15,4,2,5,5,2,0,4,0,30,39,1
1762,36,4,71487,15,10,5,7,1,2,1,0,0,40,39,0
1763,52,2,52149,8,11,0,10,4,4,0,3,0,40,39,0
1764,31,4,210801,9,13,0,3,1,4,1,0,1,40,39,0
1765,20,2,101968,15,10,4,8,1,4,1,0,0,29,39,0
1766,57,4,73868,11,9,0,8,1,4,1,0,1,40,39,0
1767,64,4,210228,5,9,2,7,5,2,0,0,0,40,39,0
1768,38,4,101611,11,7,4,8,1,4,0,1,0,51,39,0
1769,41,4,61470,15,10,2,1,0,4,1,0,0,40,39,0
1770,36,4,112350,11,7,2,14,0,4,1,0,0,47,39,0
1771,21,4,183559,9,13,4,0,3,4,0,2,1,24,39,0
1772,27,4,112831,9,13,2,10,0,4,1,1,0,40,39,0
1773,61,6,118724,9,13,2,4,0,4,1,1,0,40,39,0
1774,52,7,142881,9,13,2,10,5,1,0,1,0,31,39,0
1775,54,4,115759,15,10,5,3,1,2,1,0,0,40,39,0
1776,34,4,78064,9,13,4,10,1,4,0,1,0,43,39,0
1777,58,4,169207,11,9,2,4,0,4,1,0,1811,50,39,1
1778,48,4,178617,15,10,0,13,1,4,0,2507,0,48,39,0
1779,58,4,102275,11,7,5,14,1,4,1,0,0,40,39,0
1780,46,4,130998,11,9,2,3,0,4,1,0,0,48,39,1
1781,30,4,139475,15,10,2,3,0,4,1,1,0,40,39,0
1782,32,4,190024,11,9,2,1,0,4,1,2,0,40,39,1
1783,33,4,224077,9,15,0,0,1,4,0,0,0,32,39,0
1784,55,6,34623,5,4,2,3,0,4,1,0,0,40,39,0
1785,49,2,100224,5,9,2,7,5,1,0,0,0,40,39,0
1786,27,4,135277,9,13,2,4,0,4,1,0,0,60,39,1
1787,57,4,188641,9,13,2,12,5,4,0,1,1,13,39,1
1788,34,4,111828,15,10,2,14,0,4,1,0,0,60,39,0
1789,38,4,227085,9,13,0,10,4,4,0,3,0,36,39,0
1790,56,4,107264,15,10,2,4,0,4,1,99694,0,40,39,1
1791,49,4,172478,15,10,2,7,0,2,1,0,0,40,39,1
1792,50,6,192187,9,13,2,10,0,4,1,1,0,87,39,1
1793,46,2,165604,5,3,2,3,0,4,1,7610,0,40,39,1
1794,42,0,78760,15,10,0,5,4,4,0,0,1,26,39,0
1795,47,4,156391,9,13,2,12,0,4,1,0,0,60,39,1
