,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
2504,3584,949,3981,24,1188,3.354981,735,36
2505,19307,1813,700,9,20458,8.933823,593,36
2506,17337,1603,2176,5,18414,2.0146945,2269,36
2507,14240,770,489,3,15711,0.5852523,0,36
2508,14780,1184,646,27,15776,0.19831897,0,36
2509,19916,1599,549,26,21193,1.3695252,1670,36
2510,19175,1551,2822,2,17707,11.366384,0,36
2511,10444,2046,2240,2,16715,0.7860952,0,36
2512,21292,1300,4019,2,16863,1.8954351,1701,36
2513,18538,1856,2055,1,16850,3.24138,1654,36
2514,11120,3446,2923,5,11986,4.221862,1916,36
2515,8268,1170,2905,1,10621,3.0473158,1500,36
2516,9675,1562,2849,9,7743,2.2399004,166,4
2517,20694,3451,929,1,19864,3.682564,4166,36
2518,4811,1695,2840,1,5306,7.96705,1639,36
2519,17840,2233,3163,1,19040,6.057136,3305,36
2520,4346,1842,1482,24,1658,1.4116911,1758,36
2521,1572,1231,492,64,1892,1.9098203,1352,36
2522,19636,1169,4035,25,20718,0.3428252,301,14
2523,17403,2156,605,1,10355,1.1966153,853,36
2524,19043,1397,735,250,21694,2.0204217,1891,36
2525,6224,692,1026,1,6925,1.2313656,2952,36
2526,11779,1351,3828,1,12519,5.8366137,1367,36
2527,15091,2798,890,1,16049,16.780579,1324,36
2528,10523,813,2881,3,14405,2.1850016,2219,36
2529,14268,831,1739,2,12463,4.4127083,0,36
2530,3705,680,2377,6,4099,2.9123068,874,36
2531,8593,1813,600,2,11863,1.7924939,0,36
2532,2844,3279,3904,8,6416,1.6754754,4320,36
2533,4209,1803,668,7,7409,0.3160669,1117,36
2534,6843,1874,2932,1,7307,0.7076181,1653,36
2535,18212,1414,2781,6,21810,2.3619556,224,13
2536,5061,1531,3318,7,4856,1.2882055,362,14
2537,4944,1858,504,7,2222,1.6259352,786,36
2538,8850,1690,1355,2,12781,8.065837,2153,36
2539,10855,1635,822,43,11510,3.6314256,697,36
2540,8059,80,681,7,8662,2.1644907,1342,36
2541,7222,1523,2511,2,9792,5.5713797,914,36
2542,7695,1636,1231,5,8295,2.287791,1694,36
2543,6925,662,2250,24,6202,0.65201074,682,36
2544,544,962,1051,10,579,2.4117527,287,34
2545,14925,1529,834,39,15895,1.5779142,1944,36
2546,18629,1752,597,0,19818,2.5942764,4170,36
2547,2266,1759,3166,2,2048,6.093089,0,36
2548,13143,1619,1080,2,15582,17.715603,2130,36
2549,19730,1601,960,3,18178,1.3056253,1607,36
2550,10554,1866,557,1,11246,9.828547,0,36
2551,9640,1890,2989,9,10217,2.145086,1050,36
2552,10096,2098,621,18,10966,-0.13439184,4031,36
2553,4994,379,2041,8,5477,1.7786099,0,36
2554,18569,739,2068,14,19639,1.3233306,543,36
2555,10410,2826,836,10,11174,4.401238,791,36
2556,4337,1316,416,1,4785,1.285127,1985,36
2557,4288,3381,2321,2,4256,1.8351772,4170,36
2558,20798,1639,2233,4,22105,1.6838479,0,36
2559,13323,1479,675,8,6210,3.5012481,0,36
2560,11157,3616,3421,24,11970,0.5345324,1211,10
2561,6557,1930,2624,2,8249,5.710845,0,36
2562,11977,1611,2308,1,12776,1.3846565,0,36
2563,13655,2713,2484,2,14215,2.0335093,1582,36
2564,20552,1162,576,1,19245,3.632578,2072,36
2565,15367,3932,3108,0,16402,4.4910088,0,36
2566,3116,1255,642,3,3123,3.98177,0,36
2567,2719,1358,663,12,2929,4.6960154,966,36
2568,17130,1039,2954,21,21215,2.625093,605,36
2569,10728,2079,3464,1,10340,10.566083,2306,36
2570,17662,891,3963,10,18949,1.5107474,1897,5
2571,9292,753,498,8,9955,0.65579396,0,36
2572,10064,2034,1486,1,10706,1.0626454,127,30
2573,11577,1342,657,18,12469,4.473625,1064,36
2574,17482,850,2544,24,15732,0.5268401,350,26
2575,18314,2139,3228,1,16622,1.5503542,1352,36
2576,18453,1153,353,2,19723,4.9514866,0,36
2577,11571,1093,951,3,12339,5.9606953,2079,36
2578,4209,1221,543,72,4651,0.6723084,0,36
2579,6241,645,716,4,8036,1.6555648,3220,36
2580,12411,1316,2269,2,10766,7.4435644,1686,36
2581,15070,2067,846,1,13067,9.300124,836,36
2582,10799,3377,3143,6,11419,3.6236157,1746,36
2583,20267,939,443,1,21406,1.745313,0,36
2584,13636,1856,2403,2,17445,1.5075846,369,36
2585,18079,1452,2904,3,18927,1.3953476,862,36
2586,10350,1415,2352,1,10356,4.196258,377,36
2587,9670,2155,532,8,10406,1.6400121,467,36
2588,12413,878,3017,3,16093,2.547019,569,36
2589,18732,1081,955,0,21424,4.7918825,0,36
2590,13446,1071,2377,2,17201,2.8451467,4010,36
2591,20734,929,2299,50,21876,0.57167584,581,36
2592,1684,993,3724,12,1522,1.7725383,1870,10
2593,9390,413,828,46,12590,2.6295822,1252,36
2594,4373,1765,2647,24,5289,3.95418,1399,36
2595,4031,1686,2873,24,4390,1.9504876,777,36
2596,5492,1545,2906,2,5918,1.1285042,1823,36
2597,7727,379,2239,24,10770,0.45990682,1745,36
2598,4470,894,859,3,4886,7.7322235,1995,36
2599,19959,1878,514,5,1288,1.2322063,0,36
2600,14808,3389,714,3,15828,1.9379091,0,36
2601,11395,890,3359,7,12196,0.6557825,1591,36
2602,4642,711,2068,10,5192,1.2125916,1414,36
2603,7681,244,2048,4,7654,0.67858183,4038,36
2604,7704,1881,2429,2,8540,0.669547,2021,36
2605,19529,2729,2532,2,20666,0.6065282,1633,36
2606,12598,467,2197,12,12390,0.8401495,1943,36
2607,14828,191,2287,1,15892,0.62483096,1747,36
2608,3608,999,2469,1,4172,1.1092341,377,36
2609,12151,982,2789,2,12913,0.6909621,426,36
2610,9356,1864,677,11,8995,1.2156676,0,36
2611,4934,873,639,8,5394,2.1196835,0,36
2612,3449,943,2328,3,3941,1.8225198,861,36
2613,9427,1668,2269,2,7362,0.48980746,0,36
2614,15858,3380,2069,3,16986,4.929418,0,36
2615,25307,940,3164,24,23258,0.93701404,707,36
2616,21357,1592,662,24,20141,2.6495907,1746,36
2617,5608,1463,1287,65,6053,-0.3064533,1715,10
2618,20403,1078,579,7,21658,0.82558537,0,36
2619,21440,684,2593,24,22642,0.83866835,1919,10
2620,13902,1545,1847,5,16017,2.3109608,1867,34
2621,19421,1365,2376,1,17771,2.7956154,4185,36
2622,13112,1094,2168,1,14152,2.1308978,1529,36
2623,12131,607,2513,9,12846,0.7265476,623,36
2624,1199,2133,691,2,8148,12.139953,639,36
2625,10446,1864,3236,27,11187,1.5639066,565,36
2626,10119,880,3984,4,10698,3.8185642,1651,36
2627,18350,984,3214,0,21428,11.710439,0,36
2628,21536,1028,2268,1,20353,2.7319732,3269,36
2629,18970,1034,714,2,20030,1.09484,1728,36
2630,14203,1604,4069,3,15370,0.448,2388,36
2631,12637,836,981,2,13076,0.32080793,1695,36
2632,526,982,1083,1,423,4.4984493,2239,36
2633,13934,1699,780,3,15191,4.4489837,647,36
2634,18008,1762,665,2,19241,14.997845,0,36
2635,13486,2143,2442,14,15082,1.1419072,563,36
2636,10670,3121,729,41,11267,-0.15158385,658,36
2637,19418,943,2331,37,17892,0.65986085,619,36
2638,6575,962,805,7,7173,1.8716556,752,36
2639,1979,3421,1282,225,3834,0.13949436,0,10
2640,11794,1390,2443,7,12567,2.8315828,115,31
2641,909,1550,1754,1,4498,11.513189,829,36
2642,5244,1421,400,10,3160,0.70536506,639,36
2643,18591,950,501,9,19820,0.2778742,471,36
2644,18880,941,874,3,17337,3.404207,2032,36
2645,2338,939,479,1,2550,13.854193,0,36
2646,3629,3001,2885,1,3954,2.9893272,1726,36
2647,12382,1327,2938,1,17253,2.8952527,0,36
2648,8951,1586,2302,1,9607,1.3938785,0,36
2649,5151,1298,608,3,2251,0.66490155,1979,36
2650,12986,654,2228,1,13891,1.580012,0,36
2651,2884,1261,2798,4,3748,2.4915586,832,36
2652,10492,1468,2501,0,6414,4.9212294,1958,36
2653,17772,1517,663,9,18910,2.4435916,1598,36
2654,699,1548,2556,14,5083,-0.062407512,1594,36
2655,2852,1166,2470,1,905,9.098734,1622,36
2656,18847,1631,2157,10,17346,1.556726,2129,36
2657,11024,137,2297,6,11827,1.5117722,2572,36
2658,21175,942,657,25,20349,2.2130642,1298,36
2659,4734,1153,744,1,4484,0.8990539,4157,36
2660,9653,487,2402,2,12944,1.8757915,0,36
2661,19572,1284,767,1,22651,4.117089,343,36
2662,9060,3349,2836,2,8961,1.2710546,1727,36
2663,13785,2675,495,12,14785,1.2159798,672,36
2664,15688,2203,820,11,16862,0.40117288,1376,36
2665,17612,1295,2427,9,21434,0.6050865,415,36
2666,17719,823,2075,1,15881,1.1857718,1322,36
2667,18035,1092,404,87,16304,1.8186399,1935,36
2668,7661,888,1086,5,8664,0.64419776,838,36
2669,8028,674,2087,1,8638,1.0307379,0,36
2670,10346,2149,2387,25,11106,2.0198915,1821,36
2671,6588,2974,416,8,7047,2.9673345,596,36
2672,8845,965,608,65,17453,0.6415936,771,36
2673,14902,1114,1385,1,12912,6.0698357,0,36
2674,12024,2123,731,5,12872,3.1807694,0,36
2675,10692,743,3157,15,11703,4.4251523,1683,10
2676,10428,1812,689,7,10711,3.7070582,1899,36
2677,10738,1589,717,131,11364,0.5786288,0,36
2678,9283,1633,507,44,9927,1.0005366,1958,36
2679,8454,166,2353,9,7666,1.4991845,0,36
2680,3625,1654,2942,1,3194,8.308298,1978,36
2681,7846,2116,2247,1,8609,1.2812436,3258,36
2682,9817,956,2563,153,15745,2.983078,1000,36
2683,13556,2342,3171,1,14576,1.4093474,1600,36
2684,9869,2145,2846,1,11769,1.5561236,4178,36
2685,11624,2184,3195,1,16107,4.4674907,405,36
2686,9734,2985,3998,4,10353,2.8405688,2091,36
2687,1708,3461,653,2,1814,2.098318,0,36
2688,2771,1293,676,5,2751,1.0088375,0,36
2689,14501,2196,1797,1,15411,2.1950657,1345,36
2690,2258,3580,800,10,3885,0.4373965,438,36
2691,13419,2754,2120,2,14523,1.4376388,2846,36
2692,4216,1028,2494,2,3995,2.1521754,0,36
2693,14571,1148,2955,6,15497,1.6707453,3227,36
2694,19013,1382,3185,5,20201,1.8480959,3241,36
2695,899,626,2477,3,682,0.4052598,3859,36
2696,10304,2189,2840,10,9528,0.010513539,0,36
2697,13882,1241,804,2,14830,5.4816623,1689,36
2698,9204,473,2677,7,9249,2.8090305,215,14
2699,7560,1431,2286,3,8198,10.204607,547,36
2700,12638,1767,689,1,5583,9.413554,1624,36
2701,4995,1697,2924,1,5403,4.5510373,2118,36
2702,17708,3352,2519,12,21415,-0.2268208,562,36
2703,7173,1319,641,3,7926,1.4850928,0,36
2704,1173,181,2889,8,4906,4.5000553,0,36
2705,20985,1296,3257,3,16450,0.6919979,814,36
2706,12196,440,2674,6,13027,1.9202232,2916,36
2707,15201,872,649,13,13334,2.5896852,749,36
2708,15765,2108,2064,9,19747,3.9177632,538,36
2709,10151,1601,318,2,11060,9.113684,863,36
2710,12687,1487,851,7,16326,2.6729703,460,36
2711,20049,920,137,0,21102,0.5417612,4181,36
2712,21220,1515,3121,-40,22244,6.1021867,665,36
2713,13513,1520,2927,3,17064,1.5058676,576,36
2714,19724,1678,560,2,20869,1.8034409,1226,36
2715,9963,1582,647,1,10802,4.5507307,1977,36
2716,18665,1297,3684,1,19829,5.2219434,3226,36
2717,9002,162,2048,3,12143,1.8710045,1,36
2718,19207,1739,768,5,15299,3.392982,619,36
2719,6688,2058,808,1,7129,1.7311888,859,36
2720,14058,1285,721,252,14853,1.9448154,2103,36
2721,15364,1351,3273,2,16302,2.879095,3201,36
2722,18923,1945,1905,24,19792,1.7364126,1518,36
2723,5664,1074,2194,9,1717,0.2508623,895,36
2724,19586,1600,895,28,20792,0.0007819862,1813,36
2725,10543,790,853,3,11321,1.7951418,3252,36
2726,8431,967,3315,2,8596,6.405593,828,36
2727,14442,2206,393,42,15403,0.8281381,1840,36
2728,17599,1552,800,9,18781,3.5144315,1361,36
2729,17120,979,806,9,18272,0.97619635,519,36
2730,12414,1363,593,5,13253,5.8056555,1748,36
2731,13327,1203,2397,3,16976,6.1498175,1913,10
2732,21540,1858,2330,1,23259,1.4920305,0,36
2733,20177,1039,2369,24,18811,0.7519603,1260,10
2734,19361,1857,1701,42,22547,1.8184135,610,36
2735,3431,1311,2399,57,3703,2.9921534,0,36
2736,552,1082,4008,8,633,2.6654325,870,36
2737,7972,1393,1827,13,10813,2.016756,1600,10
2738,10349,3619,395,3,11099,1.0039601,1685,36
2739,576,1391,1693,52,668,0.23378031,0,36
2740,12159,2893,2518,-1,12912,0.9318665,1544,36
2741,10116,1882,733,44,10813,0.72565955,1408,36
2742,19420,1405,2316,2,20495,1.8865298,3261,36
2743,4542,175,2850,7,4714,1.0391448,851,36
2744,1267,800,2169,1,818,1.5444459,3301,36
2745,7901,1419,578,4,10952,2.8455274,1459,36
2746,12601,2108,1857,24,13454,0.84607816,47,1
2747,8525,1337,1847,56,9123,2.1756618,1450,10
2748,13534,1139,2313,2,14402,3.7788827,4036,36
2749,759,1518,70,4,649,0.6240938,2025,36
2750,20256,1659,2839,1,21421,2.5427558,2006,36
2751,16364,735,562,2,20341,1.5907159,1207,36
2752,20005,1496,2610,0,20514,1.848769,3247,36
2753,7080,1398,2174,6,4262,6.9701395,619,36
2754,12349,1915,800,5,15986,1.0061574,1733,36
2755,3923,1752,406,2,4172,1.1765015,1743,36
2756,14857,2712,704,1,16721,1.6393479,2280,36
2757,5241,669,4036,50,2842,7.8753695,1408,36
2758,12790,2625,2577,3,13530,2.2177117,2147,36
2759,2782,1563,2331,8,2948,1.127311,700,36
2760,17179,1117,888,4,18257,3.4734778,892,36
2761,14212,3516,4070,8,17930,0.38333023,0,36
2762,7704,2038,2251,1,8321,9.721658,511,36
2763,15184,1884,2878,31,19129,1.2742556,588,36
2764,5682,1440,3751,2,6116,13.231769,1993,36
2765,972,1402,761,-12,5059,1.4784777,0,36
2766,7896,300,3290,29,10597,3.3836422,680,36
2767,4375,2871,809,5,4827,1.7965604,2210,36
2768,10960,2059,2403,17,11660,0.4630149,2159,36
2769,3817,1575,866,1,3456,0.40152028,1460,36
2770,13271,1181,2374,26,13547,1.8901988,681,36
2771,12930,2169,683,7,13823,1.4624635,534,36
2772,21910,457,815,1,21253,4.547629,0,36
2773,11139,2050,2881,24,11729,0.684485,1983,36
2774,20790,3269,1063,9,19572,2.7993743,1758,36
2775,11489,772,451,3,15233,0.5885429,1711,36
2776,1970,3376,2832,3,4344,11.4445505,430,36
2777,20584,933,2412,2,21662,10.533752,1255,36
2778,16662,1541,2805,1,17869,1.2801342,1984,36
2779,3346,1026,2734,7,960,3.7328942,301,33
2780,14943,1669,507,15,16225,2.438554,0,36
2781,7571,1305,885,10,8176,1.7869941,812,36
2782,10433,1114,2222,5,16288,0.883414,1294,36
2783,10271,1248,564,2,18975,3.8605554,3211,36
2784,14719,2096,532,10,15842,1.3132848,2356,36
2785,808,1121,2244,3,704,1.588817,0,36
2786,18142,3385,751,3,19574,8.543523,1438,36
2787,3590,797,852,0,3909,9.237075,0,36
2788,13138,2165,2815,2,14106,8.296697,920,36
2789,7121,829,823,4,7906,1.0771065,0,36
2790,15293,1588,2170,8,16389,1.6378309,924,36
2791,19953,970,631,3,21038,3.188953,0,36
2792,2288,1167,2331,1,348,3.3499548,1995,36
2793,3198,1425,2218,9,3566,4.9846663,2136,36
2794,22069,1450,2133,1,22935,1.6997474,3286,36
2795,20264,1124,2382,1,21420,6.3841796,0,36
2796,4262,946,2438,12,1667,2.9412487,982,36
2797,10438,1136,579,12,11733,3.9648962,465,36
2798,19243,2224,698,12,20395,3.237393,1803,36
2799,8522,511,2422,0,9124,-0.17684476,1666,36
2800,19204,2068,2170,1,20391,0.5800426,1547,36
2801,4959,1085,472,13,2166,2.7569454,1091,36
2802,10360,1246,2134,1,11157,1.2400413,3,30
2803,4075,1187,686,9,4499,1.7063268,0,36
2804,9684,2315,648,1,16678,2.7421892,1652,36
2805,19350,1483,2388,1,22668,1.4066901,0,36
2806,18160,1719,2683,7,21288,2.7260525,1754,10
2807,6288,1775,3044,6,6809,2.0512319,1825,10
2808,9855,406,2062,1,13257,4.2318363,3279,36
2809,8658,3501,3153,2,9352,3.6810951,0,36
2810,9071,1699,2045,13,7231,1.2297522,0,36
2811,19416,924,2387,3,20623,0.6591986,512,36
2812,17510,1361,926,25,18451,1.3459929,1753,36
2813,19503,735,3989,5,20730,1.1241268,1716,36
2814,4463,1002,2966,4,1534,6.0400987,0,36
2815,19345,697,3832,1,21341,3.6940558,3257,36
2816,6958,1264,823,1,1494,4.894472,925,36
2817,11190,886,2631,0,12257,1.2654313,4153,36
2818,3753,851,948,14,4376,0.74002135,1145,36
2819,10198,1676,3305,7,11088,2.3138103,1445,36
2820,9744,1032,2150,9,10857,1.5758537,0,36
2821,20101,1576,2774,2,21213,1.9956619,4182,36
2822,18081,945,2437,3,16239,3.8579657,4165,36
2823,11132,1570,2836,3,11946,10.681716,3248,36
2824,12166,1619,2326,1,7814,1.8979313,0,36
2825,8276,2160,3496,1,8883,1.6808627,0,36
2826,18308,1613,2897,6,21915,6.1169496,1723,24
2827,10844,1473,749,1,11651,3.8015618,3218,36
2828,2908,1106,2152,2,3152,10.695234,1,36
2829,7040,1022,802,7,7482,5.274719,1695,36
2830,6132,978,2473,5,5933,0.06368795,1723,10
2831,9563,410,1581,2,12796,6.186296,0,36
2832,6145,1027,1653,24,6048,0.7984877,2011,10
2833,10157,2252,974,47,10831,1.9550217,1644,36
2834,11614,1622,418,3,12407,3.373513,607,36
2835,13049,1149,678,39,16690,0.31031182,1000,36
2836,10817,1498,2462,24,12027,-0.58135045,12,31
2837,7190,1376,3215,25,10030,1.3035152,415,14
2838,20319,935,1825,10,19331,0.68397653,0,35
2839,1240,3441,2552,2,5569,5.812698,4018,36
2840,972,1297,2430,6,4688,1.8335,1895,10
2841,18974,3637,916,2,20254,1.1408376,2017,36
2842,17955,1939,3892,2,16258,1.2906396,3231,36
2843,3962,1286,2959,2,4302,0.96430945,1359,36
2844,3299,3578,752,1,3575,9.183233,0,36
2845,18403,1188,2965,4,19591,0.8699801,4034,36
2846,8324,2075,2924,0,8996,3.7251658,1957,36
2847,11668,987,2543,1,12554,0.86652553,0,36
2848,10590,189,728,8,11298,1.65532,794,36
2849,11970,3892,2127,0,12766,8.348953,0,36
2850,14639,1735,699,14,15607,1.6071767,1749,36
2851,7352,3373,716,10,8032,5.0443926,547,36
2852,11005,159,585,0,11814,0.47604078,1237,36
2853,10767,828,710,5,11603,2.6251297,1672,36
2854,11020,941,516,7,12448,1.7125459,865,36
2855,9404,2580,888,6,9894,2.5811615,0,36
2856,17246,1813,2313,49,18503,2.5750923,1583,36
2857,19620,1470,2136,13,20803,2.0007277,589,36
2858,6970,3018,2060,18,7479,1.7818272,803,36
2859,7904,300,2145,16,7855,4.9962726,1865,36
2860,831,1494,913,1,5495,5.0043426,379,36
2861,1256,1859,3610,3,1125,3.9303446,470,36
2862,8164,956,2966,3,11046,2.0818958,684,36
2863,20977,3462,2481,2,22431,0.27326497,0,36
2864,8595,2956,1954,1,9144,0.4388259,2022,36
2865,17320,1072,745,2,18366,1.38608,3212,36
2866,18390,1689,2431,10,19677,4.136428,1300,36
2867,17286,967,2997,10,20701,2.4674308,0,36
2868,4376,1190,2601,9,4864,1.2907408,1676,36
2869,5642,924,3509,2,6142,3.7782798,4218,36
2870,14709,2250,878,190,15894,-0.15280835,1898,36
2871,19649,1197,2967,3,20841,0.9095286,1636,36
2872,9872,1351,2662,1,10176,1.4281665,1975,36
2873,15468,1519,3839,1,16456,3.8911104,1644,36
2874,11375,1118,3277,1,12095,6.313438,3236,36
2875,18675,2081,757,2,14162,3.7221365,3217,36
2876,9455,599,4090,5,18259,1.6411183,961,36
2877,17744,644,2937,5,20879,1.2175016,2090,36
2878,14505,3055,4103,1,18336,3.7976534,3248,36
2879,21524,940,747,2,22707,3.536783,3232,36
2880,9644,1668,777,5,9993,1.697498,849,36
2881,9579,510,845,4,10302,0.11678889,1608,36
2882,9170,1022,2266,8,9933,1.2739245,0,36
2883,7618,3671,506,0,8162,0.8873907,0,36
2884,9706,944,3833,2,18533,3.9178796,1556,36
2885,7477,1305,186,21,7860,2.555164,0,13
2886,11825,988,2690,5,12498,1.4742793,564,36
2887,4523,3387,2951,1,4064,7.744504,1804,36
2888,20294,1741,1995,1,21449,1.3939964,874,36
2889,9341,2225,2294,6,9956,9.654609,1308,36
2890,1932,1092,2453,6,2089,3.2453492,1804,36
2891,15283,1881,2269,10,16222,1.2520473,1392,36
2892,8268,696,3176,3,12087,0.99441564,0,36
2893,5402,943,657,13,5364,3.6584356,0,36
2894,18649,1662,3179,1,19856,0.8444778,1496,36
2895,19697,845,2393,4,20898,1.5951123,1670,36
2896,6938,1660,973,5,9192,1.9054469,4332,36
2897,7714,435,2142,1,7956,0.5687124,1355,36
2898,18901,1508,3654,2,22307,3.8364148,937,36
2899,19423,1135,888,9,20630,0.59895045,1701,36
2900,15709,3619,2532,3,16978,1.3292946,1248,36
2901,2468,1081,693,1,5833,3.375554,842,36
2902,5090,1438,692,8,4774,1.0156004,0,36
2903,8754,1323,754,1,9498,2.2873688,4362,36
2904,19407,1288,2961,215,20378,1.5829605,955,36
2905,4512,1352,3852,16,4924,0.8191953,664,36
2906,6179,1471,2894,6,6726,9.142028,754,36
2907,14325,2077,2905,10,18534,1.0433619,1666,10
2908,11150,976,2430,1,11696,2.6931887,3233,36
2909,4610,1116,425,5,4219,1.1745116,0,36
2910,4484,172,620,1,5282,0.30388373,0,36
2911,2241,1059,2777,1,2695,1.0322359,0,36
2912,12626,823,3315,0,13776,11.4962435,3219,36
2913,9772,182,2466,1,10089,1.7532171,3296,36
2914,4549,643,781,10,5065,4.204875,0,36
2915,13982,1882,2095,9,14312,4.3937025,1261,36
2916,7009,2045,676,1,7457,2.063309,844,36
2917,2213,3347,3312,1,2974,5.059077,0,36
2918,11286,2125,767,29,12032,2.1673815,677,36
2919,19362,1815,1715,103,20667,1.8458045,0,32
2920,17823,767,650,3,19022,2.2030597,1509,36
2921,9452,1362,3995,19,10247,2.7786553,1067,36
2922,8743,3484,2523,3,9272,1.0486852,3257,36
2923,4963,831,730,10,4582,1.0684637,785,36
2924,16277,1694,3128,5,17354,0.2968814,0,36
2925,19580,995,2306,8,20845,0.3698098,849,36
2926,9571,451,3001,1,12818,4.343109,0,36
2927,8347,1624,3193,11,9161,1.9691805,1158,36
2928,977,1259,886,1,757,1.0583106,0,36
2929,9828,1713,653,1,10467,3.8360155,1500,36
2930,5094,896,2450,1,5433,1.3944818,0,36
2931,15636,1202,3010,3,17022,5.144904,16,0
2932,14083,3615,715,1,15096,0.941332,1606,36
2933,2242,2151,753,1,214,0.46878016,4267,36
2934,9739,1600,719,1,12932,1.3503243,3238,36
2935,7941,1355,633,1,6073,7.187814,2063,36
2936,8349,1874,122,25,8919,1.1835752,1367,11
2937,9106,1280,866,2,9724,2.9932282,0,36
2938,17340,690,2778,21,18557,3.8532166,3220,36
2939,4687,1960,2570,1,5256,3.7467892,1565,36
2940,12639,1498,2359,5,12833,1.9343407,4352,36
2941,181,1368,2374,4,251,1.6196908,4154,36
2942,11318,568,738,1,13312,1.4639719,0,36
2943,10053,2087,556,52,10579,0.98453903,684,36
2944,6550,2983,3285,3,7230,1.2758516,1996,36
2945,13212,450,2919,9,14158,7.5122423,1093,36
2946,652,3351,1979,1,630,6.104798,1563,36
2947,20051,1236,3234,2,21362,3.380374,0,36
2948,4185,1872,709,5,3758,1.8478634,2090,36
2949,20398,1126,773,7,21768,0.76936525,1239,36
2950,20023,1299,470,11,21760,3.1417582,735,36
2951,2964,1181,2511,1,3082,9.76646,0,36
2952,14604,1066,487,10,15711,3.4902363,697,36
2953,5269,898,771,1,2310,2.7005374,0,36
2954,13396,1195,3001,0,17097,2.9305043,3292,36
2955,7243,920,667,6,1246,1.7851671,780,36
2956,15042,1301,2290,24,15993,-0.031467784,2235,10
2957,19936,1236,3128,2,18551,7.4719663,316,1
2958,19066,996,448,9,22438,3.540358,523,36
2959,10635,2662,2244,10,11468,0.94864625,2002,36
2960,1190,792,2772,150,1137,1.490755,1586,10
2961,19179,1344,3955,3,17673,1.8078161,2254,36
2962,18617,1545,2486,1,18528,10.2943945,2035,36
2963,21450,913,699,10,22631,1.3875972,934,36
2964,14278,1886,721,21,15258,2.2560174,1709,24
2965,11497,1583,757,5,12433,0.67821145,3205,36
2966,19949,967,2492,27,21230,1.9248335,1392,36
2967,8544,1539,624,2,12294,1.2266716,0,36
2968,14111,1556,1938,19,14931,1.8094522,1283,36
2969,17191,2949,813,17,20657,1.4229745,616,36
2970,10232,2781,611,2,10959,8.370664,1887,36
2971,12092,1356,879,24,13006,4.0021734,1313,36
2972,18908,1111,2268,18,19900,1.0675244,619,36
2973,13487,1768,2161,1,6420,1.278815,0,36
2974,25117,920,3988,3,22974,0.7367017,1638,36
2975,15110,693,3014,2,16154,19.449965,0,36
2976,21434,1611,2273,16,22648,1.4081955,995,36
2977,11491,388,2730,5,12381,0.84186745,0,36
2978,20253,901,2122,0,21420,1.5144415,0,36
2979,21956,1289,3984,8,23118,0.54130304,1761,36
2980,18467,801,2493,5,16282,0.58304787,1728,36
2981,15781,1401,558,2,16969,1.5459586,0,36
2982,4357,2648,675,2,4622,4.301175,1732,36
2983,7702,712,646,65,8092,3.1015139,1828,36
2984,8466,172,673,2,9099,0.049717598,0,36
2985,9048,2926,678,1,17910,9.258324,2062,36
2986,2295,807,846,7,2266,2.2862535,1753,36
2987,3970,1258,2933,1,4308,2.7354937,1823,36
2988,12590,3535,935,3,9017,3.7186477,1577,36
2989,20057,1524,647,13,18716,3.2626965,1895,36
2990,10857,2172,2824,1,12065,0.97849786,3266,36
2991,12963,3680,609,81,5866,2.033985,0,36
2992,21021,938,2653,3,19507,5.2551737,3249,36
2993,16384,750,2177,1,17371,6.7810655,2213,36
2994,14358,1045,2761,8,15360,7.448366,1832,36
2995,12109,1628,956,2,10698,2.8600512,1994,36
2996,12125,462,3076,1,10477,8.1039715,0,36
2997,14327,1663,614,5,18011,3.4193707,0,36
2998,24885,2075,3957,2,22825,0.029555108,1947,36
2999,11636,1190,2372,12,12470,1.3845557,1433,36
3000,10805,2189,3710,2,11071,2.5676577,0,36
3001,19932,3396,2197,3,18467,6.6155844,579,36
3002,12115,1155,2968,8,12897,3.973742,542,36
3003,3894,1010,2428,0,4224,1.3755738,0,36
3004,16424,1932,2973,6,20243,3.6266353,356,25
3005,21628,580,760,7,21616,3.3556588,1897,36
3006,3362,1034,2500,3,3708,0.80144066,606,36
3007,14336,3463,775,54,15301,1.5184541,560,36
3008,20592,929,2383,4,23032,0.9756492,1974,36
3009,13751,1428,592,1,11670,1.4279342,1948,36
3010,20463,1471,2100,2,19104,1.5620658,2032,36
3011,911,1274,752,2,797,1.3399869,2028,36
3012,19199,1007,3141,1,20298,4.1689405,1705,36
3013,10394,1376,1177,5,8903,1.172503,0,10
3014,8666,2085,2822,4,9383,1.2336112,1620,36
3015,383,175,3191,29,422,2.0276146,506,36
3016,19529,1894,2465,3,20693,8.546863,627,36
3017,5097,955,704,2,5443,5.1855536,146,32
3018,18512,449,704,20,16917,3.7455375,1954,36
3019,18521,1886,680,21,21391,2.1499324,2012,36
3020,15089,1014,510,2,13245,2.400116,1560,36
3021,2103,1261,769,2,2469,2.8058505,2232,36
3022,1099,869,2116,1,1103,3.463292,1585,36
3023,21819,276,2535,7,16524,0.750714,1842,10
3024,11851,3489,2145,20,12562,0.63345116,3235,36
3025,13603,1511,733,13,14643,1.4129597,0,36
3026,10376,2728,2501,2,19132,1.5543683,1540,36
3027,17895,812,3140,1,18887,0.11647865,1514,36
